序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002316,亚联发展,1.2939001321792603,5.48,5.95,797024016,1726241100.0000002,2154297600.0,43.801856994628906,-0.3636363744735718,093057,8,3/2,10.166358947753906,互联网服,2023-04-19
2,603168,莎普爱思,6.5703020095825195,8.11,8.37,151795545,2616225166.89,3021088540.0,5.757554054260254,0.12345679849386215,093135,1,0/0,6.176084518432617,化学制药,2023-04-19
3,002368,太极股份,8.910256385803223,50.97,51.48,2453612640,31427805456.54,31597014133.44,7.868045806884766,0.0,100051,3,0/0,11.282051086425781,互联网服,2023-04-19
4,600718,东软集团,4.355555534362793,11.74,12.38,1350116496,14131478714.32,14362398550.4,9.342700958251953,-0.17006802558898926,100340,3,0/0,10.48888874053955,互联网服,2023-04-19
5,603912,佳力图,6.204379558563232,14.55,15.07,541385472,4419588166.2,5630459361.6,12.096549034118652,-0.06868132203817368,100417,1,0/0,11.02189826965332,专用设备,2023-04-19
6,301205,联特科技,15.96371841430664,102.28,105.84,956242512,1843085600.0,7372342400.0,52.94116973876953,0.0,104400,1,0/0,19.773242950439453,光学光电,2023-04-19
7,600667,太极实业,4.273504257202148,7.32,7.72,1803129120,15417312102.960001,15417312088.32,11.461454391479492,-0.13642564415931702,104422,1,0/0,8.831908226013184,工程建设,2023-04-19
8,002852,道道全,6.087551116943359,15.51,16.08,763604000,4294863863.4,5334948395.04,17.673009872436523,0.0,104503,2,3/2,7.1135430335998535,食品饮料,2023-04-19
9,600977,中国电影,8.316566467285156,16.15,16.4,1126414064,30152049999.999996,30152049999.999996,3.7501745223999023,0.18610422313213348,110524,3,0/0,7.780013084411621,文化传媒,2023-04-19
10,300426,唐德影视,16.189428329467773,10.55,10.9,486297840,4187753059.9,4314998614.400001,11.822127342224121,0.0,111512,1,0/0,19.71365737915039,文化传媒,2023-04-19
11,002436,兴森科技,8.83211612701416,14.91,15.07,1905871792,22369746538.86,25191136824.0,8.671855926513672,0.0,112309,7,0/0,10.729927062988281,电子元件,2023-04-19
12,601858,中国科传,7.665369510650635,27.67,28.27,1562229504,21873135000.0,21873135000.0,7.372057914733887,-0.32420748472213745,112815,2,7/4,13.929961204528809,文化传媒,2023-04-19
13,603993,洛阳钼业,9.320694923400879,6.92,6.96,3544655328,121555146523.48,149466745671.68,2.9155032634735107,0.0,130254,7,0/0,3.317535638809204,小金属,2023-04-19
14,603019,中科曙光,3.884711742401123,49.74,52.67,13133030144,72159259166.76001,72820054768.32,17.9174747467041,-0.040192924439907074,130540,1,0/0,10.359230995178223,计算机设,2023-04-19
15,600373,中文传媒,6.626954555511475,14.32,14.77,1290817744,19404512456.08,19404512355.84,6.66823673248291,0.06988120079040527,130754,1,0/0,7.1481757164001465,文化传媒,2023-04-19
16,002672,东江环保,7.439446449279785,6.21,6.36,245254560,4216704121.17,5460248715.84,5.920044422149658,0.0,133512,2,0/0,13.66781997680664,环保行业,2023-04-19
17,001337,四川黄金,7.949028968811035,35.58,36.26,1081812320,2134800000.0,14943600000.0,52.288021087646484,-0.7808142900466919,135436,2,0/0,12.317961692810059,贵金属,2023-04-19
