序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603929,亚翔集成,-9.090909004211426,23.5,28.44,1182893776,5013960000.0,5013960000.0,21.068431854248047,-0.8857021927833557,093014,1,5/4,20.0,装修装饰,2023-11-02
2,603003,龙宇股份,-3.7735848426818848,11.22,12.83,1203730112,4515416002.68,4515415935.360001,23.9720516204834,-0.17793594300746918,093028,9,4/2,14.751286506652832,贸易行业,2023-11-02
3,603803,瑞斯康达,-2.622576951980591,8.54,9.65,623783760,3628505576.7799997,3717594814.0799994,16.201881408691406,0.47058820724487305,093036,1,2/1,13.340934753417969,通信设备,2023-11-02
4,688210,统联精密,7.011070251464844,26.1,29.27,189621484,2713179433.5,4130254921.5,6.759195327758789,0.0,093304,1,0/0,20.828208923339844,电子元件,2023-11-02
5,002448,中原内配,2.4169185161590576,6.78,7.28,457502112,3217461624.36,3989417413.44,13.708950996398926,0.0,093530,1,0/0,10.120845794677734,汽车零部,2023-11-02
6,600353,旭光电子,6.4690022468566895,7.9,8.16,547272768,6387388674.8,6579062740.8,8.42919921875,-0.7537688612937927,093545,5,0/0,9.97304630279541,电子元件,2023-11-02
7,002577,雷柏科技,6.723237991333008,16.35,16.85,377196048,4624842750.0,4625088000.0,8.099162101745605,0.0,093936,1,0/0,10.770235061645508,计算机设,2023-11-02
8,600715,文投控股,3.7914693355560303,2.19,2.32,356662336,4062129165.0,4062129173.7599998,8.56618881225586,-0.45454543828964233,094235,2,0/0,9.952607154846191,游戏,2023-11-02
9,603009,北特科技,3.277153491973877,11.03,11.75,840370800,3732650939.1,3956792958.8799996,22.056983947753906,0.0,100504,2,0/0,12.4531831741333,汽车零部,2023-11-02
10,600373,中文传媒,7.712305545806885,12.43,12.69,770764576,16843442027.17,16843441940.16,4.589405536651611,-0.1606425791978836,105158,7,0/0,10.398613929748535,文化传媒,2023-11-02
11,002843,泰嘉股份,3.761884927749634,25.1,26.61,414500768,5313083287.5,6315449051.6,7.650332450866699,0.0,130039,1,0/0,10.624224662780762,通用设备,2023-11-02
12,002213,大为股份,6.712802410125732,15.42,15.9,616853328,3176520000.0,3655807524.0,19.322628021240234,-0.2587321996688843,130821,2,0/0,9.688581466674805,汽车零部,2023-11-02
13,603353,和顺石油,7.097733020782471,28.82,29.6,261211380,4997215080.0,4997215080.0,5.425707817077637,0.0,143405,1,0/0,12.448904037475586,石油行业,2023-11-02
