序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002655,共达电声,5.746209144592285,13.25,13.78,473978704,4768569993.75,4845578000.0,9.848578453063965,-0.07541478425264359,093057,1,0/0,9.177972793579102,消费电子,2023-12-15
2,000838,财信发展,-1.5075377225875854,3.92,4.38,593490624,4130762151.6,4313811729.92,13.616384506225586,-0.2544529139995575,093136,1,2/1,11.80904483795166,房地产开,2023-12-15
3,600241,时代万恒,2.876984119415283,10.37,11.09,589973184,3051912932.5499997,3051912901.4399996,18.960323333740234,-0.47984644770622253,094016,2,2/1,14.186507225036621,电池,2023-12-15
4,002598,山东章鼓,5.893909454345703,10.78,11.2,402785440,3022699344.2799997,3363360000.0,13.185840606689453,0.0,094139,1,0/0,11.001964569091797,通用设备,2023-12-15
5,002734,利民股份,3.22580623626709,8.64,9.21,112364653,2808673807.6800003,3207308037.1200004,3.919334650039673,0.11587484925985336,094530,1,0/0,10.155316352844238,农药兽药,2023-12-15
6,600638,新黄浦,7.1691179275512695,5.83,5.98,267631323,3925903262.38,3925903250.7200003,6.760116100311279,0.17182131111621857,095109,1,0/0,8.823529243469238,房地产开,2023-12-15
7,002343,慈文传媒,4.214559555053711,8.16,8.61,718563456,3875589437.76,3875589388.8,18.423139572143555,0.0,100948,1,0/0,12.005108833312988,文化传媒,2023-12-15
8,301508,中机认检,12.968299865722656,39.2,41.64,961814128,1683780610.4,8862539840.0,57.52565383911133,0.0,101839,3,0/0,18.933717727661133,专业服务,2023-12-15
9,002518,科士达,5.303030490875244,25.02,26.14,798129952,14139794393.28,14686091881.92,5.585555076599121,-0.039952054619789124,103621,1,0/0,9.132996559143066,电源设备,2023-12-15
10,600830,香溢融通,6.329113960266113,7.56,7.82,366391520,3434679967.3199997,3434680005.12,10.656659126281738,0.39840638637542725,103655,1,0/0,10.689169883728027,多元金融,2023-12-15
11,002490,山东墨龙,4.106776237487793,5.07,5.36,610167488,2746000091.25,4045091388.0,21.915367126464844,0.0,113000,1,0/0,11.088295936584473,专用设备,2023-12-15
12,002972,科安达,4.085106372833252,12.23,12.93,125162116,1512528592.74,3008687624.0,8.230528831481934,0.0,131003,1,0/0,11.06382942199707,交运设备,2023-12-15
13,000065,北方国际,7.347670078277588,11.98,12.28,685935152,10846168833.4,12001323441.6,6.382598876953125,-0.3327786922454834,131342,1,0/0,9.946236610412598,工程建设,2023-12-15
14,000722,湖南发展,6.25,11.39,11.79,581180304,5286762831.9800005,5286762900.320001,11.236820220947266,0.0,132651,1,0/0,11.940298080444336,电力行业,2023-12-15
