序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002803,吉宏股份,1.1209715604782104,21.65,23.55,1565898832,6047641893.2,8192561258.4,25.226167678833008,0.09246416389942169,093130,1,0/0,12.751049995422363,文化传媒,2023-04-26
2,603773,沃格光电,2.65572190284729,21.26,22.78,116383505,3324685933.42,3639341310.6400003,3.4350197315216064,-0.14091122150421143,094156,1,0/0,10.960887908935547,光学光电,2023-04-26
3,603339,四方科技,6.835066318511963,14.38,14.81,286769424,4449764096.5,4449763995.84,6.317493915557861,-0.1388888955116272,094307,14,0/0,5.720653533935547,通用设备,2023-04-26
4,600054,黄山旅游,7.656967639923096,14.06,14.37,421250832,7216998000.0,10255074926.4,5.83312463760376,0.0,094809,1,0/0,7.044410705566406,旅游酒店,2023-04-26
5,002181,粤 传 媒,9.075630187988281,6.49,6.55,860108976,7362661443.280001,7535267562.24,11.987275123596191,0.0,095542,1,0/0,14.7899169921875,文化传媒,2023-04-26
6,688063,派能科技,19.166940689086914,253.48,255.25,2692657584,21224922709.76,44517762888.84,13.277628898620605,0.0,110012,1,0/0,18.198486328125,电池,2023-04-26
7,002192,融捷股份,8.095582962036133,74.64,75.96,1399005056,19340733817.920002,19380664351.920002,7.346253395080566,0.0,110912,1,0/0,10.774801254272461,能源金属,2023-04-26
8,002323,雅博股份,7.241379261016846,3.11,3.19,319679568,6594636328.62,6595859472.96,4.8346405029296875,0.0,111118,1,0/0,10.344827651977539,装修建材,2023-04-26
9,603083,剑桥科技,7.979882717132568,64.41,65.62,5357674240,16779009888.21,17276239629.809998,32.41342544555664,-1.5739609003067017,134804,7,0/0,11.114836692810059,通信设备,2023-04-26
10,600825,新华传媒,6.187624931335449,5.32,5.51,586617024,5558803362.0,5558803393.92,10.830987930297852,0.0,135100,2,0/0,15.169660568237305,文化传媒,2023-04-26
11,600629,华建集团,10.0,8.91,8.91,1035618816,8416911280.14,8651100633.12,13.14480972290039,0.0,135333,10,0/0,15.679012298583984,工程咨询,2023-04-26
12,002174,游族网络,4.568528175354004,20.6,21.67,2605743264,18824470529.4,18866950675.2,14.000677108764648,-0.29041627049446106,140409,2,0/0,15.583756446838379,游戏,2023-04-26
