序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002558,巨人网络,4.47007942199707,14.49,15.26,3000857776,28596629462.94,28596629376.0,10.245780944824219,0.0,093003,1,0/0,6.777217388153076,游戏,2023-12-12
2,600560,金自天正,-1.795735239982605,17.5,19.6,1319441440,3913796250.0,3913796250.0,31.023210525512695,0.0,093111,7,3/2,12.121212005615234,专用设备,2023-12-12
3,000419,通程控股,6.0137457847595215,6.17,6.4,257124580,3352160043.65,3353904987.52,7.716050624847412,0.16233766078948975,093124,1,0/0,9.793814659118652,商业百货,2023-12-12
4,002883,中设股份,5.546218395233154,12.56,13.09,238478463,1700586985.68,1961334004.96,13.877974510192871,0.0,093136,1,0/0,9.243698120117188,工程咨询,2023-12-12
5,002494,华斯股份,6.46950101852417,5.76,5.95,326582416,1651797722.8799999,2173309747.2,19.680522918701172,-0.5181347131729126,093536,1,0/0,10.166358947753906,纺织服装,2023-12-12
6,002526,山东矿机,6.343283653259277,2.85,2.95,835310512,5018584625.1,5080962444.0,16.37601089477539,0.35211268067359924,093800,4,0/0,10.447761535644531,专用设备,2023-12-12
7,000985,大庆华科,4.191263198852539,17.65,18.63,141132649,2288137175.0,2288137175.0,6.129420280456543,0.056689344346523285,094130,1,0/0,11.275089263916016,化学制品,2023-12-12
8,001234,泰慕士,3.23343825340271,26.18,27.9,505501552,760966206.0,2792534206.0,65.8558120727539,0.03821169212460518,094454,1,2/1,8.675079345703125,纺织服装,2023-12-12
9,002253,川大智胜,5.595787048339844,16.04,16.71,475057104,3334779293.8399997,3619042563.7999997,14.16930866241455,0.0,101033,1,0/0,10.401579856872559,软件开发,2023-12-12
10,003005,竞业达,4.864864826202393,36.86,38.67,647580928,2720979287.42,5470024000.0,23.643646240234375,0.0,103700,1,0/0,10.725461959838867,互联网服,2023-12-12
11,000529,广弘控股,6.714285850524902,7.47,7.7,499725472,4257036296.19,4360913809.92,11.627045631408691,0.0,110048,5,0/0,11.285714149475098,食品饮料,2023-12-12
12,600836,上海易连,6.349206924438477,4.02,4.16,226320613,2674277149.4399996,2689191349.4399996,8.396881103515625,-0.24813894927501678,110338,3,0/0,11.37566089630127,包装材料,2023-12-12
13,002162,悦心健康,5.868544578552246,4.51,4.69,261042766,4177042769.1299996,4178515000.0,6.232499122619629,0.2222222238779068,110803,1,0/0,10.093896865844727,装修建材,2023-12-12
14,002510,天汽模,7.854405879974365,5.63,5.74,1049331664,5243501316.349999,5301470943.5199995,20.45987892150879,-0.7054673433303833,131730,1,0/0,10.1532564163208,汽车零部,2023-12-12
