序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,001319,铭科精技,8.027078628540039,33.51,34.12,861891616,2043004169.9999998,4738314000.0,41.533782958984375,0.0,092500,10,2/1,3.159252166748047,汽车零部,2023-11-16
2,600753,庚星股份,-2.268760919570923,11.2,12.61,344250800,2408448000.0,2579440360.0,13.556852340698242,0.0,092501,1,2/1,12.303665161132812,贸易行业,2023-11-16
3,002363,隆基机械,5.658198356628418,9.15,9.53,922918304,3804187228.05,3835316781.6000004,24.37860870361328,0.0,093045,1,2/1,9.584295272827148,汽车零部,2023-11-16
4,003032,传智教育,4.2795233726501465,19.25,20.31,2428743536,3287504220.0,7747114452.0,71.88780212402344,0.0,093209,5,4/3,8.667388916015625,教育,2023-11-16
5,003015,日久光电,4.624781608581543,11.99,12.61,507655760,2947260988.76,3369989397.28,17.146331787109375,0.08347245305776596,093700,1,0/0,10.99476432800293,光学光电,2023-11-16
6,001238,浙江正特,6.6249542236328125,28.97,29.89,508067744,926377311.25,3186700000.0,55.291011810302734,0.0,093748,1,0/0,13.213102340698242,装修建材,2023-11-16
7,002729,好利科技,5.918190002441406,24.34,25.28,864669344,4270786725.74,4453487852.8,20.01244354248047,0.08223684132099152,095157,3,0/0,9.878154754638672,电子元件,2023-11-16
8,002647,仁东控股,8.01963996887207,6.6,6.72,662795088,3695581890.0,3695581929.6,18.02764320373535,0.15174506604671478,095700,3,0/0,10.310965538024902,多元金融,2023-11-16
9,605228,神通科技,4.263877868652344,12.96,13.67,345909552,1274970909.6000001,5506444800.0,26.722206115722656,0.0,100114,2,0/0,11.42397403717041,汽车零部,2023-11-16
10,600239,云南城投,5.921052932739258,3.22,3.34,839894528,5170311846.9800005,5170311856.64,16.440563201904297,0.0,103655,1,0/0,12.828948020935059,房地产服,2023-11-16
11,002348,高乐股份,9.722222328186035,3.95,3.96,229198550,3511458553.55,3741440000.0,6.66993522644043,0.0,111033,1,0/0,11.111111640930176,家用轻工,2023-11-16
12,300707,威唐工业,14.081146240234375,23.9,25.14,1575223440,2958939332.7,3751418042.2,54.86699295043945,0.0,132024,3,2/1,16.610979080200195,汽车零部,2023-11-16
13,000030,富奥股份,7.7338128089904785,5.99,6.12,401043440,10136334671.390001,10432442097.12,4.003572463989258,0.16722407937049866,132039,3,0/0,9.532374382019043,汽车零部,2023-11-16
14,002224,三 力 士,3.5916824340820312,5.48,5.82,200578752,3473068313.2000003,3998192480.6400003,5.702470779418945,-0.3636363744735718,134751,1,0/0,10.775047302246094,橡胶制品,2023-11-16
15,603099,长白山,7.692307949066162,14.98,15.3,277516112,3994716600.0,3994716600.0,7.1353044509887695,0.06680026650428772,134838,1,0/0,10.352264404296875,旅游酒店,2023-11-16
