序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000010,美丽生态,1.2690354585647583,3.99,4.33,754277344,2083464277.0200002,4224182229.1200004,35.08496856689453,0.2512562870979309,092500,1,2/1,13.197968482971191,工程建设,2023-10-25
2,002827,高争民爆,3.0658838748931885,15.8,16.86,713624080,4360782225.0,4360800000.0,15.753141403198242,0.4450095295906067,092500,3,2/1,8.219178199768066,化学制品,2023-10-25
3,600735,新华锦,5.392157077789307,6.45,6.73,401626592,2715557295.75,2765619544.8,14.429841041564941,0.0,092500,3,2/1,5.228758335113525,纺织服装,2023-10-25
4,603969,银龙股份,1.535508632659912,5.29,5.73,535078464,4429052500.0,4505736340.0,11.529939651489258,0.18939393758773804,093006,1,0/0,8.637235641479492,通用设备,2023-10-25
5,603388,元成股份,10.032715797424316,10.09,10.09,1206433296,3286651741.48,3286651701.12,38.05229568481445,0.0,093019,7,6/3,12.431842803955078,工程建设,2023-10-25
6,603158,腾龙股份,5.429864406585693,9.32,9.72,897849376,4574249531.92,4574249587.84,19.385482788085938,-0.1071811318397522,093524,2,0/0,11.425339698791504,汽车零部,2023-10-25
7,300985,致远新能,8.028792381286621,39.02,43.34,643243664,1417729268.0,5202669268.0,43.0009765625,0.0,093654,2,0/0,13.953489303588867,通用设备,2023-10-25
8,002896,中大力德,4.673748016357422,34.49,36.25,464876944,5213897619.650001,5213897619.650001,8.78480339050293,-0.028985505923628807,093857,1,0/0,9.195751190185547,通用设备,2023-10-25
9,603003,龙宇股份,9.990205764770508,11.23,11.23,766731248,4519440437.62,4519440370.24,17.454456329345703,0.0,094441,17,0/0,13.222331047058105,贸易行业,2023-10-25
10,002750,龙津药业,6.4583330154418945,10.22,10.56,295518752,4075083974.2200003,4093110000.0000005,7.200829029083252,0.0,094633,2,0/0,11.041666984558105,中药,2023-10-25
11,002971,和远气体,2.556455135345459,24.07,25.82,254143109,2998688980.7,3851200000.0,8.13318157196045,-0.04152823984622955,094854,2,2/1,9.032807350158691,化学制品,2023-10-25
12,603496,恒为科技,4.135977268218994,36.76,38.83,2940113568,11770891772.68,11770891956.48,24.83944320678711,0.027210885658860207,100108,1,0/0,10.0,互联网服,2023-10-25
13,002929,润建股份,7.206969738006592,40.61,41.67,1925035184,8313471195.58,11221337656.48,23.184925079345703,-0.04922471195459366,100627,5,2/1,9.609292030334473,通信服务,2023-10-25
14,603633,徕木股份,7.347875595092773,9.35,9.58,267152194,3990681148.2999997,3990681129.6,6.678716659545898,-0.21344716846942902,100908,2,0/0,9.873708724975586,汽车零部,2023-10-25
15,600776,东方通信,5.472637176513672,12.72,13.27,748147760,12160320814.08,15976320814.08,6.076171875,0.0786782056093216,101926,1,0/0,9.53565502166748,通信设备,2023-10-25
16,000410,沈阳机床,4.514363765716553,7.64,8.04,256340025,12842197812.16,15774664085.119999,2.0044174194335938,-0.13071896135807037,103236,1,0/0,12.038304328918457,通用设备,2023-10-25
17,603131,上海沪工,6.9811320304870605,17.01,17.49,937933744,5408990899.830001,5408990848.8,17.5250244140625,0.0,103434,1,0/0,12.327043533325195,通用设备,2023-10-25
18,600203,福日电子,7.5842695236206055,7.66,7.83,700361424,4542288708.12,4542288692.8,15.725679397583008,0.26178011298179626,103919,1,0/0,9.129213333129883,消费电子,2023-10-25
19,601188,龙江交通,5.707196235656738,4.26,4.43,396314992,5605642712.46,5605642733.759999,7.087582111358643,0.23529410362243652,105250,1,0/0,7.692307949066162,铁路公路,2023-10-25
20,002042,华孚时尚,9.810126304626465,3.47,3.48,530468336,5901364301.85,5901364319.200001,9.168643951416016,-0.28735631704330444,110448,15,0/0,10.759493827819824,纺织服装,2023-10-25
21,002931,锋龙股份,4.1984734535217285,13.65,14.41,396680224,2466471148.05,2718946175.4,16.145183563232422,0.0,133648,2,0/0,14.122137069702148,通用设备,2023-10-25
22,000712,锦龙股份,-2.6315789222717285,17.02,19.23,3904931696,15236997990.5,15249920000.0,23.670541763305664,0.0,134530,4,5/3,12.929060935974121,证券,2023-10-25
23,002602,世纪华通,8.251473426818848,5.51,5.6,1784334896,37914714836.229996,41063589378.56,4.796515941619873,-0.18115942180156708,143315,2,0/0,10.609037399291992,游戏,2023-10-25
