序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,605255,天普股份,-8.061001777648926,21.1,25.25,562977824,2829088000.0,2829088000.0,17.907695770263672,0.4761905074119568,092500,1,4/3,20.0,汽车零部,2023-11-10
2,603816,顾家家居,6.17183256149292,39.05,40.46,1128523072,32094863816.949997,32094863855.999996,3.477872133255005,0.051242630928754807,092502,1,0/0,6.878737926483154,装修建材,2023-11-10
3,600619,海立股份,-8.561643600463867,8.01,9.64,1706462176,6321290131.98,8677068058.08,24.138212203979492,0.125,093104,1,2/1,20.091323852539062,家电行业,2023-11-10
4,603895,天永智能,-2.578907012939453,25.31,28.58,176930048,2735504800.0,2735504800.0,6.0320634841918945,-0.19716086983680725,093706,1,0/0,14.164742469787598,专用设备,2023-11-10
5,300812,易天股份,13.17110824584961,29.3,31.07,1068365840,2632384488.2000003,4109530949.7000003,40.19190216064453,0.0,094206,1,0/0,20.97334861755371,半导体,2023-11-10
6,601901,方正证券,5.477980613708496,9.82,10.24,7562623488,80839235698.90001,80839235512.32,9.169618606567383,0.0,094659,5,0/0,13.319012641906738,证券,2023-11-10
7,001309,德明利,9.87559986114502,100.69,100.8,368246592,6753837935.0199995,11402920982.0,5.599878787994385,0.17908665537834167,094912,1,0/0,10.824967384338379,半导体,2023-11-10
8,603283,赛腾股份,4.853254318237305,63.95,67.09,588112448,11897811039.6,12810217664.6,4.91219425201416,0.37670695781707764,095001,1,0/0,10.001639366149902,专用设备,2023-11-10
9,300554,三超新材,16.638370513916016,34.35,35.34,1334909776,2629490267.25,3923167669.9500003,52.759429931640625,0.0,095430,5,3/2,24.516128540039062,通用设备,2023-11-10
10,002889,东方嘉盛,5.59921407699585,32.25,33.59,1001941248,4043477748.75,6222966450.0,24.417348861694336,0.0,104445,3,11/7,7.138179302215576,物流行业,2023-11-10
11,603703,盛洋科技,6.222611427307129,12.12,12.55,321091696,5029583294.4,5029583391.36,6.315674304962158,0.0,112630,1,0/0,10.780017852783203,光学光电,2023-11-10
12,600833,第一医药,7.03735876083374,12.32,12.66,282295488,2748423795.04,2748423795.04,10.273961067199707,-0.16207455098628998,112854,1,0/0,10.77324104309082,医药商业,2023-11-10
13,603009,北特科技,8.871745109558105,11.29,11.41,716321376,3820637271.2999997,4050062783.8399997,19.125513076782227,0.0,130334,1,0/0,9.739633560180664,汽车零部,2023-11-10
14,002045,国光电器,4.314230442047119,16.2,17.08,1238985408,7577285340.599999,7587819504.0,16.13109016418457,-0.0616903118789196,130451,1,0/0,11.976819038391113,消费电子,2023-11-10
15,002876,三利谱,4.764813423156738,34.3,36.01,408943680,5101555517.099999,5964253167.599999,7.986789226531982,-0.029146023094654083,130612,1,0/0,10.720830917358398,光学光电,2023-11-10
16,002717,岭南股份,5.980066776275635,3.19,3.31,562679072,4659220095.97,5357468774.24,12.02778148651123,0.0,132357,1,0/0,11.29568099975586,环保行业,2023-11-10
17,300606,金太阳,16.397695541381836,40.39,41.64,819905696,4749154630.43,5659325630.0,18.45577049255371,0.0,143533,1,0/0,21.008644104003906,通用设备,2023-11-10
