序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002445,中南文化,-4.34782600402832,2.86,3.29,1951674608,6810911258.58,6840171440.96,26.483028411865234,-0.3484320640563965,093154,1,3/2,14.381271362304688,通用设备,2023-12-18
2,600725,云维股份,2.5380709171295166,4.04,4.33,921653392,4979178800.0,4979178800.0,18.92326545715332,0.0,093410,3,4/3,19.796953201293945,煤炭行业,2023-12-18
3,002510,天汽模,8.15217399597168,5.97,6.07,1359269280,5560160365.65,5621630822.88,24.51905632019043,0.0,093524,2,0/0,11.231884002685547,汽车零部,2023-12-18
4,002124,天邦食品,5.149051666259766,3.88,4.06,595048192,6059045992.96,7136067381.12,9.57736587524414,0.0,094030,5,0/0,10.027100563049316,农牧饲渔,2023-12-18
5,002799,环球印务,5.670103073120117,12.3,12.8,576636496,3936440340.0,3936492000.0,14.468323707580566,0.0,094048,2,0/0,11.082473754882812,包装材料,2023-12-18
6,002908,德生科技,6.060606002807617,13.3,13.79,705290800,4110876677.6000004,5738046876.8,16.885332107543945,-0.07513148337602615,094609,1,0/0,11.00478458404541,通信服务,2023-12-18
7,600179,安通控股,7.7220072746276855,2.79,2.85,376090416,10418519821.05,11805960263.04,3.6146881580352783,-0.3571428656578064,094618,2,0/0,10.424710273742676,物流行业,2023-12-18
8,000779,甘咨询,4.371584415435791,11.46,12.08,487020768,4311558715.440001,5370995238.72,11.006791114807129,-0.08718395978212357,095412,2,0/0,10.382513999938965,工程咨询,2023-12-18
9,600159,大龙地产,-1.9823787212371826,4.45,4.99,916555104,3693514382.4,3693514382.4,23.848617553710938,0.0,100018,1,2/1,18.5022029876709,房地产开,2023-12-18
10,605333,沪光股份,9.787018775939941,21.65,21.69,262714564,9456202153.65,9456202132.0,2.8319644927978516,0.0,103658,1,0/0,10.699797630310059,汽车零部,2023-12-18
11,600213,亚星客车,4.662698745727539,10.55,11.09,282676912,3017300000.0,3017300000.0,9.252490043640137,0.0,104410,1,0/0,11.507936477661133,汽车整车,2023-12-18
12,601188,龙江交通,6.502242565155029,4.75,4.91,680987664,6250423212.25,6250423236.0,11.020373344421387,0.2109704613685608,112553,8,0/0,14.349776268005371,铁路公路,2023-12-18
13,000520,凤凰航运,7.84982967376709,3.16,3.22,288461808,3198183717.8,3198183720.96,9.17770767211914,0.0,131333,1,0/0,9.215017318725586,航运港口,2023-12-18
14,603836,海程邦达,7.099879741668701,17.8,18.28,390210000,1525975719.4,3653187218.6000004,26.086328506469727,-0.28011205792427063,134018,2,0/0,10.228639602661133,物流行业,2023-12-18
15,600676,交运股份,3.7527594566345215,4.7,4.98,172108638,4833916836.8,4833916836.8,3.5573534965515137,0.21321962773799896,142009,1,0/0,10.596026420593262,汽车零部,2023-12-18
