序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600081,东风科技,-1.4637391567230225,14.81,16.53,753497488,4643823600.0,6966904086.72,15.26185417175293,0.0,093041,6,2/1,14.30472469329834,汽车零部,2023-07-03
2,603118,共进股份,5.56809663772583,14.03,14.62,1797580656,11006064040.96,11135351052.16,16.11436653137207,0.0,093054,4,2/1,7.975921630859375,通信设备,2023-07-03
3,002031,巨轮智能,6.473214149475098,4.77,4.93,4672121344,9224291487.33,10491117317.279999,49.715721130371094,-0.2092050164937973,093151,3,3/2,6.026785850524902,专用设备,2023-07-03
4,301007,德迈仕,7.1937785148620605,16.54,18.52,753478864,2044472185.0,2536243600.0,35.52225875854492,0.0,093824,1,0/0,16.591054916381836,汽车零部,2023-07-03
5,000821,京山轻机,2.639296293258667,21.0,22.51,2104789968,12030146058.0,13080370464.0,16.834848403930664,-0.04759638383984566,094254,1,0/0,8.113391876220703,专用设备,2023-07-03
6,002355,兴民智通,5.714285850524902,5.18,5.39,511303408,3202103247.0,3214554672.0,15.725613594055176,-0.38461539149284363,094300,2,0/0,10.0,汽车零部,2023-07-03
7,002322,理工能科,5.384615421295166,10.96,11.44,517458736,3944719681.84,4155461729.28,12.848457336425781,0.0,095430,10,0/0,8.269230842590332,软件开发,2023-07-03
8,603798,康普顿,6.397637844085693,10.81,11.18,368517600,2801743248.09,2801743248.09,13.191783905029297,0.3714020252227783,101418,2,0/0,9.645668983459473,石油行业,2023-07-03
9,603738,泰晶科技,4.996989727020264,17.44,18.27,757617632,6734798207.68,6790148198.400001,11.064708709716797,0.05737234652042389,103501,1,0/0,8.248043060302734,电子元件,2023-07-03
10,603990,麦迪科技,6.258503437042236,23.43,24.26,517507792,5023423489.92,5525765829.54,10.376726150512695,0.12820513546466827,104002,1,0/0,11.065759658813477,软件开发,2023-07-03
11,002150,通润装备,6.003531455993652,18.01,18.69,615100960,6396246601.280001,6420872178.56,9.505460739135742,0.0555555559694767,104527,1,0/0,10.359034538269043,通用设备,2023-07-03
12,600578,京能电力,4.859334945678711,4.1,4.3,514109376,27444511874.399998,27444511513.6,1.8757423162460327,-0.24330900609493256,105036,1,0/0,9.974424362182617,电力行业,2023-07-03
13,300827,上能电气,16.504854202270508,42.0,43.26,1856984272,10859677332.0,14949842208.0,17.380788803100586,0.0,130409,1,0/0,15.672676086425781,光伏设备,2023-07-03
