序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000713,丰乐种业,6.106870174407959,9.73,10.09,770321696,5974365755.400001,5974365716.4800005,12.714056015014648,0.20597323775291443,093015,1,0/0,4.79825496673584,农牧饲渔,2023-07-18
2,002845,同兴达,0.7164179086685181,16.87,18.43,630258752,3777362560.3700004,5534035339.84,16.211345672607422,-0.05924170836806297,093036,1,0/0,9.671642303466797,光学光电,2023-07-18
3,688362,甬矽电子,12.309820175170898,40.6,43.38,723818912,1948800000.0,16550996000.0,36.02543258666992,0.0,093101,1,0/0,9.405256271362305,半导体,2023-07-18
4,002211,宏达新材,-1.4492753744125366,4.08,4.55,331814080,1763736178.32,1764501166.08,17.871641159057617,-0.24449878931045532,093154,1,2/1,11.835748672485352,化学制品,2023-07-18
5,000004,国华网安,5.94954776763916,22.26,23.11,1225768144,2647089147.78,2957196658.0800004,45.64133071899414,-0.17937219142913818,093203,2,10/6,5.9971442222595215,软件开发,2023-07-18
6,002339,积成电子,3.6809816360473633,8.45,8.97,1137695472,4039806453.7999997,4259579698.3999996,27.57061195373535,0.0,093336,1,2/1,7.975460052490234,电网设备,2023-07-18
7,002213,大为股份,5.931695461273193,17.68,18.36,996299488,3642080000.0,4172480000.0,26.873620986938477,0.11325027793645859,093518,2,0/0,9.047333717346191,汽车零部,2023-07-18
8,603286,日盈电子,4.552758693695068,19.52,20.54,195328781,1719243520.0,1719243520.0,11.215654373168945,0.10256409645080566,094353,1,0/0,10.498125076293945,汽车零部,2023-07-18
9,002559,亚威股份,4.805491924285889,9.16,9.61,997421824,4429039590.96,5084972773.12,22.24473762512207,0.10928962379693985,094721,1,0/0,10.755148887634277,通用设备,2023-07-18
10,002654,万润科技,-0.15278838574886322,13.07,14.4,3423985968,10247879685.09,11048104250.08,31.866779327392578,0.0,094751,1,4/2,10.618793487548828,文化传媒,2023-07-18
11,002156,通富微电,5.627511978149414,23.65,24.63,3461181072,35784117537.85,35788046914.4,9.553232192993164,-0.3371259868144989,094924,1,0/0,6.208128452301025,半导体,2023-07-18
12,600769,祥龙电业,7.692307949066162,10.36,10.58,384529184,3884763792.0,3884763792.0,9.863668441772461,-0.19267822802066803,095204,9,0/0,10.810811042785645,工程建设,2023-07-18
13,003026,中晶科技,6.194471836090088,43.03,44.57,331653488,2395995169.1,4330260193.4800005,13.713837623596191,-0.04645760729908943,095257,1,0/0,9.25468921661377,半导体,2023-07-18
14,002265,西仪股份,7.5826311111450195,16.6,16.97,718769568,5288198455.200001,17148470640.000002,13.645483016967773,-0.18039686977863312,101936,2,0/0,11.2767333984375,汽车零部,2023-07-18
15,600778,友好集团,5.068493366241455,7.67,8.03,141643570,2387018144.94,2389138731.2,5.881392955780029,-0.2600780129432678,110743,1,0/0,11.095890045166016,商业百货,2023-07-18
16,000980,众泰汽车,9.695290565490723,3.96,3.97,2942818080,16978308514.2,19968488939.52,17.93271827697754,0.0,131527,6,12/6,12.18836498260498,汽车整车,2023-07-18
17,605133,嵘泰股份,8.848230361938477,36.29,36.67,275376384,2301541412.64,6756973582.639999,12.221641540527344,0.0,131648,1,0/0,9.568086624145508,汽车零部,2023-07-18
18,603191,望变电气,7.467205047607422,21.3,21.8,928162928,3912816603.0,7096465790.400001,24.063491821289062,0.0,132140,1,0/0,8.274470329284668,电网设备,2023-07-18
19,600470,六国化工,6.5217390060424805,5.88,6.07,205906432,3067008000.0,3067008000.0,6.724460124969482,0.0,133526,1,0/0,10.68840503692627,化肥行业,2023-07-18
20,600605,汇通能源,9.738846778869629,20.17,20.22,278420752,4160716592.9300003,4160716592.9300003,6.9066162109375,-0.24727992713451385,133957,15,0/0,10.826985359191895,房地产服,2023-07-18
