序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600822,上海物贸,4.187191963195801,16.92,17.86,1607240352,6702822603.360001,8391861671.040001,23.3789119720459,0.05913660302758217,093042,2,9/7,7.450738430023193,贸易行业,2023-06-13
2,002026,山东威达,6.302021503448486,8.94,9.25,187114098,3826115971.3199997,3982907461.4399996,4.854077339172363,-0.2232142984867096,093103,1,0/0,7.491082191467285,通用设备,2023-06-13
3,301192,泰祥股份,12.825420379638672,29.47,31.34,570859168,736013250.0,2944053000.0,75.50102996826172,0.0,093357,3,3/2,11.21745777130127,汽车零部,2023-06-13
4,002174,游族网络,7.546226501464844,21.52,22.01,3411706528,19665175038.48,19709552355.84,17.279706954956055,-0.09285050630569458,093921,8,0/0,8.49575138092041,游戏,2023-06-13
5,001287,中电港,4.16540002822876,34.26,36.18,2374176752,6313216687.92,26034177288.96,37.264766693115234,0.0,094000,1,0/0,11.70568561553955,贸易行业,2023-06-13
6,600278,东方创业,2.64483642578125,8.15,8.73,587522976,5533151219.0,7204381580.0,10.338997840881348,0.0,094410,2,0/0,11.209067344665527,贸易行业,2023-06-13
7,600556,天下秀,8.292078971862793,8.75,8.89,1432054480,15817791867.5,15817791920.0,9.088041305541992,0.11441647261381149,100825,1,0/0,8.539603233337402,文化传媒,2023-06-13
8,603000,人民网,9.961832046508789,28.81,28.82,3219275344,31854959323.359997,31854959323.359997,10.411664962768555,-0.03469812497496605,105606,9,0/0,9.160305976867676,文化传媒,2023-06-13
9,002995,天地在线,6.042654037475586,35.8,37.14,1054393104,2894764909.0,6352870383.999999,36.73316192626953,0.0,110421,2,0/0,12.23341178894043,文化传媒,2023-06-13
10,000977,浪潮信息,8.600485801696777,49.12,49.75,8085802496,72197680021.12,72311277094.4,11.508180618286133,0.0,134912,1,0/0,11.806323051452637,计算机设,2023-06-13
11,002777,久远银海,7.116220951080322,34.47,35.4,1540787648,13746569955.48,14071723948.8,11.42209243774414,0.029019152745604515,142127,1,0/0,12.399005889892578,互联网服,2023-06-13
12,603986,兆易创新,8.785228729248047,111.94,113.19,3868438032,74341205375.66,74666795514.88,5.3555827140808105,0.0,142425,1,0/0,10.281826972961426,半导体,2023-06-13
13,002599,盛通股份,6.397637844085693,10.81,11.18,1175648912,4268220302.71,5811312443.2,28.94525718688965,-0.18467220664024353,142924,1,6/3,17.61811065673828,包装材料,2023-06-13
14,603278,大业股份,9.334657669067383,11.01,11.08,205686558,3174132651.27,3190832057.7599998,6.6663432121276855,-0.5420054197311401,145550,1,0/0,11.221449851989746,通用设备,2023-06-13
