序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002748,世龙实业,-10.0,12.78,15.62,1000174528,3067200000.0,3067200000.0,28.436613082885742,-1.5408320426940918,093003,3,5/4,20.0,化学原料,2023-12-27
2,603739,蔚蓝生物,-4.3373494148254395,15.88,18.26,629386880,4018098392.0800004,4018098392.0800004,14.56096076965332,0.18927444517612457,093125,1,3/2,17.89156723022461,农牧饲渔,2023-12-27
3,603037,凯众股份,4.843681335449219,23.81,24.98,302717072,3233701077.49,3243939853.69,9.290617942810059,-0.0419815257191658,093139,1,0/0,9.511228561401367,汽车零部,2023-12-27
4,603138,海量数据,4.477612018585205,18.2,19.16,414890544,5118808968.0,5153202454.4,7.931308746337891,0.0,093517,2,0/0,8.783008575439453,软件开发,2023-12-27
5,000619,海螺新材,5.722891330718994,7.02,7.3,393475664,2527200000.0,2527200000.0,15.68659496307373,0.2857142686843872,094048,2,0/0,12.048192977905273,装修建材,2023-12-27
6,301318,维海德,13.887989044189453,35.18,37.07,293864256,1050460798.36,3662871240.0,28.204187393188477,0.0,094200,1,0/0,19.58562660217285,消费电子,2023-12-27
7,002771,真视通,3.4749035835266113,32.16,34.19,2908280224,5493679900.799999,6746013455.999999,51.71194076538086,0.0,095842,5,2/1,11.872586250305176,互联网服,2023-12-27
8,002981,朝阳科技,4.62753963470459,37.08,38.98,326045088,3142530000.0,3559680000.0,10.349486351013184,0.18913806974887848,100230,1,0/0,12.048532485961914,消费电子,2023-12-27
9,002596,海南瑞泽,5.263157844543457,2.8,2.93,139612187,2950055550.3999996,3213225433.6,4.713773250579834,-0.7092198133468628,110530,2,0/0,10.90225601196289,水泥建材,2023-12-27
10,002945,华林证券,5.625878810882568,15.02,15.64,1418736240,40554000000.0,40554000000.0,3.4906699657440186,0.0,112512,1,0/0,9.98593521118164,证券,2023-12-27
11,600621,华鑫股份,6.965173721313477,12.9,13.27,954090976,13685600866.800001,13685600918.4,7.008524417877197,0.07757952064275742,112822,1,0/0,9.950248718261719,证券,2023-12-27
12,605300,佳禾食品,7.935440540313721,16.05,16.36,114157059,924093532.0500001,6420160500.0,12.636564254760742,-0.1244555115699768,131447,1,0/0,11.701412200927734,食品饮料,2023-12-27
13,002587,奥拓电子,5.218446731567383,8.67,9.06,1609681952,4450083083.04,5648887867.2,36.084442138671875,0.0,132148,1,0/0,15.048543930053711,光学光电,2023-12-27
