序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000541,佛山照明,6.40625,6.81,7.04,898691904,7194772150.5,9275183498.4,12.425835609436035,-0.4385964870452881,092500,2,2/1,9.0625,家电行业,2023-10-12
2,600895,张江高科,-4.417364597320557,25.1,28.89,6381445632,38872107705.0,38872107755.200005,15.948835372924805,0.11966493725776672,092501,1,2/1,18.621477127075195,房地产开,2023-10-12
3,603163,圣晖集成,3.7193830013275146,34.3,36.38,163828503,857499999.9999999,3429999999.9999995,18.699960708618164,0.5865102410316467,092503,1,0/0,8.104022026062012,工程建设,2023-10-12
4,601528,瑞丰银行,3.136531352996826,5.59,5.96,424037024,4410155661.08,10968482181.279999,9.302129745483398,0.0,093009,1,0/0,7.564576148986816,银行,2023-10-12
5,605177,东亚药业,0.5674653053283691,31.9,34.89,506707472,1792663756.3999999,3623840000.0,27.167829513549805,0.0,093129,1,2/1,9.867591857910156,化学制药,2023-10-12
6,600212,绿能慧充,5.805515289306641,7.29,7.58,161274203,3730272682.77,4849287704.64,4.327364921569824,0.0,093133,1,0/0,9.288824081420898,电力行业,2023-10-12
7,300436,广生堂,7.425556182861328,28.5,31.84,418122336,3863013291.0,4539109500.0,10.218525886535645,0.0,093200,1,0/0,14.17263412475586,化学制药,2023-10-12
8,000790,华神科技,3.7735848426818848,5.5,5.83,446075936,3404330402.0,3454784080.0,12.763238906860352,0.0,093324,1,0/0,8.301886558532715,中药,2023-10-12
9,600198,大唐电信,4.832214832305908,7.81,8.2,579849216,6876351480.349999,10260066602.72,8.3790283203125,0.12820513546466827,093556,1,0/0,9.395973205566406,通信设备,2023-10-12
10,603496,恒为科技,10.005938529968262,37.05,37.05,3479610576,11863752453.15,11863752638.4,30.012441635131836,0.0,095132,13,9/5,10.510688781738281,互联网服,2023-10-12
11,600083,博信股份,3.38504958152771,7.33,7.8,145813152,1671191079.58,1685900000.0,8.503318786621094,-0.5427408218383789,095825,1,0/0,12.270803451538086,通信设备,2023-10-12
12,002194,武汉凡谷,6.534823894500732,12.39,12.79,1887028032,6302399121.900001,8465911161.120001,30.046464920043945,0.0,101339,2,0/0,12.381771087646484,通信设备,2023-10-12
13,603863,松炀资源,7.312806129455566,30.67,31.44,474356160,6276615500.0,6276615500.0,7.684290409088135,0.0326157882809639,103441,2,0/0,11.686493873596191,造纸印刷,2023-10-12
14,600708,光明地产,4.054053783416748,2.31,2.44,169838700,5140391651.01,5148150860.16,3.2693135738372803,-0.43103447556495667,103649,1,0/0,10.360360145568848,房地产开,2023-10-12
15,603037,凯众股份,6.147021293640137,16.75,17.36,217484970,2282066045.75,2282066045.75,9.498310089111328,0.0,104410,3,0/0,10.519645690917969,汽车零部,2023-10-12
16,603161,科华控股,7.661747932434082,18.97,19.38,504403920,2530598000.0,2530598000.0,20.19759750366211,0.0,111602,2,0/0,10.726447105407715,汽车零部,2023-10-12
17,603266,天龙股份,5.055401802062988,15.17,15.88,256506209,3017111997.5,3017111997.5,8.581056594848633,0.132013201713562,112444,2,0/0,11.080331802368164,塑料制品,2023-10-12
18,300648,星云股份,13.775901794433594,29.65,31.27,379539248,2905591362.4,4381792516.4,13.068411827087402,0.0,112557,1,0/0,20.606292724609375,电池,2023-10-12
19,603985,恒润股份,5.3813395500183105,27.22,28.41,557451120,12000154841.66,12000154760.0,4.696101188659668,0.18402649462223053,131736,1,0/0,10.491676330566406,风电设备,2023-10-12
20,603203,快克智能,5.645161151885986,26.2,27.28,94487418,6476074158.599999,6542290099.8,1.4658068418502808,-0.1143728494644165,134253,1,0/0,11.814516067504883,专用设备,2023-10-12
21,002038,双鹭药业,5.170976161956787,12.61,13.19,1763678576,10737043458.96,12954883500.0,16.744218826293945,0.0,140018,2,0/0,13.4278564453125,生物制品,2023-10-12
