序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600234,科新发展,-9.948718070983887,8.78,272277024,1777474826.3999999,2304934142.94,-84.8759765625,14.539606094360352,3603566,143802,21450161,1,4,房地产开,2023-12-19
2,600678,四川金顶,-10.020661354064941,8.71,864315056,3039702900.0000005,3039702900.0000005,-554.9136962890625,28.05122184753418,10502674,112352,3754268962,2,1,水泥建材,2023-12-19
3,601188,龙江交通,-9.894737243652344,4.28,468073104,5631960283.88,5631960305.280001,23.276565551757812,8.055220603942871,12595547,141656,59395272,1,1,铁路公路,2023-12-19
4,603999,读者传媒,-9.966024398803711,7.95,642408704,4579200000.0,4579200000.0,49.24321746826172,13.611187934875488,13301129,141616,74300651,1,9,文化传媒,2023-12-19
5,600579,克劳斯,-9.988901138305664,8.11,414852464,4026543299.49,4026543242.72,-2.42335844039917,10.194504737854004,14419831,142511,627811876,2,5,专用设备,2023-12-19
6,600697,欧亚集团,-10.012284278869629,14.65,455290512,2276258619.75,2330640298.75,104.2475814819336,19.665470123291016,27396965,134550,44280049,1,1,商业百货,2023-12-19
7,603066,音飞储存,-9.961977005004883,11.84,454624016,3560322336.0,3560322288.64,28.501211166381836,12.628256797790527,41661408,135254,836096991,2,3,物流行业,2023-12-19
8,601136,首创证券,-10.009624481201172,18.7,843131424,5111342060.0,51113342209.6,83.39488983154297,15.956937789916992,48031174,141032,83282170,1,2,证券,2023-12-19
9,600712,南宁百货,-9.922480583190918,5.81,567991344,3129547035.5099998,3164447641.6,-129.41873168945312,18.09410858154297,66678528,112518,3265769271,2,16,商业百货,2023-12-19
10,000421,南京公用,-9.942856788635254,7.88,644775296,4512457839.92,4556704055.68,150.2908935546875,13.872674942016602,72758356,131633,272744805,2,0,燃气,2023-12-19
11,600178,东安动力,-10.0,16.83,1295996992,7776806399.999999,8002548940.319999,200.37255859375,16.485061645507812,104826092,134337,6219736146,1,6,汽车零部,2023-12-19
12,603178,圣龙股份,-10.00601577758789,44.88,1586655232,10610165219.28,10610165219.28,225.33924865722656,14.70839786529541,116342424,132931,318737760,1,7,汽车零部,2023-12-19
13,600725,云维股份,-9.90099048614502,3.64,130112413,4486190800.0,4486190800.0,19829.4375,2.8901636600494385,164678532,093046,2141143493,1,0,煤炭行业,2023-12-19
