序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002787,华源控股,-10.012674331665039,7.1,120272908,1644828784.6,2243468678.4,273.6581726074219,7.119429588317871,2579430,133454,12601080,1,0,包装材料,2023-05-09
2,600551,时代出版,-9.993202209472656,13.24,308259568,6412465264.04,6412465224.32,18.480125427246094,4.638035774230957,2951990,145235,12223446,1,5,文化传媒,2023-05-09
3,603871,嘉友国际,-10.006738662719727,26.71,289165648,13356298025.87,13356297892.32,16.510278701782227,2.119323968887329,5444299,143433,42164885,1,10,物流行业,2023-05-09
4,000715,中兴商业,-10.012360572814941,7.28,200747145,3021633116.32,3026433912.32,30.984052658081055,6.502537250518799,22741082,130024,69542200,1,17,商业百货,2023-05-09
5,600757,长江传媒,-10.007880210876465,11.42,1912644752,13858136916.26,13859886106.24,8.981053352355957,13.126726150512695,29081989,144710,95748807,1,1,文化传媒,2023-05-09
6,002051,中工国际,-10.0,13.77,1512278192,17034735124.71,17039121158.88,36.67079162597656,8.402876853942871,33087933,144048,81431648,1,1,工程建设,2023-05-09
7,600248,陕西建工,-9.932886123657227,6.71,1985815568,9733949038.66,24752400152.48,7.570600509643555,19.20334243774414,58164903,143641,106922867,1,2,工程建设,2023-05-09
8,000065,北方国际,-10.0,18.09,1462660864,16377390701.73,18121693390.56,23.360811233520508,8.566901206970215,59822942,143457,101186900,1,3,工程建设,2023-05-09
9,002229,鸿博股份,-10.013117790222168,20.58,2763991632,10149321314.58,10255924788.48,-140.4833984375,26.40619659423828,102692924,144200,90388635,1,0,造纸印刷,2023-05-09
10,600280,中央商场,-10.025707244873047,3.5,15697850,3949171758.0,3949171744.0,-33.927833557128906,0.3974972665309906,135494464,092503,1233414000,2,0,商业百货,2023-05-09
