序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600331,宏达股份,-9.85915470123291,3.2,386232704,6502400000.0,6502400000.0,179.72084045410156,5.906490325927734,81856,145647,201319944,1,16,有色金属,2023-05-12
2,603598,引力传媒,-10.006998062133789,12.86,822742928,3444716894.0,3444716894.0,99.24315643310547,23.352182388305664,1967580,150000,140513747,1,4,文化传媒,2023-05-12
3,603357,设计总院,-9.973226547241211,13.45,698257344,6113599288.099999,6288902364.799999,12.715006828308105,11.334052085876465,11334853,144503,194978463,2,21,工程咨询,2023-05-12
4,002941,新疆交建,-10.0,17.82,863184720,11404707318.18,11494921014.72,414.8811340332031,7.372525215148926,15146803,143024,59392278,2,2,工程建设,2023-05-12
5,002712,思美传媒,-10.030706405639648,8.79,686006720,4725887630.759999,4784187727.679999,658.08837890625,14.228928565979004,15459271,143833,270483942,1,9,文化传媒,2023-05-12
6,603888,新华网,-10.005620956420898,32.02,1033559888,16619320107.2,16619320107.2,160.93032836914062,6.012295246124268,17298805,145542,56187095,1,1,文化传媒,2023-05-12
7,600072,中船科技,-10.0,23.49,3898960224,17294509751.67,17294509869.12,248.06170654296875,22.179832458496094,40656163,144509,3148237479,2,10,船舶制造,2023-05-12
8,600633,浙数文化,-10.020174980163574,13.38,774997584,16935474397.740002,16935474464.640001,15.627323150634766,4.476428031921387,43888835,112756,136676481,1,5,游戏,2023-05-12
9,000681,视觉中国,-10.019268035888672,18.68,2423729520,12560946970.24,13086786579.199999,57.753074645996094,18.660968780517578,140729590,141418,103025260,1,1,文化传媒,2023-05-12
10,002354,天娱数科,-9.961685180664062,7.05,2199161152,11401584497.4,11664830059.199999,285.1016540527344,18.916852951049805,146067673,134445,378534134,1,5,互联网服,2023-05-12
