序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603881,数据港,-10.011540412902832,31.19,562752944,10259239274.43,10259239368.0,89.28221893310547,5.306474685668945,5136993,145041,59198617,1,5,互联网服,2023-04-26
2,002881,美格智能,-9.984825134277344,29.66,243035433,4785181003.06,7737780110.84,106.7967300415039,5.038026332855225,5156568,143551,298769121,2,3,消费电子,2023-04-26
3,603186,华正新材,-10.009443283081055,28.59,279237680,4056720183.84,4060114388.64,-130.17405700683594,6.723542213439941,5306304,143321,18097470,2,4,电子元件,2023-04-26
4,603466,风语筑,-9.987894058227539,14.87,618593104,8867729793.72,8867729734.24,50.251338958740234,6.822319507598877,6529996,142738,150920708,1,24,文化传媒,2023-04-26
5,003043,华亚智能,-9.998573303222656,63.1,306941056,1804648515.8,5048000000.0,31.593551635742188,16.422073364257812,7180780,142554,45885245,1,10,通用设备,2023-04-26
6,002194,武汉凡谷,-10.008779525756836,10.25,686561568,5207483400.25,7005293948.0,25.357563018798828,12.871299743652344,8484335,143515,114710831,1,15,通信设备,2023-04-26
7,603803,瑞斯康达,-10.023866653442383,7.54,102450067,3174758899.78,3273683662.08,-29.709604263305664,3.2100110054016113,9146774,101033,236356912,1,13,通信设备,2023-04-26
8,002907,华森制药,-10.005955696105957,15.11,193830282,4566624358.55,6309880395.2,66.40257263183594,4.184797763824463,9614100,110245,231102917,2,0,中药,2023-04-26
9,002975,博杰股份,-10.0,36.54,40197718,2569123088.2799997,5092950388.68,-120.6564712524414,1.563364863395691,9990328,093351,114647904,1,2,专用设备,2023-04-26
10,603008,喜临门,-10.00738525390625,24.37,184839601,9441371469.19,9441371591.04,39.74531173706055,1.9488521814346313,12176299,094913,130849841,1,5,装修建材,2023-04-26
11,603555,贵人鸟,-10.0,2.79,119187462,4384499948.82,4384499954.4,-222.18423461914062,2.6536765098571777,22516315,131753,33085401,1,1,纺织服装,2023-04-26
12,000540,中天金融,-9.45945930480957,0.67,188915577,4669070805.320001,4693520619.52,-0.773752748966217,3.9439525604248047,23981013,102454,80559898,1,5,房地产开,2023-04-26
13,601258,庞大集团,-10.416666030883789,0.86,283642192,8636513259.08,8795413575.68,-42.348995208740234,3.248316526412964,26912731,131107,2157498521,1,3,汽车服务,2023-04-26
14,601138,工业富联,-10.0,16.65,4155268480,329649973446.6,330717182169.6,16.475664138793945,1.2198460102081299,34443472,144031,1152294340,1,18,消费电子,2023-04-26
15,000021,深科技,-9.973614692687988,17.06,2433854288,26613892613.12,26623624183.039997,40.39679718017578,8.906198501586914,36335906,143324,382671099,1,17,消费电子,2023-04-26
16,002281,光迅科技,-10.014410018920898,24.98,1200549168,16845851204.06,19558794436.8,47.859413146972656,7.0131635665893555,59247564,140903,304225967,1,15,通信设备,2023-04-26
17,000711,京蓝科技,-9.937888145446777,1.45,8423775,1189580137.75,1484318344.8,-2.5623879432678223,0.7081301212310791,63229874,092500,43327450,5,0,环保行业,2023-04-26
18,002368,太极股份,-10.0,38.7,1132282096,23862194843.4,23990669942.4,63.52434158325195,4.6245036125183105,79076135,134903,195963206,1,14,互联网服,2023-04-26
19,002261,拓维信息,-9.963898658752441,12.47,2145136976,13915635727.36,15660171169.6,114.19960021972656,15.0892972946167,93398205,140930,456032067,1,13,软件开发,2023-04-26
20,603348,文灿股份,-10.009310722351074,38.66,85570074,10096946169.679998,10188106449.679998,1003.112548828125,0.8474844098091125,98351542,093000,438550147,1,0,汽车零部,2023-04-26
21,002585,双星新材,-9.972298622131348,9.75,107790150,8613378705.75,11273711280.0,1139.0643310546875,1.2514270544052124,99651483,092500,436053150,1,0,塑料制品,2023-04-26
22,600738,丽尚国潮,-9.956709861755371,6.24,175793086,4746557063.04,4750731847.68,55.041526794433594,3.702991008758545,112314733,132231,2177208564,2,1,商业百货,2023-04-26
23,600584,长电科技,-10.003175735473633,28.34,2825137744,50432532020.0,50432532246.72,114.6938247680664,5.552608489990234,131688384,134940,7138186607,1,8,半导体,2023-04-26
24,600077,宋都股份,-10.0,1.71,8726472,2291609177.46,2291609167.2,-11.726607322692871,0.3808010518550873,155354194,092503,56324322,3,0,房地产开,2023-04-26
25,000620,新华联,-10.119048118591309,1.51,11098651,2863902534.45,2864002528.16,-1.4513546228408813,0.3875359296798706,166180762,092500,47517284,6,0,房地产开,2023-04-26
26,600466,蓝光发展,-10.169490814208984,0.53,26921297,1608513130.5500002,1608513128.96,-0.10334721952676773,1.6736758947372437,184472028,092501,1103755263,3,0,房地产开,2023-04-26
27,000938,紫光股份,-10.0,29.16,3295114000,83399929125.84,83399929067.52,38.64826202392578,3.8561208248138428,184887551,134618,898477767,1,12,互联网服,2023-04-26
28,603019,中科曙光,-10.001684188842773,53.45,10308148992,77541463660.3,78251546589.6,149.3720245361328,12.761362075805664,186492181,143725,1055598049,1,3,计算机设,2023-04-26
29,600766,园城黄金,-10.025928497314453,10.41,29900643,2331132869.52,2334201217.02,1729.3226318359375,1.282665729522705,272844902,092500,196097334,2,0,综合行业,2023-04-26
30,603236,移远通信,-9.994879722595215,87.89,145440372,16609634659.64,16609634659.64,-30.779674530029297,0.8756386041641235,290200914,092502,2768535000,2,0,通信设备,2023-04-26
