序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600114,东睦股份,-10.0,7.65,220968730,4715333599.05,4715333560.8,61.11299133300781,4.582584381103516,559467,145229,13328709,1,0,通用设备,2023-04-27
2,000540,中天金融,-10.447761535644531,0.6,375390624,4181257437.6,4203152793.6,-0.6929128766059875,8.1039457321167,607305,145621,18027376,2,0,房地产开,2023-04-27
3,600228,返利科技,-10.0,11.97,385924896,3337016099.13,8735677846.560001,137.4119110107422,11.190017700195312,1338246,144749,49439689,1,6,互联网服,2023-04-27
4,601595,上海电影,-9.986893653869629,34.34,1057286096,15391188000.000002,15391188000.000002,106.9554443359375,6.2519707679748535,7403704,145448,105998409,1,5,文化传媒,2023-04-27
5,000007,全新好,-9.955423355102539,6.06,55111859,1872225146.6399999,2099475170.8799999,-176.260986328125,2.869218349456787,11151006,140242,26840952,1,2,房地产服,2023-04-27
6,605277,新亚电子,-10.005184173583984,17.36,102988692,1357625571.68,3351606941.7599998,28.0692195892334,7.57520055770874,17960968,103006,629947520,1,11,消费电子,2023-04-27
7,002803,吉宏股份,-9.976905822753906,19.49,963992368,5444274387.919999,7375197179.039999,26.17888069152832,16.939189910888672,18633589,141433,76243730,1,0,文化传媒,2023-04-27
8,002902,铭普光磁,-10.011185646057129,16.09,320625504,2405281276.27,3403356800.0,149.922607421875,13.126435279846191,19739775,140030,58443907,1,12,通信设备,2023-04-27
9,601258,庞大集团,-10.465116500854492,0.77,312880000,7732692104.06,7874963317.76,-37.91712188720703,4.012147426605225,26102835,132304,2139536176,2,9,汽车服务,2023-04-27
10,600530,交大昂立,-10.064934730529785,2.77,7545480,2146528400.0,2146528400.0,43.5593376159668,0.3515201508998871,33587493,092502,55018294,1,0,生物制品,2023-04-27
11,300364,中文在线,-20.007862091064453,20.35,3767412736,13228544077.1,14854271185.6,-99.77495574951172,26.439908981323242,33956681,145136,375495389,1,4,文化传媒,2023-04-27
12,002292,奥飞娱乐,-10.031347274780273,8.61,1139842640,8397304070.4,12731604382.56,-783.6768188476562,13.152944564819336,35227091,140521,258537513,1,10,文化传媒,2023-04-27
13,002343,慈文传媒,-9.982332229614258,10.19,771452432,4839737300.34,4839737239.2,98.29976654052734,15.130036354064941,38471529,140533,48899772,1,0,文化传媒,2023-04-27
14,300684,中石科技,-20.0,25.72,1639511632,4680069867.32,7223526608.639999,85.54895782470703,32.97466278076172,54946561,140533,146175503,1,2,消费电子,2023-04-27
15,688399,硕世生物,-19.997676849365234,68.89,98455836,4038331800.0,4038331800.0,-51.97597885131836,2.4273593425750732,61002783,094041,64157842,1,1,医疗器械,2023-04-27
16,002932,明德生物,-9.990732192993164,48.56,148695870,5015391887.2,7584733099.76,25.131423950195312,2.9534566402435303,70327796,093827,83587534,1,5,医疗器械,2023-04-27
17,002087,新野纺织,-10.139860153198242,2.57,18920597,2096191309.9399998,2099161443.52,-13.720438003540039,0.902617871761322,76745979,092500,181370040,1,0,纺织服装,2023-04-27
18,600633,浙数文化,-10.020174980163574,13.38,901581552,16935474397.740002,16935474464.640001,15.627323150634766,5.075581073760986,86029653,135049,159120763,1,5,游戏,2023-04-27
19,603258,电魂网络,-10.0,45.99,638724960,11256884919.0,11302635771.0,59.694915771484375,5.520899772644043,88309998,135809,49802570,1,1,游戏,2023-04-27
20,002837,英维克,-10.0,40.77,900964528,14402609728.380001,17718529148.640003,176.49432373046875,6.142970085144043,109864264,104039,324726197,1,18,专用设备,2023-04-27
21,603083,剑桥科技,-9.99844741821289,57.97,4027970368,15101369402.57,15548883889.77,54.38768005371094,25.708494186401367,113607577,144507,669435639,1,8,通信设备,2023-04-27
22,600738,丽尚国潮,-9.935897827148438,5.62,87701786,4274944021.52,4278704003.84,49.57265853881836,2.051530599594116,144745398,092502,5063809197,3,0,商业百货,2023-04-27
23,600105,永鼎股份,-10.027472496032715,6.55,1088210560,9045025862.449999,9203746019.199999,95.27657318115234,11.960203170776367,168661851,110529,297384762,1,11,通信设备,2023-04-27
24,300709,精研科技,-20.005733489990234,27.91,486903520,4155229021.98,5195952982.77,-29.98830795288086,11.393816947937012,173120734,094033,230993985,1,0,消费电子,2023-04-27
25,601360,三六零,-10.017889022827148,15.09,6896413184,107823530642.73,107823530688.0,-144.6969451904297,6.153941631317139,205968344,145232,937563669,1,2,软件开发,2023-04-27
26,600766,园城黄金,-9.990394592285156,9.37,12161323,2098243514.6399999,2101005322.1399999,1556.5565185546875,0.5795953869819641,218416246,092501,92099604,3,0,综合行业,2023-04-27
27,002919,名臣健康,-9.988572120666504,39.38,65607080,6664806785.34,6733587893.34,49.360469818115234,0.984380841255188,231095701,092500,274419530,1,0,美容护理,2023-04-27
28,600466,蓝光发展,-9.43396282196045,0.48,11751648,1456766608.8,1456766607.36,-0.09359748661518097,0.806693971157074,235564462,092501,136650384,4,0,房地产开,2023-04-27
29,002564,天沃科技,-9.935205459594727,4.17,23110974,3577886683.83,3581631681.6,-2.034482955932617,0.6459392309188843,240000180,092500,166366737,1,0,专业服务,2023-04-27
30,000681,视觉中国,-10.0,16.65,417392240,9728011267.65,11664614375.999998,108.90452575683594,4.2264084815979,261327377,093127,245051769,1,0,文化传媒,2023-04-27
