序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002796,世嘉科技,-9.962547302246094,12.02,390705408,2786666111.66,3034171914.96,-217.44932556152344,13.630884170532227,2756342,144945,40542269,1,2,专用设备,2023-10-20
2,600721,百花医药,-10.0,8.28,447759936,3154277691.3599997,3154277658.24,121.322509765625,13.998571395874023,3104172,145638,383313913,2,5,医疗服务,2023-10-20
3,002099,海翔药业,-10.0130033493042,6.92,454582240,11190941416.72,11201509516.16,292.1338195800781,3.9959208965301514,21522819,140557,59966241,3,0,化学制药,2023-10-20
4,002997,瑞鹄模具,-9.995537757873535,40.34,587128272,7779268345.9800005,7779268345.9800005,43.13056945800781,7.347818374633789,31802684,132400,421779334,2,6,汽车零部,2023-10-20
5,603168,莎普爱思,-9.992006301879883,11.26,622399936,3632391538.74,4268233976.3199997,29.095897674560547,16.96764373779297,42406657,134408,1309567702,2,9,化学制药,2023-10-20
6,002387,维信诺,-10.027854919433594,9.69,935862672,13300150547.64,13388405866.08,-4.096240520477295,6.701653480529785,44705396,132515,79087721,1,5,光学光电,2023-10-20
7,002406,远东传动,-9.929078102111816,6.35,594936464,3416231166.0,4229092075.2,49.44890594482422,17.275619506835938,48881411,130000,177798563,1,11,汽车零部,2023-10-20
8,001298,好上好,-9.997404098510742,34.66,312324288,1206168000.0,4824672000.0,135.52745056152344,25.745494842529297,79672664,094939,786297278,2,1,电子元件,2023-10-20
9,002723,小崧股份,-10.01742172241211,10.33,92890388,3207978504.3,3285011070.4,54.38238525390625,2.7901813983917236,100594366,095242,31145983,1,0,家电行业,2023-10-20
10,002038,双鹭药业,-10.021171569824219,12.75,1646668992,10856249334.0,13098712500.0,20.649738311767578,15.02546215057373,145807164,132154,2400911799,2,12,生物制品,2023-10-20
11,603131,上海沪工,-10.014727592468262,18.33,587530528,5828736225.389999,5828736170.4,97.35726928710938,9.829096794128418,201996306,094547,239011193,1,1,通用设备,2023-10-20
12,603083,剑桥科技,-10.006776809692383,39.84,482444112,10378446731.04,10681300849.44,66.60263061523438,4.644473075866699,326820149,093236,5210329022,1,2,通信设备,2023-10-20
13,600895,张江高科,-9.981515884399414,24.35,2451062416,37710590542.5,37710590591.200005,48.05830001831055,6.377716064453125,691960402,105726,892766986,1,1,房地产开,2023-10-20
