序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000856,冀东装备,-9.9580717086792,8.59,279588512,1949930000.0,1949930000.0,-807.3432006835938,14.060794830322266,2935211,144006,60634257,1,11,专用设备,2023-05-11
2,600928,西安银行,-9.894737243652344,4.28,940772304,14455252461.800001,19022222100.48,7.230266094207764,6.464588165283203,15372249,144030,487256769,1,17,银行,2023-05-11
3,002229,鸿博股份,-10.004810333251953,18.71,2345595600,9227104071.710001,9324021029.76,-127.7183837890625,24.8663330078125,56629856,144012,487843194,1,16,造纸印刷,2023-05-11
4,601061,中信金属,-9.954751014709473,9.95,1380329984,4836850269.75,48755000000.0,22.454593658447266,27.891389846801758,70733992,143145,140665198,1,2,贸易行业,2023-05-11
5,601598,中国外运,-10.016420364379883,5.48,1036803136,28802424475.000004,39972308940.8,10.399406433105469,3.5422401428222656,76632818,112036,218699794,1,9,物流行业,2023-05-11
6,002941,新疆交建,-10.0,19.8,635207376,12671897020.2,12772134460.800001,460.9790344238281,4.957398414611816,85170670,100954,241442385,1,10,工程建设,2023-05-11
7,603357,设计总院,-10.0,14.94,552415056,6790867908.12,6985591176.96,14.123583793640137,8.01948070526123,86961855,105902,252615527,1,9,工程咨询,2023-05-11
8,000617,中油资本,-10.010110855102539,8.9,5181716992,112514503803.1,112514502886.40001,12.847716331481934,4.474545478820801,107590462,141824,684245437,1,7,多元金融,2023-05-11
9,002166,莱茵生物,-10.011248588562012,8.0,77434816,3731516936.0,5936659456.0,74.44132232666016,2.0736231803894043,152599144,093109,387420800,1,1,中药,2023-05-11
10,600072,中船科技,-10.0,26.1,2484583888,19216121946.3,19216122076.8,275.6241149902344,12.601364135742188,492882735,101026,940563029,1,9,船舶制造,2023-05-11
