序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000603,盛达资源,-9.973333358764648,16.88,386719472,9939108056.72,11646682526.72,179.05625915527344,3.763547658920288,89464,143851,62941041,1,8,有色金属,2023-05-04
2,603326,我乐家居,-9.964412689208984,7.59,38133532,2394741241.2,2394741301.92,90.08950805664062,1.5798096656799316,450846,145504,8149382,1,17,装修建材,2023-05-04
3,603538,美诺华,-10.004312515258789,20.87,232951336,4406851285.75,4453680122.2,25.626014709472656,5.273396968841553,744578,144701,715274171,1,13,化学制药,2023-05-04
4,002669,康达新材,-10.0,11.7,215889851,3400945493.3999996,3573214819.2,-60.16585922241211,6.264851093292236,1324440,144500,238725630,1,26,化学制品,2023-05-04
5,600153,建发股份,-9.975268363952637,10.92,717647408,31060477615.44,32816467582.079998,10.306954383850098,2.3028721809387207,1805250,145539,305958799,1,21,贸易行业,2023-05-04
6,603036,如通股份,-10.0,11.07,94854399,2280486696.75,2280486696.75,39.900089263916016,4.09089994430542,2174148,143810,35385255,1,13,专用设备,2023-05-04
7,002955,鸿合科技,-9.992254257202148,23.24,256244585,4316742780.28,5437998853.839999,59.291648864746094,5.8592848777771,4278925,135206,41121547,1,23,光学光电,2023-05-04
8,000050,深天马Ａ,-10.040567398071289,8.87,337218944,21073136242.239998,21800221779.679996,-8.229387283325195,1.5823301076889038,5795516,141003,63606769,1,10,光学光电,2023-05-04
9,605366,宏柏新材,-9.979209899902344,12.99,72326529,2731862846.31,5681631253.92,345.20709228515625,2.6342599391937256,9829792,104233,156817902,1,1,化学制品,2023-05-04
10,002030,达安基因,-10.012836456298828,14.02,224299568,19676313368.64,19676313368.64,134.54312133789062,1.139269232749939,186617612,093254,804178225,1,0,医疗器械,2023-05-04
11,601615,明阳智能,-10.01936149597168,18.59,551314304,39206252594.08,42238073386.08,-46.66886520385742,1.4059005975723267,452118708,093512,4181603366,1,4,风电设备,2023-05-04
