序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605333,沪光股份,-9.98509693145752,18.12,241619891,7914382587.72,7914382569.6,-261.32830810546875,2.952359437942505,172140,145534,55066680,1,9,汽车零部,2023-10-31
2,603393,新天然气,-9.990076065063477,27.21,469107120,10234441846.02,11534899334.880001,12.780375480651855,4.533412933349609,979560,145550,80104161,1,20,燃气,2023-10-31
3,002724,海洋王,-9.954751014709473,7.96,126087733,4545001802.96,6141124080.0,51.74639129638672,2.7206552028656006,1950200,134554,22319834,1,5,电子元件,2023-10-31
4,002955,鸿合科技,-9.98568344116211,25.15,292029936,4692548894.15,5906531824.0,14.765501022338867,6.060830593109131,7647083,134821,34196453,1,6,光学光电,2023-10-31
5,603569,长久物流,-9.992961883544922,12.79,312449520,7590104122.9,7590104148.48,63.378231048583984,3.990015983581543,12099160,134129,57982627,1,6,物流行业,2023-10-31
6,000631,顺发恒业,-9.976798057556152,3.88,612625920,9293682845.92,9293682861.44,26.448184967041016,6.510814666748047,26827484,142327,1051813196,2,16,房地产开,2023-10-31
7,002457,青龙管业,-10.007819175720215,11.51,1494753536,3853857031.99,3855757920.0,264.2400207519531,37.82991027832031,36579585,144445,338874895,1,8,装修建材,2023-10-31
8,603985,恒润股份,-9.991423606872559,41.98,2524006880,18507218965.94,18507218840.0,239.0628662109375,13.516586303710938,49748105,142441,1195568807,1,15,风电设备,2023-10-31
9,603788,宁波高发,-9.994874000549316,17.56,420042512,3917022594.08,3917022594.08,26.404529571533203,10.713677406311035,75148406,111710,1958307106,1,6,汽车零部,2023-10-31
10,603629,利通电子,-9.994583129882812,33.23,1370143136,8467003999.999999,8467003999.999999,207.33705139160156,15.659420013427734,87992375,112817,227493907,1,4,消费电子,2023-10-31
11,002682,龙洲股份,-10.0,7.38,1049543968,4150218231.72,4150280208.96,-26.093116760253906,25.228832244873047,241896038,131218,2930395911,1,9,物流行业,2023-10-31
