序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605369,拱东医疗,-9.993715286254883,57.28,84526499,1617452477.44,6451281433.6,55.78193283081055,5.213256359100342,847744,144315,51545355,1,18,医疗器械,2023-04-25
2,300673,佩蒂股份,-20.024198532104492,13.22,184596842,2164471667.1,3350220398.1000004,-21.998416900634766,8.439136505126953,887987,145630,48396140,1,6,农牧饲渔,2023-04-25
3,002085,万丰奥威,-9.984151840209961,5.68,317887936,12164102991.039999,12164102968.32,15.035422325134277,2.560326099395752,1143952,145539,112651900,1,57,汽车零部,2023-04-25
4,002970,锐明技术,-10.0070219039917,25.63,169650964,2762522117.2999997,4433887480.0,-39.315738677978516,5.920227527618408,1178980,144606,14603974,1,4,计算机设,2023-04-25
5,301369,联动科技,-20.0,76.16,499364160,1325189102.72,5300756410.88,1089.849365234375,36.81394577026367,1226176,145645,73473909,1,12,半导体,2023-04-25
6,605088,冠盛股份,-10.0,14.49,65953320,1114541820.0,2402369550.0,21.43146324157715,5.849215984344482,1508409,102005,19528173,1,2,汽车零部,2023-04-25
7,603421,鼎信通讯,-10.009016990661621,9.98,92667363,6508861299.780001,6508861309.76,65.41284942626953,1.3859689235687256,1746100,132000,7158653,1,3,通信服务,2023-04-25
8,605589,圣泉集团,-10.0,19.89,550571904,12236562881.01,15571419552.0,30.403444290161133,4.37619686126709,2023011,145243,123695765,1,20,化学制品,2023-04-25
9,001269,欧晶科技,-10.002828598022461,95.46,643184496,3279662612.22,13118650257.96,19.055402755737305,19.084278106689453,2360916,145027,79442858,2,8,光伏设备,2023-04-25
10,002324,普利特,-9.965156555175781,12.92,420216096,8663853302.52,13145220406.4,31.730403900146484,4.70310115814209,3251964,145442,26150674,1,9,塑料制品,2023-04-25
11,601121,宝地矿业,-9.954751014709473,7.96,362311600,1592000000.0,6368000000.0,50.89024353027344,21.876934051513672,3877140,143135,36376647,1,4,钢铁行业,2023-04-25
12,002881,美格智能,-9.997268676757812,32.95,275359600,5307130004.950001,8596084108.300001,52.66828918457031,5.100281238555908,3889121,141224,61449601,1,11,消费电子,2023-04-25
13,002009,天奇股份,-10.0,11.61,214205008,4319980097.49,4420152698.4,-3.6977105140686035,4.922147750854492,6177472,140233,402923886,1,7,专用设备,2023-04-25
14,002326,永太科技,-10.014947891235352,18.06,568563952,12193526296.14,15830787161.279999,21.519107818603516,4.5644426345825195,6732244,145048,52597454,1,4,化学制品,2023-04-25
15,603379,三美股份,-10.0,30.33,293210432,18515829192.21,18515829283.2,231.76954650878906,1.5265352725982666,8037450,141101,36243134,1,11,化学制品,2023-04-25
16,603186,华正新材,-10.0,31.77,250414880,4507939847.5199995,4511711581.92,-144.65301513671875,5.381802558898926,9239700,130002,24558210,1,2,电子元件,2023-04-25
17,603259,药明康德,-10.0,67.5,4998652416,172741804605.0,200301136200.0,23.096088409423828,2.8198156356811523,11104560,144259,634903643,1,16,医疗服务,2023-04-25
18,002922,伊戈尔,-9.993202209472656,13.24,145299443,3735826561.48,3997770971.52,52.5216064453125,3.8733296394348145,12983144,100603,49719456,1,1,电子元件,2023-04-25
19,603583,捷昌驱动,-9.99543571472168,19.72,135398753,7500682773.24,7576956282.24,142.20376586914062,1.7906101942062378,13868780,100121,64929042,1,1,专用设备,2023-04-25
20,002026,山东威达,-10.0,8.37,72496574,3582063517.8599997,3728963697.12,57.81233596801758,2.014979839324951,15964075,095924,39291290,1,3,通用设备,2023-04-25
21,003007,直真科技,-10.007097244262695,25.36,65202984,976472699.84,2637440000.0,-25.513341903686523,6.581318378448486,17076156,094200,18165368,1,0,软件开发,2023-04-25
22,002232,启明信息,-9.982383728027344,15.33,381941728,6263047815.15,6263047707.84,85.60684204101562,6.021444797515869,18266768,132903,90791907,1,10,互联网服,2023-04-25
23,300035,中科电气,-20.013166427612305,12.15,467532944,7719416696.7,8788225831.2,-16.237627029418945,5.9118523597717285,26179264,130012,81538126,1,2,非金属材,2023-04-25
24,600766,园城黄金,-10.03110408782959,11.57,90195737,2590894073.04,2594304330.54,1922.0233154296875,3.374667167663574,31159224,103025,19570655,1,1,综合行业,2023-04-25
25,603738,泰晶科技,-9.98796558380127,22.44,233367217,6189747363.360001,6240617856.0,26.180133819580078,3.6808228492736816,36125909,104156,36337092,2,1,电子元件,2023-04-25
26,600466,蓝光发展,-10.606060981750488,0.59,317045744,1790608956.6499999,1790608954.8799999,-0.1150469034910202,17.32225799560547,36618426,135628,1585290772,2,2,房地产开,2023-04-25
27,002245,蔚蓝锂芯,-10.03184700012207,11.3,558762224,12233518447.6,13018125947.2,-259.3338623046875,4.515430927276611,41936051,130545,142355139,1,9,电池,2023-04-25
28,603052,可川科技,-10.0,45.45,20485280,781740000.0,3126960000.0,41.949951171875,2.619767427444458,46091481,093050,134382015,1,1,电子元件,2023-04-25
29,688779,长远锂科,-19.97206687927246,11.46,281553904,11873069672.04,22108703877.120003,5947.17138671875,2.3450427055358887,50188921,095240,131089244,1,3,电池,2023-04-25
30,002941,新疆交建,-9.989909172058105,17.84,502125712,11417507214.16,11507822160.64,32.399139404296875,4.2666168212890625,62280135,101624,77195178,1,1,工程建设,2023-04-25
31,002123,梦网科技,-10.0,15.39,828799136,10337463123.12,12345800872.32,-17.0977725982666,7.74668550491333,65816427,140036,97303275,1,2,通信服务,2023-04-25
32,002907,华森制药,-10.02143669128418,16.79,125246124,5074362870.95,7011442212.799999,73.78553009033203,2.4260525703430176,68227558,094045,34753621,1,0,中药,2023-04-25
33,000711,京蓝科技,-10.055866241455078,1.61,8304702,1320844152.95,1648105196.64,-2.8451340198516846,0.628741979598999,83404768,092500,56672644,4,0,环保行业,2023-04-25
34,000918,嘉凯城,-10.236220359802246,1.14,3993078,2056778309.9999998,2056778314.56,-2.3323004245758057,0.19414235651493073,99721382,092500,24704484,4,0,房地产开,2023-04-25
35,603613,国联股份,-10.0,61.11,784976384,30472832043.989998,30472831982.88,33.46940612792969,2.529639482498169,111294326,102809,198969943,1,6,互联网服,2023-04-25
36,002176,江特电机,-9.963898658752441,12.47,858175552,21274058376.52,21277880032.48,105.02793884277344,3.9584121704101562,114388045,102303,555413800,1,3,电机,2023-04-25
37,603026,胜华新材,-10.001388549804688,64.79,158632015,13131637200.000002,13131637200.000002,14.745917320251465,1.1935316324234009,123659748,093925,79458456,1,0,化学制品,2023-04-25
38,002222,福晶科技,-10.0,29.79,1012560176,12678399621.72,12735225000.0,60.20790100097656,7.852728366851807,155048579,102303,522798916,1,4,光学光电,2023-04-25
39,000620,新华联,-10.16042709350586,1.68,13057296,3186328647.6,3186439898.88,-1.6147520542144775,0.4097912609577179,181451830,092500,111861624,5,0,房地产开,2023-04-25
40,300248,新开普,-19.966442108154297,9.54,119743322,3861531538.9199996,4589622411.839999,-319.2005310058594,3.0948727130889893,181518104,093106,360301864,1,1,互联网服,2023-04-25
41,002036,联创电子,-9.991235733032227,10.27,165109637,10789119189.42,11025842915.359999,-15.531193733215332,1.5299360752105713,182264586,093136,458302642,1,1,光学光电,2023-04-25
42,600738,丽尚国潮,-10.0,6.93,133996413,5271416738.28,5276053157.76,61.12785339355469,2.3847124576568604,192317603,134609,15275106,1,0,商业百货,2023-04-25
43,600077,宋都股份,-9.952607154846191,1.9,4084050,2546232419.4,2546232408.0,-13.029563903808594,0.1603958010673523,195067018,092501,46979780,2,0,房地产开,2023-04-25
44,603236,移远通信,-10.0,97.65,87963120,18454099721.4,18454099721.4,-34.19769287109375,0.47665897011756897,522198901,092501,1046290455,1,0,通信设备,2023-04-25
