序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603499,翔港科技,-10.015527725219727,11.59,221485485,2331368404.37,2331368404.37,208.70758056640625,9.412403106689453,2309191,144227,864570084,1,10,造纸印刷,2023-11-24
2,603586,金麒麟,-9.979209899902344,17.32,457401952,3395634149.6,3395634149.6,25.413854598999023,13.322574615478516,4002652,145645,1813678987,2,19,汽车零部,2023-11-24
3,603838,四通股份,-10.0,7.92,294423840,2534526720.0,2534526720.0,-77.03132629394531,11.560750007629395,6973560,144445,1169594049,2,12,装修建材,2023-11-24
4,603273,天元智能,-10.005973815917969,30.13,894783664,1581874352.94,6457262742.0,106.68523406982422,55.023929595947266,22707956,143808,229628501,1,4,专用设备,2023-11-24
5,001376,百通能源,-10.0,27.0,478825584,1244430000.0,12444300000.0,92.85435485839844,38.03804397583008,31555035,140821,867613788,1,0,公用事业,2023-11-24
6,002238,天威视讯,-9.993337631225586,13.51,1594139456,10842574251.6,10842574359.68,102.53731536865234,14.48294448852539,35316058,143036,2337370485,1,3,文化传媒,2023-11-24
7,002712,思美传媒,-9.952038764953613,7.51,838466928,4062204420.48,4087514201.92,-715.0062866210938,19.712554931640625,57863949,110800,458625950,1,3,文化传媒,2023-11-24
8,001300,三柏硕,-9.992162704467773,22.97,856511472,1521052428.3899999,5599532744.58,346.957275390625,55.39929962158203,60205518,142812,1571461816,2,2,家用轻工,2023-11-24
9,603598,引力传媒,-10.01026725769043,17.53,1720049536,4695636637.0,4695636637.0,100.02957153320312,33.4964714050293,62227117,142250,4031832532,1,4,文化传媒,2023-11-24
10,000829,天音控股,-10.022778511047363,11.85,1465599712,12135936577.65,12147440119.199999,70.70928192138672,11.878985404968262,79879676,131945,238013457,1,9,贸易行业,2023-11-24
11,603178,圣龙股份,-10.0,42.84,2006110768,10127884982.04,10127884982.04,215.0965576171875,19.344261169433594,82359900,141136,11340327528,1,5,汽车零部,2023-11-24
12,002855,捷荣技术,-9.989457130432129,34.15,339436704,8404882573.0,8415232140.299999,-117.74319458007812,4.036216735839844,335296208,093036,1720033050,1,1,消费电子,2023-11-24
