序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603590,康辰药业,-10.010622024536133,33.89,125975648,5422400000.0,5422400000.0,52.811370849609375,2.2779300212860107,1297987,145227,28487934,1,14,生物制品,2023-06-06
2,688496,清越科技,-19.989723205566406,15.57,406546368,1335664789.56,7006500000.0,416.8459167480469,28.598831176757812,2194420,143507,37847372,1,5,电子元件,2023-06-06
3,002843,泰嘉股份,-10.0,20.52,474173072,4343604345.0,4392388080.0,29.86026954650879,10.494287490844727,4709340,145018,23477116,1,2,通用设备,2023-06-06
4,603283,赛腾股份,-9.989304542541504,42.08,257406273,7646804867.84,8026113987.839999,27.633703231811523,3.3072509765625,11130160,132744,46560803,1,31,专用设备,2023-06-06
5,002019,亿帆医药,-9.993468284606934,13.78,396756320,11736957866.66,16894622184.96,65.20559692382812,3.2892680168151855,35135954,111742,74464363,1,1,化学制药,2023-06-06
6,002395,双象股份,-9.980557441711426,13.89,618523888,3725423010.0,3725423010.0,141.26763916015625,16.028789520263672,52866451,131545,30476743,1,0,塑料制品,2023-06-06
7,002876,三利谱,-10.00491714477539,36.61,335715056,5446026279.68,6365927360.5199995,130.20826721191406,6.101345539093018,56327230,100621,71844194,1,2,光学光电,2023-06-06
8,002326,永太科技,-10.012063026428223,14.92,603279888,9657957718.92,13078369016.96,129.22093200683594,6.127662181854248,62480946,111945,125286740,1,7,化学制品,2023-06-06
9,605011,杭州热电,-9.997642517089844,38.17,786219232,4622387000.0,15271817000.0,91.34793090820312,16.84807586669922,65535408,131937,4102732985,1,2,公用事业,2023-06-06
10,603333,尚纬股份,-9.942638397216797,4.71,33126843,2927394930.06,2927394920.64,419.63323974609375,1.1316150426864624,123217839,092502,1000181688,2,0,电网设备,2023-06-06
11,003021,兆威机电,-10.0,77.49,209987612,4670477280.0,13274165943.359999,117.49305725097656,4.401214599609375,226321168,093039,376725384,1,0,电机,2023-06-06
