序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605188,国光连锁,-9.980430603027344,9.2,202412650,4559336000.0,4559336000.0,291.45318603515625,4.353241443634033,1250280,145217,54726199,2,33,商业百货,2023-12-07
2,002584,西陇科学,-9.980620384216309,9.29,1330466960,4017848784.8399997,5436660504.639999,138.2377471923828,31.189130783081055,3565715,145418,78729498,1,1,电子化学,2023-12-07
3,001300,三柏硕,-10.008103370666504,22.21,786551184,1470725922.27,5414263049.940001,335.47760009765625,50.62340545654297,10793038,145100,74968655,1,4,家用轻工,2023-12-07
4,300225,金力泰,-19.96542739868164,9.26,481658256,4399028653.4,4530041040.96,550.6412353515625,10.310759544372559,14880820,144230,76243136,1,3,化学制品,2023-12-07
5,000903,云内动力,-9.921670913696289,3.45,1470529568,6624902685.6,6797951980.8,-12.90540885925293,21.689125061035156,18827616,144418,1994446298,1,3,汽车零部,2023-12-07
6,300135,宝利国际,-20.0,4.2,796586224,3870720000.0,3870720000.0,1147.6282958984375,18.36672019958496,26208604,144412,137469595,1,6,化学制品,2023-12-07
7,603023,威帝股份,-9.929078102111816,6.35,589959456,3569206774.45,3569206780.7999997,1457.30224609375,16.06061553955078,27271357,144328,49315433,1,0,汽车零部,2023-12-07
8,300765,新诺威,-20.0,38.12,2273605504,39624228427.64,44628691139.2,57.365692138671875,5.148051738739014,28319996,144503,163213102,1,2,食品饮料,2023-12-07
9,002786,银宝山新,-9.98116683959961,14.34,2550796976,7085566080.0,7107076080.0,-37.23228454589844,31.767898559570312,31668441,145018,115741608,1,2,专用设备,2023-12-07
10,600148,长春一东,-10.019646644592285,18.32,307163264,2592581364.0,2592581364.0,-173.3001251220703,11.547213554382324,37636021,112716,494856157,1,3,汽车零部,2023-12-07
11,600106,重庆路桥,-9.960159301757812,6.78,959849200,9010789920.36,9010789879.68,40.862220764160156,10.1912202835083,41106712,140713,102731724,1,7,铁路公路,2023-12-07
12,002856,美芝股份,-9.968254089355469,14.18,245253160,1651783646.44,1918735617.44,-80.92980194091797,14.57540512084961,42967371,101906,97014735,1,10,装修装饰,2023-12-07
13,002476,宝莫股份,-9.939759254455566,5.98,238456579,3659466681.0000005,3659760000.0000005,-11670.3583984375,6.231936454772949,43252999,132524,30931550,1,2,化学制品,2023-12-07
14,600520,文一科技,-10.00279426574707,32.21,1556886720,5103030300.0,5103030300.0,-42.99637222290039,28.387802124023438,102005494,144155,105399140,1,1,专用设备,2023-12-07
15,605218,XD伟时电,-9.9935941696167,28.1,73571420,5980620226.0,5980620226.0,68.17042541503906,1.2301636934280396,206579988,092501,973971290,2,0,光学光电,2023-12-07
16,603985,恒润股份,-10.009845733642578,27.42,66128814,12088326442.26,12088326360.0,156.14825439453125,0.5470468997955322,903984972,092502,5028572994,3,0,风电设备,2023-12-07
