序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000546,金圆股份,-10.039629936218262,6.81,475303040,4845531755.49,5303505202.08,-85.09807586669922,9.678133964538574,3549372,144503,116530334,1,10,环保行业,2023-10-19
2,605398,新炬网络,-10.005653381347656,31.84,285150576,1203142824.16,3713069009.7599998,73.57962799072266,22.670246124267578,4403089,144736,25214096,1,9,互联网服,2023-10-19
3,002941,新疆交建,-9.98217487335205,15.15,727027792,9684461684.25,9772969999.2,37.95693588256836,7.240181922912598,5370644,145327,30380036,1,1,工程建设,2023-10-19
4,002329,皇氏集团,-10.017271041870117,5.21,168115726,3062055773.56,4528007498.88,10.640081405639648,5.370688438415527,8497655,132236,31391658,1,9,食品饮料,2023-10-19
5,002708,光洋股份,-9.988649368286133,7.93,549177728,3242680962.2999997,3901647800.96,-50.31798553466797,16.420740127563477,11754052,143806,42744286,1,1,汽车零部,2023-10-19
6,001298,好上好,-10.002336502075195,38.51,1150519088,1340148000.0,5360592000.0,150.5817108154297,78.24031829833984,13333086,143427,115911979,1,3,电子元件,2023-10-19
7,300255,常山药业,-20.011306762695312,14.15,2625128544,13185034325.9,13229781352.0,-42.436241149902344,17.944807052612305,18337508,150003,218736061,1,3,化学制药,2023-10-19
8,605055,迎丰股份,-10.012836456298828,7.01,179463573,693621049.68,3084400000.0,165.39752197265625,25.65445327758789,18884940,133450,1117555931,1,1,纺织服装,2023-10-19
9,002369,卓翼科技,-9.943181991577148,6.34,758007632,3589693012.24,3594502865.92,-14.06820297241211,20.307443618774414,21317501,142542,46377055,1,0,消费电子,2023-10-19
10,002099,海翔药业,-9.953161239624023,7.69,497690672,12436176227.54,12447920257.12,324.6400451660156,3.9713332653045654,40876964,110733,395752191,2,9,化学制药,2023-10-19
11,000813,德展健康,-9.90099048614502,3.64,372225936,7879211303.6,7880439781.76,-520.8919677734375,4.657418727874756,42383570,111642,54626164,1,0,化学制药,2023-10-19
12,000766,通化金马,-9.966997146606445,13.64,1315090304,13175833268.84,13182987762.560001,611.631103515625,9.831733703613281,50283573,132724,206795476,1,5,化学制药,2023-10-19
13,600721,百花医药,-9.980430603027344,9.2,428640192,3504752990.3999996,3504752953.6,134.80279541015625,12.079651832580566,52189870,130552,52925658,1,1,医疗服务,2023-10-19
14,000158,常山北明,-9.962406158447266,9.58,3051296336,15177263480.42,15314748177.6,-152.48150634765625,19.166316986083984,57742894,142957,218339231,1,3,综合行业,2023-10-19
15,002997,瑞鹄模具,-10.0,44.82,748644912,8643202956.54,8643202956.54,47.92047882080078,8.193896293640137,59062630,142012,47116352,1,2,汽车零部,2023-10-19
16,603168,莎普爱思,-10.0,12.51,936409824,4035632162.49,4660150140.0,32.325904846191406,22.510480880737305,78793509,130212,153905085,1,3,化学制药,2023-10-19
17,002654,万润科技,-10.0,14.76,2935019840,11572968948.119999,12476665549.44,-919.4659423828125,23.61383819580078,113522672,140824,203145997,1,2,文化传媒,2023-10-19
18,603496,恒为科技,-10.0,35.55,1999042560,11383438588.65,11383438766.4,337.8318176269531,16.89954948425293,190659093,133530,242045729,1,4,互联网服,2023-10-19
19,002038,双鹭药业,-9.974586486816406,14.17,1260795328,12065337495.12,14557549500.0,22.949552536010742,10.387861251831055,242703944,110915,927613253,1,13,生物制品,2023-10-19
