序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605168,三人行,-10.0,131.4,314838496,13247304656.400002,13324917774.6,23.599807739257812,2.3022918701171875,597213,150000,20142963,1,16,文化传媒,2023-06-26
2,001209,洪兴股份,-10.00645637512207,13.94,101698705,561612754.46,1833426716.8,14.980305671691895,17.689178466796875,685569,150000,16450593,1,8,纺织服装,2023-06-26
3,003010,若羽臣,-10.01765251159668,20.39,173192089,1461612128.88,2481459737.6,90.19058227539062,11.485601425170898,3018209,144242,10629307,1,0,互联网服,2023-06-26
4,600421,华嵘控股,-10.01742172241211,10.33,76413189,2020548000.0,2020548000.0,-302.8450622558594,3.6860287189483643,3583477,143852,7098776,2,0,通用设备,2023-06-26
5,000810,创维数字,-10.017472267150879,15.45,861866464,17265951439.5,17770838436.0,37.85715866088867,4.892494201660156,3722353,145257,46517492,2,2,家电行业,2023-06-26
6,000719,中原传媒,-9.976616859436035,11.55,366417376,7705554121.650001,11818003243.2,29.195966720581055,4.613648891448975,4963162,141236,12077835,1,3,文化传媒,2023-06-26
7,002231,奥维通信,-10.027472496032715,6.55,218640546,1931058011.35,2271867604.7999997,254.6683807373047,11.116183280944824,6316885,141433,59521160,1,9,通信服务,2023-06-26
8,603052,可川科技,-9.991854667663574,33.15,254770284,798252000.0,3193008000.0,42.83602523803711,31.090349197387695,10024560,132639,67629181,1,8,电子元件,2023-06-26
9,002362,汉王科技,-9.996467590332031,25.48,680907824,5271768582.08,6228704380.08,-52.06144714355469,12.556459426879883,12036752,144254,39511836,1,0,软件开发,2023-06-26
10,002153,石基信息,-10.0,14.4,452020016,23030982777.600002,39300391296.0,957.1554565429688,1.8930193185806274,13380710,141527,27018144,1,1,软件开发,2023-06-26
11,603871,嘉友国际,-9.986684799194336,13.52,88393014,9448322870.48,9448322856.96,11.67946720123291,0.930824339389801,16487329,094049,41983554,1,4,物流行业,2023-06-26
12,002336,人人乐,-9.978463172912598,12.54,252362083,4679614500.0,5517600000.0,-13.991897583007812,5.274819850921631,18935400,132518,33675662,1,9,商业百货,2023-06-26
13,002995,天地在线,-10.002681732177734,33.56,556630704,2713639953.8,5955372348.8,-113.78621673583984,19.897436141967773,25214097,133721,49988953,2,12,文化传媒,2023-06-26
14,600629,华建集团,-9.960680961608887,6.87,467514432,6489807013.9800005,6668964014.400001,18.92313575744629,6.946003437042236,26077400,131618,38335287,1,3,工程咨询,2023-06-26
15,001287,中电港,-9.98731803894043,28.39,896253936,5231530115.88,21573563725.44,75.78730773925781,16.56080436706543,30502130,144212,59513983,1,2,贸易行业,2023-06-26
16,000815,美利云,-10.0,11.88,876979616,8259724855.8,8259724915.200001,-301.7940368652344,10.349940299987793,30782553,141203,203270191,1,12,造纸印刷,2023-06-26
17,601360,三六零,-9.96587085723877,13.19,5097615616,94247340568.43,94247340608.0,-126.47797393798828,5.2714924812316895,31592688,144126,262344404,1,0,软件开发,2023-06-26
18,603779,威龙股份,-10.029498100280762,12.2,493267264,4059539678.7999997,4059539654.3999996,-57.222354888916016,11.642646789550781,35610031,111959,170721432,1,8,酿酒行业,2023-06-26
19,000829,天音控股,-10.010649681091309,8.45,306624080,8653895703.05,8662098650.4,35.87018585205078,3.4991660118103027,38645846,133327,68322059,1,5,贸易行业,2023-06-26
20,603118,共进股份,-10.007638931274414,11.78,1118989920,9241014568.96,9349567740.16,30.582624435424805,11.446874618530273,39550442,140003,40514353,1,0,通信设备,2023-06-26
21,002343,慈文传媒,-10.0,8.01,326527440,3804346984.86,3804346936.7999997,76.00603485107422,8.432194709777832,47588691,130030,68027175,1,10,文化传媒,2023-06-26
22,603322,超讯通信,-9.994861602783203,35.03,499015040,5485937605.2,5524896570.0,-69.2442398071289,9.011164665222168,63183050,130208,538863686,1,5,通信服务,2023-06-26
23,002315,焦点科技,-10.004387855529785,41.02,834291616,7986463515.380001,12769411144.000002,65.70735168457031,10.40684700012207,119156372,112018,732992942,1,11,互联网服,2023-06-26
24,603083,剑桥科技,-10.0,65.7,2622809776,17115058991.7,17622247223.7,61.639991760253906,14.83141040802002,131195344,143332,382478722,1,4,通信设备,2023-06-26
25,002902,铭普光磁,-9.99413776397705,30.71,612043760,4590813424.13,6495779200.0,286.1481018066406,13.220233917236328,131827097,111857,343038587,1,9,通信设备,2023-06-26
