序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,601858,中国科传,-9.991691589355469,43.33,1689127856,34252365000.0,34252365000.0,200.34384155273438,4.738340854644775,3143071,150000,130021018,1,4,文化传媒,2023-06-08
2,002793,罗欣药业,-9.98217487335205,5.05,206191474,5416024964.55,5492321824.0,-15.21670913696289,3.6503775119781494,3638035,145442,32092750,1,1,化学制药,2023-06-08
3,002173,创新医疗,-9.961977005004883,11.84,1579565552,4443407966.4,5364462274.559999,-620.9196166992188,34.95220184326172,7155835,150000,663384137,1,22,医疗服务,2023-06-08
4,605588,冠石科技,-9.9982271194458,50.77,418974640,1172764711.97,3711264711.9700003,55.49110412597656,33.9876594543457,11179554,143155,27156873,1,2,半导体,2023-06-08
5,002315,焦点科技,-10.0,38.97,1273227664,7587335036.429999,12131251884.0,62.423583984375,16.514888763427734,19344708,143706,232551446,1,10,互联网服,2023-06-08
6,601595,上海电影,-10.0,35.64,1412727360,15973848000.0,15973848000.0,111.00442504882812,8.381402015686035,19477260,145024,83133864,1,0,文化传媒,2023-06-08
7,605118,XD力鼎光,-10.0201416015625,17.87,230985828,745397014.0,7278824411.52,60.68894577026367,30.71690559387207,20600536,141631,64405208,1,7,光学光电,2023-06-08
8,600088,中视传媒,-10.0,16.65,772222640,6621811559.999999,6621811559.999999,435.8663635253906,11.422541618347168,30255247,142521,99391342,1,5,文化传媒,2023-06-08
9,601599,浙文影业,-9.932279586791992,3.99,410078112,3561972606.36,4630564367.52,33.52630615234375,11.211370468139648,32566459,103452,62346941,1,1,纺织服装,2023-06-08
10,601949,中国出版,-10.00621509552002,14.48,1663129424,26389800000.0,26389800000.0,200.22706604003906,6.164681434631348,63502344,142647,169509583,1,2,文化传媒,2023-06-08
