序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
88,688293,奥浦迈,1.4668258428573608,59.49,70.36,67113984,4517705580.12,6827813645.400001,1.492448329925537,0.0,1,1.0940072536468506,0/0,1,专业服务,2023-11-09
109,603203,快克智能,0.5528680086135864,29.1,31.83,172644291,7250361553.8,7290916739.700001,2.3525896072387695,0.06877578794956207,1,2.012497901916504,0/0,1,专用设备,2023-11-09
134,600520,文一科技,-0.09693053364753723,30.92,34.05,2176311008,4898655600.0,4898655600.0,42.62957763671875,-0.03233106806874275,1,1.1516387462615967,18/10,3,专用设备,2023-11-09
81,603321,梅轮电梯,1.7412934303283691,8.18,8.84,36447212,2511260000.0,2511260000.0,1.4565061330795288,0.12239902466535568,1,1.7091915607452393,0/0,1,专用设备,2023-11-09
167,300412,迦南科技,-0.7017543911933899,5.66,6.84,55960374,2676674256.36,2817302582.4,2.066331148147583,0.0,1,1.0535252094268799,0/0,1,专用设备,2023-11-09
89,688312,燕麦科技,1.465201497077942,19.39,22.93,78196155,2808613113.04,2808613113.04,2.7599856853485107,0.0,1,3.218777656555176,0/0,1,专用设备,2023-11-09
91,603283,赛腾股份,1.2954658269882202,60.99,66.23,333077888,11347107041.52,12217281866.52,2.9074501991271973,0.016398819163441658,1,1.127564549446106,0/0,1,专用设备,2023-11-09
129,001336,楚环科技,0.0717875063419342,27.88,30.65,34968282,796176408.8,2240813180.0,4.378998756408691,0.0,1,0.8981125354766846,0/0,1,专用设备,2023-11-09
28,301070,开勒股份,7.264086723327637,47.4,53.03,92161377,1661174712.0,3059916480.0,5.662006378173828,0.0,1,1.4879753589630127,0/0,1,专用设备,2023-11-09
120,000650,仁和药业,0.279720276594162,7.17,7.87,557019760,9624426936.03,10037557180.8,5.702353000640869,0.0,1,2.323059558868408,0/0,1,中药,2023-11-09
164,300519,新光药业,-0.665054440498352,16.43,19.85,28905372,1874663000.0,2628800000.0,1.5316388607025146,0.0,1,0.8195590972900391,0/0,1,中药,2023-11-09
148,600535,天士力,-0.3992016017436981,14.97,16.53,180268030,22450510946.100002,22450510916.16,0.8001025915145874,0.06684491783380508,1,1.0572110414505005,0/0,1,中药,2023-11-09
98,300383,光环新网,1.0348070859909058,10.74,12.76,546251824,19264797296.100002,19306147187.52,2.8429172039031982,0.0,1,1.5091807842254639,0/0,1,互联网服,2023-11-09
50,600410,华胜天成,3.808353900909424,8.45,8.95,1154747424,9265380071.349998,9265380113.599998,12.647918701171875,0.0,1,1.8649669885635376,0/0,1,互联网服,2023-11-09
90,300096,易联众,1.3927576541900635,7.28,8.62,410961952,2741033779.12,3130400000.0,14.961979866027832,0.0,1,2.6326353549957275,0/0,1,互联网服,2023-11-09
60,600476,湘邮科技,2.777777910232544,17.02,18.22,260860407,2741411400.0,2741411400.0,9.542811393737793,0.5910165309906006,1,1.6251875162124634,0/0,1,互联网服,2023-11-09
