序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
1,300913,兆龙互连,19.991212844848633,27.31,27.31,469054096,1254553125.0,5018212500.0,38.25110626220703,0.0,1,1.9399596452713013,1/1,1,通信设备,2023-03-28
2,300275,梅安森,18.009708404541016,24.31,24.72,844002112,3578191525.48,4574421330.05,25.188657760620117,0.0,1,4.120655059814453,0/0,1,仪器仪表,2023-03-28
3,688222,成都先导,14.435444831848145,24.02,25.19,599547200,6729248373.78,9624333600.0,9.34853744506836,0.0,1,1.9815089702606201,2/1,1,医疗服务,2023-03-28
4,300157,恒泰艾普,12.044817924499512,4.0,4.28,373806880,2791449428.0,2848453056.0,13.27156925201416,0.0,1,10.729732513427734,0/0,1,采掘行业,2023-03-28
5,300799,左江科技,10.989595413208008,146.14,158.0,343823904,9774793110.0,14915048399.999998,3.603102207183838,0.0,1,3.776707887649536,0/0,1,软件开发,2023-03-28
6,300579,数字认证,10.735294342041016,37.65,40.8,1072793664,9859440853.35,10165500000.0,11.417542457580566,0.0,1,2.044459342956543,0/0,1,软件开发,2023-03-28
7,300212,易华录,10.624470710754395,39.15,42.47,4259416832,25084309012.649998,26066630001.6,17.163114547729492,0.0,1,1.720015525817871,0/0,1,互联网服,2023-03-28
8,300353,东土科技,10.375099182128906,13.83,15.04,883927696,6070358294.01,7373010654.72,14.883918762207031,0.0,1,3.463031053543091,0/0,1,通信设备,2023-03-28
9,688023,安恒信息,10.167101860046387,210.97,229.8,748388736,16630004553.15,16630004553.15,4.4702959060668945,0.0,1,2.7316346168518066,0/0,1,软件开发,2023-03-28
10,002717,岭南股份,10.1010103225708,4.36,4.36,2049990624,5999837389.4800005,7322243016.960001,34.997615814208984,0.0,1,1.898895502090454,1/1,1,环保行业,2023-03-28
11,603829,洛凯股份,10.038910865783691,14.14,14.14,64552378,2262400000.0,2262400000.0,2.944124937057495,0.0,1,2.2117362022399902,1/1,1,电网设备,2023-03-28
12,600066,宇通客车,10.03752326965332,11.73,11.73,1202734608,25969507085.79,25969507003.68,4.678670883178711,0.0,1,3.157515048980713,1/1,1,汽车整车,2023-03-28
13,002065,东华软件,10.013175010681152,8.35,8.35,3363997856,24249987719.1,26765777772.8,14.332818984985352,0.0,1,3.506891965866089,0/0,1,软件开发,2023-03-28
14,000059,华锦股份,10.0,8.69,8.69,320957312,13899155646.529999,13899155707.359999,2.3227553367614746,0.0,1,1.1807771921157837,1/1,1,石油行业,2023-03-28
15,002401,中远海科,9.994794845581055,21.13,21.13,910938848,7774166313.83,7858343352.799999,12.238322257995605,0.0,1,1.6191070079803467,1/1,1,互联网服,2023-03-28
16,002493,荣盛石化,9.992254257202148,14.2,14.2,210314169,134875593750.0,143782454886.4,0.1559319645166397,0.0,1,0.3356274962425232,1/1,1,化纤行业,2023-03-28
17,002153,石基信息,9.990059852600098,22.13,22.13,904675616,27226263304.46,46459276567.36,3.322993040084839,0.0,1,3.0804529190063477,2/2,3,软件开发,2023-03-28
18,000719,中原传媒,9.98023796081543,11.13,11.13,537015520,7425352153.59,11388257670.720001,7.481933116912842,0.0,1,4.819632530212402,1/1,1,文化传媒,2023-03-28
19,603291,联合水务,9.952607154846191,9.28,9.28,3445163,392748726.08,3927487242.24,0.8771926164627075,0.0,0,0.3046531081199646,2/2,2,公用事业,2023-03-28
20,002611,东方精工,9.933774948120117,4.98,4.98,552706080,5027687817.660001,6180072432.000001,11.083402633666992,0.0,1,13.793657302856445,1/1,1,专用设备,2023-03-28
21,688258,卓易信息,8.818214416503906,60.22,66.41,387823424,5236525910.0199995,5236525910.0199995,7.648893356323242,0.0,1,2.8284430503845215,0/0,1,互联网服,2023-03-28
22,301083,百胜智能,8.71212100982666,14.35,15.84,160079433,758290362.9,2552386671.45,21.88331413269043,0.0,1,2.8136484622955322,0/0,1,专用设备,2023-03-28
23,688069,德林海,8.384668350219727,31.67,35.06,47869891,1615284012.0,2635058012.0,3.032444715499878,0.0,1,5.128849983215332,0/0,1,环保行业,2023-03-28
24,002134,天津普林,8.372978210449219,11.39,11.56,394684656,2800228857.52,2800228857.52,14.644960403442383,-0.5240174531936646,1,5.939975261688232,0/0,1,电子元件,2023-03-28
25,603909,建发合诚,8.24281120300293,16.94,17.22,89018861,3396771532.0000005,3396771532.0000005,2.6986989974975586,0.2960331439971924,1,1.773560881614685,0/0,1,工程咨询,2023-03-28
