序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
156,600302,标准股份,1.3084111213684082,5.42,5.89,15324724,1875373137.68,1875373159.36,0.8211405873298645,0.18484288454055786,1,1.016423225402832,0/0,1,专用设备,2023-07-11
72,300818,耐普矿机,4.442712306976318,26.8,30.79,137546993,1664878524.4,2814256797.6,8.359634399414062,0.0,1,2.884748935699463,0/0,1,专用设备,2023-07-11
78,002184,海得控制,4.145728588104248,16.58,17.51,554516096,3981703646.3199997,5834640741.44,13.95653247833252,0.0,1,2.4221322536468506,0/0,1,专用设备,2023-07-11
7,688306,均普智能,12.208258628845215,6.25,6.68,360356928,2852323606.25,7676767500.0,12.985577583312988,0.0,1,3.712231159210205,0/0,1,专用设备,2023-07-11
105,002535,林州重机,3.0373833179473877,4.41,4.71,376105488,2517636158.73,3535422347.52,14.965986251831055,0.0,0,0.6493419408798218,10/5,2,专用设备,2023-07-11
119,601038,一拖股份,2.2823328971862793,12.1,13.01,52991473,7186311000.0,13596107888.0,0.7422078847885132,0.0,1,1.338958501815796,0/0,1,专用设备,2023-07-11
170,603963,大理药业,0.7036059498786926,11.45,12.51,88860383,2515565000.0,2515565000.0,3.491468906402588,0.0,1,2.1510133743286133,0/0,1,中药,2023-07-11
69,300923,研奥股份,4.732350826263428,27.0,30.94,223257189,855839250.0,2122200000.0,26.42695426940918,0.0,1,4.0429463386535645,0/0,1,交运设备,2023-07-11
79,002105,信隆健康,4.111842155456543,6.33,6.69,88106851,2309430237.0,2332605000.0,3.8181312084198,0.0,1,3.2906877994537354,0/0,1,交运设备,2023-07-11
96,603129,春风动力,3.4712460041046143,169.31,179.99,153931285,25473394337.53,25473394337.53,0.6077339053153992,0.05909816175699234,1,1.4165092706680298,0/0,1,交运设备,2023-07-11
37,301345,涛涛车业,8.996115684509277,53.31,58.69,324856912,1277596326.96,5828574216.0,26.106281280517578,0.0,1,4.979001522064209,0/0,1,交运设备,2023-07-11
143,600099,林海股份,1.7112300395965576,9.51,10.29,22628490,2083831200.0,2083831200.0,1.092232584953308,0.0,1,1.1769345998764038,0/0,1,交运设备,2023-07-11
136,603766,隆鑫通用,1.8587360382080078,5.48,5.92,71027183,11253409338.0,11253409370.880001,0.6340447068214417,0.18281535804271698,1,1.0766448974609375,0/0,1,交运设备,2023-07-11
102,001266,宏英智能,3.0849220752716064,29.74,31.74,80070505,879102504.0,3057747840.0,9.166111946105957,0.0,1,1.3724993467330933,0/0,1,仪器仪表,2023-07-11
61,300349,金卡智能,5.543237209320068,14.28,16.24,273988368,5444408122.44,6126895689.599999,5.026788711547852,0.0,1,5.985301971435547,0/0,1,仪器仪表,2023-07-11
138,300371,汇中股份,1.822157382965088,13.97,16.46,63108255,1897008400.5400002,2811005625.1200004,3.3582699298858643,0.0,1,1.9031531810760498,0/0,1,仪器仪表,2023-07-11
127,603105,芯能科技,2.127659559249878,18.24,19.65,364184960,9120000000.0,9120000000.0,4.036914825439453,0.0,1,1.2732727527618408,0/0,1,光伏设备,2023-07-11
116,600707,彩虹股份,2.4561402797698975,5.84,6.27,558629296,20951991234.88,20956196011.52,2.6603574752807617,0.0,1,0.9894455075263977,0/0,1,光学光电,2023-07-11
56,603297,永新光学,6.2541656494140625,95.65,99.02,217564457,10518582675.0,10564494675.0,2.1134450435638428,-0.3645833432674408,1,0.9285430312156677,0/0,1,光学光电,2023-07-11
11,002893,京能热力,10.029282569885254,15.03,15.03,1188584240,3031485303.87,3048084000.0,39.85530090332031,0.0,1,4.301860332489014,3/3,3,公用事业,2023-07-11
98,002548,金新农,3.3467202186584473,7.72,8.22,255398358,5149286181.04,6223205267.84,4.994529724121094,0.0,1,1.1684612035751343,0/0,1,农牧饲渔,2023-07-11
141,002749,国光股份,1.736972689628601,12.3,13.3,116822102,4922805826.8,5356194604.8,2.4963231086730957,-0.08123476803302765,1,3.7670252323150635,0/0,1,农药兽药,2023-07-11
30,002496,辉丰股份,9.964412689208984,3.09,3.09,458908800,3524892953.04,4658452111.2,13.510443687438965,0.0,1,5.682152271270752,2/2,3,农药兽药,2023-07-11
46,300174,元力股份,7.189542770385742,18.04,20.2,329174208,6537036854.48,6556094202.24,5.059574604034424,0.0,1,1.7570111751556396,0/0,1,化学制品,2023-07-11
53,002971,和远气体,6.442901611328125,27.59,28.51,166991219,3429445911.57,4414400000.0,4.950220584869385,0.03625815734267235,1,2.3377737998962402,0/0,1,化学制品,2023-07-11
51,002409,雅克科技,6.750000476837158,76.86,79.2,1320092624,24481600689.42,36579801484.8,5.507445812225342,0.026028111577033997,1,1.8014650344848633,0/0,1,化学制品,2023-07-11
148,603683,晶华新材,1.615508794784546,12.58,13.62,53359888,2701282768.8,2731808390.4,1.987865924835205,0.0,1,0.7639827132225037,0/0,1,化学制品,2023-07-11
154,003017,大洋生物,1.4594279527664185,34.76,37.69,28685235,1473609878.3999999,2085599999.9999998,1.960798978805542,0.0,1,1.1251157522201538,0/0,1,化学原料,2023-07-11
92,002998,优彩资源,3.5567715167999268,7.57,8.04,75184848,1150729378.99,2470838916.0,6.579497337341309,0.0,1,2.68302321434021,0/0,1,化纤行业,2023-07-11
