序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
106,002878,元隆雅图,-9.968425750732422,19.96,24.39,1175267968,3895188511.0,4454489986.360001,27.718544006347656,0.0,1,1.7966631650924683,6/3,3,专业服务,2023-12-22
12,001239,永达股份,10.0,25.19,25.19,493665232,1203740398.41,6045600000.0,42.1539421081543,0.0,0,1.4917597770690918,4/4,2,专用设备,2023-12-22
58,688097,博众精工,0.05787036940455437,34.58,41.47,145448739,3212724578.7,15445079540.8,4.517893314361572,0.0,1,1.5622985363006592,0/0,1,专用设备,2023-12-22
109,603789,星光农机,-10.0,13.05,15.95,951057152,3393000000.0,3620318054.4,24.683515548706055,0.0,1,3.1378631591796875,6/5,3,专用设备,2023-12-22
18,002786,银宝山新,7.494144916534424,18.36,18.79,2499514336,9071896320.0,9099436320.0,28.18783950805664,0.879120945930481,1,1.0466772317886353,0/0,1,专用设备,2023-12-22
97,603656,泰禾智能,-4.882688999176025,15.0,17.35,494407776,2750630370.0,2750630370.0,17.173553466796875,0.0,0,2.209758996963501,4/2,2,专用设备,2023-12-22
67,605286,同力日升,-0.35166239738464355,31.17,34.41,623477504,1496160000.0,5485920000.0,41.09198760986328,-0.3197953402996063,1,2.6663405895233154,3/2,3,专用设备,2023-12-22
105,600476,湘邮科技,-9.26285171508789,18.71,22.68,503204464,3013619700.0,3013619700.0,15.308911323547363,0.0,1,1.1394742727279663,0/0,1,互联网服,2023-12-22
103,301001,凯淳股份,-6.675890922546387,26.98,34.69,177806952,928112000.0,2158400000.0,18.309314727783203,0.0,1,2.402836561203003,0/0,1,互联网服,2023-12-22
86,300738,奥飞数据,-1.658536434173584,10.08,12.3,679904464,9506934239.04,9611934635.52,7.077201843261719,0.0,1,1.5320457220077515,0/0,1,互联网服,2023-12-22
72,603662,柯力传感,-0.6693440675735474,37.1,41.09,558061504,10418788102.800001,10480935203.2,5.24672269821167,-0.08079719543457031,1,1.2875250577926636,0/0,1,仪器仪表,2023-12-22
33,300862,蓝盾光电,3.3824331760406494,37.9,43.99,163181853,4997870347.0,4997870347.0,3.276883602142334,0.0,1,1.756232500076294,0/0,1,仪器仪表,2023-12-22
87,300007,汉威科技,-1.9768563508987427,20.33,24.89,992012176,5764510835.28,6656969373.28,16.456398010253906,0.0,1,1.4023035764694214,0/0,1,仪器仪表,2023-12-22
5,603628,清源股份,10.042194366455078,13.04,13.04,321058144,3570352000.0,3570352000.0,9.504887580871582,0.0,0,5.791694641113281,2/2,2,光伏设备,2023-12-22
