序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
64,002786,银宝山新,2.849740982055664,7.94,8.49,743292592,3923249280.0,3935159280.0,19.2220401763916,0.0,1,1.6385465860366821,0/0,1,专用设备,2023-11-03
2,300276,三丰智能,15.384615898132324,4.2,4.37,573084144,4168522453.2000003,5884380566.400001,14.082423210144043,0.0,1,8.877030372619629,0/0,1,专用设备,2023-11-03
3,688328,深科达,10.97560977935791,27.3,29.52,224162079,1313359019.7,2212394020.2000003,17.2847843170166,0.0,1,2.160686731338501,0/0,1,专用设备,2023-11-03
56,603036,如通股份,4.016064167022705,12.95,13.7,96637592,2667778023.75,2667778023.75,3.6341171264648438,0.0,1,1.4540939331054688,0/0,1,专用设备,2023-11-03
5,603488,展鹏科技,10.024752616882324,8.89,8.89,83569400,2595795011.6000004,2595795082.7200003,3.303830862045288,0.0,1,4.193077087402344,1/1,1,专用设备,2023-11-03
6,603015,弘讯科技,10.022026062011719,9.99,9.99,401426528,4038147810.0,4038147889.92,10.127484321594238,0.0,1,3.8531100749969482,3/2,3,专用设备,2023-11-03
52,600520,文一科技,4.353680610656738,23.25,24.51,1377668384,3683497500.0,3683497500.0,38.313716888427734,0.3019844591617584,0,0.8688037395477295,14/7,2,专用设备,2023-11-03
91,603583,捷昌驱动,1.0521281957626343,21.13,23.0,541151744,8076878159.15,8127296473.28,6.568424701690674,-0.0473036915063858,1,1.7596687078475952,0/0,1,专用设备,2023-11-03
118,603095,越剑智能,-1.9585254192352295,17.02,19.1,43002193,3145296000.0,3145296000.0,1.3440909385681152,-0.05871990695595741,1,0.8826112747192383,0/0,1,专用设备,2023-11-03
19,603567,珍宝岛,9.341500282287598,14.28,14.37,524335872,13416638682.72,13451240208.0,3.949693441390991,0.21052630245685577,1,3.601985216140747,0/0,1,中药,2023-11-03
101,002771,真视通,0.43877145648002625,25.18,27.58,762046592,4301332708.4,5281860038.0,17.906755447387695,0.03972983732819557,0,0.5946147441864014,20/11,2,互联网服,2023-11-03
67,300462,华铭智能,2.520251989364624,11.39,13.33,40718380,1555253358.9,2086033293.0900002,2.6301121711730957,0.0,1,1.0516858100891113,0/0,1,交运设备,2023-11-03
82,688015,交控科技,1.7708910703659058,18.39,21.68,11717246,3469838845.38,3469838845.38,0.33753734827041626,0.0,1,0.8456675410270691,0/0,1,交运设备,2023-11-03
75,600099,林海股份,2.1141648292541504,9.66,10.41,54277730,2116699200.0,2116699200.0,2.5743885040283203,0.0,1,2.0019497871398926,0/0,1,交运设备,2023-11-03
69,688408,中信博,2.3612594604492188,76.73,89.95,161891364,10413448780.4,10421428700.4,1.5331898927688599,0.0,1,1.1966370344161987,0/0,1,光伏设备,2023-11-03
33,000045,深纺织Ａ,6.0070672035217285,12.0,12.45,221344835,5484262188.0,6078262272.0,4.091160774230957,0.0,1,2.3387253284454346,0/0,1,光学光电,2023-11-03
35,688150,莱特光电,5.708245277404785,20.0,22.7,106163612,3539805340.0,8048751680.0,3.032742500305176,0.0,1,1.019995093345642,0/0,1,光学光电,2023-11-03
30,300088,长信科技,6.436420917510986,6.78,7.64,912436048,16561432891.26,16644351850.560001,5.572179317474365,0.0,1,2.4754085540771484,0/0,1,光学光电,2023-11-03
62,300701,森霸传感,3.1548757553100586,10.79,12.55,44615438,2598669070.5299997,2913300000.0,1.7204581499099731,0.0,1,0.9830225706100464,0/0,1,光学光电,2023-11-03
63,000020,深华发Ａ,2.929210662841797,12.65,13.52,52627649,2291742196.15,3581989584.8,2.309326171875,0.0791139230132103,1,1.0744398832321167,0/0,1,光学光电,2023-11-03
88,300162,雷曼光电,1.4945652484893799,7.47,8.83,33775199,2033048496.6,2610839939.04,1.6601890325546265,0.0,1,0.8987219333648682,0/0,1,光学光电,2023-11-03
61,600552,凯盛科技,3.222996473312378,11.85,12.63,265171672,10610657357.55,11193591717.6,2.502511501312256,0.0,1,1.6487444639205933,0/0,1,光学光电,2023-11-03
76,002215,诺 普 信,2.067183494567871,7.9,8.51,145623696,6272582738.5,7860827249.6,2.326704740524292,-0.12642225623130798,1,1.296099305152893,0/0,1,农药兽药,2023-11-03
95,301062,上海艾录,0.9652509093284607,10.46,12.43,40467548,2503247096.36,4188098311.6800003,1.6161595582962036,0.0,1,1.1651792526245117,0/0,1,包装材料,2023-11-03
32,002783,凯龙股份,6.073298454284668,10.13,10.51,507961680,3480842003.01,3963249368.1600003,14.960012435913086,-0.09861932694911957,1,1.9276885986328125,0/0,1,化学制品,2023-11-03
105,300405,科隆股份,0.16556291282176971,6.05,7.25,33116796,1323904602.35,1720454665.6,2.4931836128234863,0.0,1,1.1965618133544922,0/0,1,化学制品,2023-11-03
