序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603291,N联合,8.44,44.03,2.58,12186,10229030.0,24.06,8.44,7.03,7.03,5.86,,2.88,27.53,2.27,2023-03-27
2,603065,宿迁联盛,18.26,-10.0,-2.03,143402,266025120.0,4.14,19.1,18.26,18.6,20.29,1.13,34.22,31.06,3.65,2023-03-27
3,301345,C涛涛,54.19,-2.08,-1.15,30561,166213664.55,2.98,55.55,53.9,55.55,55.34,0.55,12.75,28.72,2.1,2023-03-27
4,301378,通达海,116.21,1.4,1.61,49051,589057565.11,8.82,125.99,115.88,116.11,114.6,0.94,42.65,60.92,3.73,2023-03-27
5,301246,宏源药业,37.72,-2.31,-0.89,52128,196960868.05,2.8,38.58,37.5,38.53,38.61,0.47,11.75,33.29,3.49,2023-03-27
6,301439,泓淋电力,19.18,-1.13,-0.22,114058,218942126.76,1.7,19.44,19.11,19.2,19.4,0.53,12.36,41.63,2.81,2023-03-27
7,603073,彩蝶实业,21.51,0.42,0.09,46656,100232066.0,2.57,21.78,21.23,21.45,21.42,0.62,16.09,22.72,2.05,2023-03-27
8,603282,亚光股份,35.38,10.01,3.22,133684,453338162.0,11.04,35.38,31.83,32.0,32.16,0.96,39.91,28.25,4.33,2023-03-27
9,603153,上海建科,18.73,0.97,0.18,127692,238702473.0,3.99,19.09,18.35,18.58,18.55,0.51,23.22,27.85,2.38,2023-03-27
10,001368,通达创智,27.06,0.48,0.13,40419,110537677.99,3.94,28.12,27.06,28.0,26.93,0.95,14.44,23.02,2.28,2023-03-27
11,601121,宝地矿业,8.85,-3.49,-0.32,385749,344474679.0,3.71,9.15,8.81,9.1,9.17,0.57,19.29,35.38,2.41,2023-03-27
12,688502,茂莱光学,204.49,-6.02,-13.11,29656,629702567.0,10.57,225.47,202.46,217.77,217.6,0.96,24.59,182.96,9.19,2023-03-27
13,301157,华塑科技,65.15,-0.23,-0.15,47666,312710735.19,5.28,67.25,63.8,63.88,65.3,1.32,33.51,68.57,3.78,2023-03-27
14,001278,一彬科技,23.3,0.65,0.15,37763,87759758.73,2.98,23.45,22.76,23.03,23.15,0.7,12.21,25.65,2.4,2023-03-27
15,001366,播恩集团,16.89,0.06,0.01,68438,115573957.37,2.43,17.07,16.66,16.85,16.88,0.5,16.96,35.05,3.23,2023-03-27
16,301322,绿通科技,121.65,4.65,5.4,16003,192616227.19,8.99,124.97,114.52,115.8,116.25,1.16,9.65,27.28,3.04,2023-03-27
17,603061,金海通,114.22,0.18,0.21,24737,283911585.0,3.04,116.77,113.3,114.6,114.01,0.55,16.49,44.52,5.15,2023-03-27
