序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301566,N达利,28.99,225.73,20.09,369719,1076444227.85,61.24,33.0,27.55,30.0,8.9,,80.86,87.7,9.4,2023-12-29
2,301578,C辰奕,77.2,-3.42,-2.73,72024,551978762.89,11.2,82.63,73.68,74.0,79.93,0.8,63.3,42.92,4.15,2023-12-29
3,603004,C鼎龙,36.0,16.5,5.1,380191,1295938390.0,40.78,42.9,30.3,30.37,30.9,1.0,65.89,52.49,4.6,2023-12-29
4,301526,C国际复,5.53,-0.36,-0.02,1646135,911485381.13,4.5,5.67,5.42,5.48,5.55,0.57,30.15,37.32,2.48,2023-12-29
5,601096,宏盛华源,5.6,-4.11,-0.24,2357986,1328192321.0,7.36,5.85,5.42,5.7,5.84,0.71,36.35,126.25,3.56,2023-12-29
6,001358,兴欣新材,48.0,-1.68,-0.82,61363,293336908.41,3.58,48.81,47.06,47.6,48.82,0.79,28.46,24.62,2.81,2023-12-29
7,603373,安邦护卫,43.05,-4.86,-2.2,171381,746204032.0,12.07,46.19,40.73,45.2,45.25,1.41,65.06,46.31,2.77,2023-12-29
8,301413,安培龙,74.2,2.81,2.03,53093,391947908.28,4.84,75.65,72.16,72.17,72.17,0.72,32.88,69.11,4.97,2023-12-29
9,603231,索宝蛋白,23.52,-0.8,-0.19,86742,204684925.0,2.4,23.93,23.36,23.4,23.71,0.54,18.49,28.36,2.42,2023-12-29
10,301459,丰茂股份,46.44,1.64,0.75,28950,133246161.22,3.17,46.65,45.2,45.2,45.69,0.66,15.26,24.09,3.56,2023-12-29
11,001239,永达股份,23.83,-8.35,-2.17,293754,718326338.07,7.62,25.65,23.67,25.08,26.0,0.96,61.47,69.51,4.79,2023-12-29
12,301516,中远通,21.21,-1.03,-0.22,192892,413503612.29,3.69,21.85,21.06,21.06,21.43,1.0,31.18,73.48,4.06,2023-12-29
13,688720,艾森股份,60.26,2.38,1.4,19036,115438234.0,6.37,62.0,58.25,58.86,58.86,1.16,11.45,214.88,5.3,2023-12-29
14,601083,锦江航运,12.49,0.16,0.02,231437,288661419.0,2.09,12.57,12.31,12.35,12.47,0.52,12.29,17.36,2.0,2023-12-29
15,301508,中机认检,34.41,1.41,0.48,74632,257272632.92,3.65,34.95,33.71,33.79,33.93,0.77,17.37,52.13,4.16,2023-12-29
16,688652,京仪装备,60.25,-3.26,-2.03,40339,244998061.0,4.03,62.3,59.79,61.56,62.28,1.16,10.65,65.0,5.24,2023-12-29
