序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688653,C康希,28.3,7.24,1.91,322025,845150412.0,15.84,28.44,24.26,26.73,26.39,0.85,63.43,6730.32,7.47,2023-11-20
2,001306,C夏厦,118.01,16.38,16.61,108896,1235408482.9,25.75,128.99,102.88,105.0,101.4,1.06,71.71,96.97,5.66,2023-11-20
3,688648,中邮科技,29.21,0.48,0.14,79471,227888075.0,4.75,29.4,28.02,29.0,29.07,0.49,27.63,143.5,2.37,2023-11-20
4,001326,联域股份,58.77,1.85,1.07,44877,261098864.9,2.74,58.98,57.4,57.8,57.7,0.5,25.03,24.15,3.58,2023-11-20
5,603062,麦加芯彩,62.01,5.64,3.31,86123,526497636.0,8.65,63.5,58.42,58.42,58.7,1.56,32.55,32.34,2.99,2023-11-20
6,001376,百通能源,26.4,1.03,0.27,68625,180138275.04,2.41,26.63,26.0,26.6,26.13,0.59,14.89,90.79,12.08,2023-11-20
7,603107,上海汽配,28.75,0.56,0.16,111430,317853407.0,2.38,28.88,28.2,28.59,28.59,0.7,13.48,57.94,4.93,2023-11-20
8,301555,惠柏新材,51.17,5.4,2.62,65059,326338695.55,4.7,51.18,48.9,48.9,48.55,1.26,29.74,76.88,4.44,2023-11-20
9,001378,德冠新材,45.1,1.1,0.49,30514,136926561.66,1.46,45.14,44.49,44.7,44.61,0.74,9.69,44.54,3.23,2023-11-20
10,301489,思泉新材,92.1,8.83,7.47,45294,399168905.21,12.51,92.6,82.01,85.0,84.63,1.06,33.12,105.95,5.42,2023-11-20
11,603273,天元智能,28.15,0.79,0.22,57975,162637653.0,1.07,28.18,27.88,28.18,27.93,0.47,11.04,99.67,7.15,2023-11-20
