序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688648,N中邮,35.22,132.02,20.04,226472,820154037.0,41.5,39.6,33.3,38.0,15.18,,78.75,173.02,2.86,2023-11-13
2,001326,C联域,76.7,3.02,2.25,110907,896082378.32,19.87,89.98,75.19,81.0,74.45,0.81,61.85,31.52,4.68,2023-11-13
3,603062,C麦加,61.21,-3.47,-2.2,84358,524844990.0,5.55,64.69,61.17,62.3,63.41,0.65,31.88,31.93,2.95,2023-11-13
4,001376,百通能源,27.24,-0.18,-0.05,128371,348726937.53,3.26,27.69,26.8,27.5,27.29,0.52,27.85,93.68,12.47,2023-11-13
5,603107,上海汽配,28.67,0.92,0.26,121329,347018283.0,2.18,28.92,28.3,28.52,28.41,0.41,14.68,57.78,4.91,2023-11-13
6,301555,惠柏新材,51.65,1.97,1.0,50021,255629121.92,4.4,52.05,49.82,50.28,50.65,0.59,22.87,77.6,4.48,2023-11-13
7,001378,德冠新材,45.72,0.73,0.33,39908,182387738.86,2.09,46.15,45.2,45.21,45.39,0.52,12.67,45.15,3.27,2023-11-13
8,301489,思泉新材,95.0,8.32,7.3,61792,588303984.93,10.39,100.1,90.99,90.99,87.7,0.95,45.19,109.28,5.59,2023-11-13
9,603273,天元智能,30.03,-1.18,-0.36,211376,640516259.0,7.11,31.59,29.43,31.59,30.39,1.14,40.26,106.33,7.63,2023-11-13
10,603193,润本股份,17.89,0.11,0.02,38924,69814463.0,2.13,18.18,17.8,17.97,17.87,0.65,6.61,30.04,3.86,2023-11-13
11,301517,陕西华达,67.0,2.7,1.76,51123,339804272.72,4.66,67.5,64.46,64.49,65.24,1.13,24.12,87.85,5.52,2023-11-13
