序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688652,N京仪,55.78,74.59,23.83,272604,1553217261.0,21.91,62.0,55.0,60.12,31.95,,71.96,60.18,4.85,2023-11-29
2,301568,C思泰克,68.28,2.25,1.5,151620,1038922008.16,11.46,72.65,65.0,66.78,66.78,0.79,61.92,63.43,7.15,2023-11-29
3,688653,康希通信,20.41,-2.39,-0.5,74987,156014203.0,3.87,21.21,20.4,20.8,20.91,0.51,14.77,4853.91,5.39,2023-11-29
4,001306,夏厦精密,97.21,5.26,4.86,52404,506716911.72,6.9,99.89,93.52,94.0,92.35,1.01,34.51,79.88,4.66,2023-11-29
5,688648,中邮科技,27.6,-3.02,-0.86,40016,112152085.0,4.57,28.8,27.5,28.39,28.46,0.84,13.91,135.59,2.24,2023-11-29
6,001326,联域股份,55.11,-2.53,-1.43,25554,142272603.64,3.82,57.06,54.9,56.4,56.54,0.83,14.25,22.65,3.36,2023-11-29
7,603062,麦加芯彩,66.8,-2.71,-1.86,33648,225698131.0,4.73,69.13,65.88,68.85,68.66,0.67,12.72,34.84,3.22,2023-11-29
8,001376,百通能源,23.29,-3.36,-0.81,89700,210104942.67,4.23,24.1,23.08,23.83,24.1,0.47,19.46,80.1,10.66,2023-11-29
9,603107,上海汽配,27.34,-2.18,-0.61,70576,194788067.0,2.75,28.08,27.31,27.82,27.95,0.59,8.54,55.1,4.69,2023-11-29
10,301555,惠柏新材,44.52,-2.3,-1.05,22856,102931786.23,3.01,45.85,44.48,45.44,45.57,0.63,10.45,66.89,3.86,2023-11-29
11,001378,德冠新材,40.88,-2.9,-1.22,28073,116115518.34,2.97,42.11,40.86,42.0,42.1,0.83,8.91,40.37,2.92,2023-11-29
