序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603270,N金帝,48.27,121.73,26.5,416864,1877425208.0,112.54,61.0,36.5,39.9,21.77,,85.01,58.77,5.07,2023-09-01
2,301525,C儒竞,117.52,-6.77,-8.53,83083,1000333346.72,6.23,125.35,117.5,121.02,126.05,0.63,37.14,47.81,3.71,2023-09-01
3,301528,C多浦乐,106.88,-10.32,-12.3,44190,497410354.69,9.48,118.18,106.88,117.2,119.18,0.58,31.3,110.62,4.69,2023-09-01
4,688591,泰凌微,36.75,-16.48,-7.25,297949,1191719839.0,18.09,44.46,36.5,44.29,44.0,0.86,57.25,154.12,3.8,2023-09-01
5,603275,众辰科技,51.86,1.23,0.63,85280,440691384.0,5.5,52.98,50.16,50.96,51.23,0.61,23.4,41.25,3.03,2023-09-01
6,301421,波长光电,74.0,-9.98,-8.2,143141,1100637374.64,9.42,80.44,72.7,79.0,82.2,0.83,52.17,123.89,7.35,2023-09-01
7,301469,恒达新材,52.24,0.42,0.22,85824,466272389.34,9.65,56.68,51.66,52.0,52.02,0.65,41.32,55.58,3.54,2023-09-01
8,301418,协昌科技,69.9,-7.42,-5.6,46785,335857877.66,6.86,74.78,69.6,74.78,75.5,0.77,26.91,51.69,3.27,2023-09-01
9,688693,锴威特,66.86,-1.88,-1.28,60222,409178137.0,7.03,70.99,66.2,68.02,68.14,0.94,36.62,84.02,4.77,2023-09-01
10,301533,威马农机,47.1,-5.27,-2.62,44861,215235371.02,6.66,50.11,46.8,50.11,49.72,0.66,20.73,64.01,4.28,2023-09-01
11,688573,信宇人,40.4,-10.7,-4.84,64995,274293346.0,9.81,44.44,40.0,44.38,45.24,0.71,33.29,-1064.07,4.51,2023-09-01
12,301511,德福科技,32.58,-3.32,-1.12,86271,283714345.7,4.21,33.82,32.4,33.61,33.7,0.54,14.84,131.99,3.51,2023-09-01
13,688592,司南导航,66.8,-6.59,-4.71,32992,227063674.0,6.99,71.8,66.8,71.0,71.51,0.67,25.9,276.19,4.16,2023-09-01
14,301498,乖宝宠物,44.96,-0.62,-0.28,37544,170585976.99,2.81,46.11,44.84,45.38,45.24,0.57,10.0,43.71,5.23,2023-09-01
15,688548,广钢气体,12.5,-5.02,-0.66,487518,622754526.0,7.83,13.4,12.37,12.92,13.16,0.9,20.04,52.0,2.96,2023-09-01
16,301510,固高科技,47.21,-4.97,-2.47,68513,328876517.86,4.81,49.6,47.21,49.03,49.68,0.62,19.89,465.7,15.56,2023-09-01
17,301372,科净源,72.05,-4.77,-3.61,42344,309440705.9,5.11,75.57,71.7,74.01,75.66,0.52,26.05,51.64,5.2,2023-09-01
18,301348,蓝箭电子,46.03,-4.1,-1.97,142413,669063150.25,5.77,48.47,45.7,47.22,48.0,1.05,30.03,113.79,5.94,2023-09-01
19,688671,碧兴物联,67.99,-13.03,-10.19,98837,717283756.0,13.9,77.55,66.68,76.0,78.18,0.87,59.5,111.65,4.67,2023-09-01
20,301487,盟固利,65.83,-2.23,-1.5,141808,951509490.72,4.49,68.68,65.66,67.77,67.33,0.57,26.04,365.35,15.39,2023-09-01
21,300904,威力传动,100.0,1.43,1.41,84732,842071602.96,9.71,103.5,93.93,95.9,98.59,1.17,49.37,159.59,8.45,2023-09-01
22,603296,华勤技术,70.24,-0.65,-0.46,18148,128336151.0,1.9,71.55,70.21,70.83,70.7,0.64,3.05,19.84,2.66,2023-09-01
23,688347,华虹公司,51.2,-1.73,-0.9,116825,597399336.0,4.4,52.7,50.41,51.9,52.1,0.64,11.24,27.65,2.08,2023-09-01
24,301362,民爆光电,46.12,-0.19,-0.09,21546,99540382.54,2.55,46.79,45.61,45.99,46.21,0.57,8.97,20.48,1.93,2023-09-01
25,301518,长华化学,27.91,-1.83,-0.52,30742,86695790.57,2.57,28.63,27.9,28.55,28.43,0.71,9.25,44.05,2.85,2023-09-01
26,301509,金凯生科,76.4,-4.63,-3.71,49511,384296636.54,6.44,80.66,75.5,79.0,80.11,0.94,24.27,29.37,3.12,2023-09-01
