序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688638,N誉辰,77.35,-7.81,-6.55,44591,355616941.0,8.58,84.2,77.0,82.0,83.9,,49.84,-212.73,2.93,2023-07-12
2,301393,N昊帆,103.09,52.32,35.41,177944,1867250379.09,35.28,118.88,95.0,110.01,67.68,,76.06,76.7,5.12,2023-07-12
3,301381,N赛维,43.99,115.11,23.54,274613,951280847.35,71.15,44.1,29.55,30.18,20.45,,87.43,84.67,7.89,2023-07-12
4,301370,N国科恒,26.08,94.77,12.69,494804,1021997045.01,51.01,26.08,19.25,20.05,13.39,,74.69,116.5,5.28,2023-07-12
5,688603,C天承,92.3,1.22,1.11,39920,365275075.0,10.58,95.38,85.73,88.51,91.19,0.53,33.22,117.91,5.13,2023-07-12
6,301261,C恒工,56.37,-4.92,-2.92,127269,718908673.55,12.65,61.0,53.5,56.0,59.29,0.83,64.3,41.04,3.51,2023-07-12
7,301486,C致尚,60.5,-1.03,-0.63,118281,742672860.64,11.25,65.88,59.0,61.61,61.13,0.74,38.76,116.43,3.17,2023-07-12
8,301292,C海科,26.23,-7.12,-2.01,164992,444510512.87,9.56,28.71,26.01,27.72,28.24,0.75,38.47,46.82,1.87,2023-07-12
9,301202,朗威股份,36.67,-9.86,-4.01,162777,603815613.84,6.54,38.88,36.22,38.5,40.68,0.88,50.38,165.01,4.23,2023-07-12
10,301488,豪恩汽电,100.99,-9.31,-10.37,119757,1247813548.02,11.05,110.0,97.7,108.0,111.36,0.86,60.2,152.91,7.74,2023-07-12
11,301395,仁信新材,22.88,-0.17,-0.04,29417,67395123.22,1.66,23.11,22.73,22.88,22.92,0.76,8.56,53.7,2.05,2023-07-12
12,688582,芯动联科,42.13,-6.71,-3.03,59814,260936738.0,7.75,45.39,41.89,44.5,45.16,0.56,12.98,-723.93,8.58,2023-07-12
13,301291,明阳电气,32.52,4.33,1.35,192367,625528387.35,5.74,33.37,31.58,31.66,31.17,2.67,28.34,57.21,2.68,2023-07-12
14,301210,金杨股份,46.8,1.36,0.63,21345,100124721.28,2.92,47.6,46.25,46.28,46.17,0.97,12.99,70.86,2.18,2023-07-12
15,688429,时创能源,26.95,-0.88,-0.24,38491,104994304.0,4.34,27.73,26.55,27.01,27.19,0.54,12.94,41.94,5.01,2023-07-12
16,688631,莱斯信息,38.75,-2.76,-1.1,31469,121691552.0,5.02,39.8,37.8,39.63,39.85,0.65,9.38,-49.65,3.72,2023-07-12
17,301397,溯联股份,44.77,4.92,2.1,73369,326071143.31,9.96,46.5,42.25,42.31,42.67,2.22,30.93,36.61,2.44,2023-07-12
18,301295,美硕科技,38.57,1.66,0.63,42012,161048009.03,3.53,38.91,37.57,37.84,37.94,0.97,24.61,57.26,2.97,2023-07-12
19,688629,华丰科技,25.02,-4.43,-1.16,196965,508271442.0,7.07,26.66,24.81,25.67,26.18,0.82,35.98,247.26,8.01,2023-07-12
20,688620,安凯微,14.01,-2.71,-0.39,117410,169479968.0,6.04,14.84,13.97,14.52,14.4,0.96,13.93,354.92,3.64,2023-07-12
21,301170,锡南科技,38.41,-5.16,-2.09,81440,317643288.41,4.2,39.8,38.1,39.56,40.5,0.75,34.35,46.11,2.47,2023-07-12
22,300804,广康生化,34.6,0.73,0.25,23839,82638159.95,3.2,35.23,34.13,34.25,34.35,1.48,14.04,29.45,1.93,2023-07-12
23,688543,国科军工,52.89,-2.78,-1.51,36182,192552863.0,2.78,54.25,52.74,54.11,54.4,0.65,10.91,205.32,3.64,2023-07-12
24,301376,致欧科技,24.6,-1.05,-0.26,32711,80936783.74,3.18,25.2,24.41,24.65,24.86,0.64,9.78,28.26,3.55,2023-07-12
25,301315,威士顿,47.71,-3.13,-1.54,44002,215259859.37,5.28,49.98,47.38,49.2,49.25,1.05,21.09,118.52,4.37,2023-07-12
26,688443,智翔金泰-U,31.24,-3.01,-0.97,28769,91559216.0,3.97,32.49,31.21,31.92,32.21,0.47,3.48,-14.25,3.57,2023-07-12
27,301262,海看股份,27.26,-2.29,-0.64,49901,136979851.29,2.65,27.92,27.18,27.82,27.9,0.97,12.74,26.5,3.27,2023-07-12
28,688334,西高院,18.03,-2.06,-0.38,62146,113552924.0,2.66,18.48,17.99,18.4,18.41,1.06,8.7,40.97,1.94,2023-07-12
29,301448,开创电气,29.15,-0.61,-0.18,19835,58074982.6,2.39,29.7,29.0,29.38,29.33,0.83,9.92,48.97,3.66,2023-07-12
30,301225,恒勃股份,38.29,1.94,0.73,77846,299323733.37,6.2,39.47,37.14,37.14,37.56,1.42,32.93,34.69,2.94,2023-07-12
31,301232,飞沃科技,59.3,-1.46,-0.88,7377,44176399.65,2.11,60.5,59.23,60.18,60.18,0.85,5.78,38.38,2.06,2023-07-12
32,301287,康力源,40.02,-1.74,-0.71,13483,54327913.48,2.48,40.96,39.95,40.71,40.73,0.59,8.09,31.52,2.65,2023-07-12
33,301355,南王科技,17.24,-1.93,-0.34,30527,53073783.82,2.16,17.6,17.22,17.6,17.58,0.69,6.6,48.41,2.22,2023-07-12
34,688472,阿特斯,16.76,-2.27,-0.39,435585,725352228.0,7.76,17.26,15.93,17.24,17.15,1.11,10.31,16.83,3.38,2023-07-12
35,301383,天键股份,38.29,-1.64,-0.64,16476,63560362.5,1.72,38.9,38.23,38.7,38.93,0.49,5.98,58.26,2.55,2023-07-12
36,301320,豪江智能,21.05,-2.95,-0.64,47839,102141563.79,3.09,21.67,21.0,21.52,21.69,0.77,11.13,73.98,3.69,2023-07-12
37,688623,双元科技,91.14,-0.44,-0.4,2736,24985831.0,0.76,91.8,91.1,91.54,91.54,0.63,2.04,51.96,2.6,2023-07-12
38,688576,西山科技,125.21,-4.16,-5.44,6718,85776370.0,4.29,130.6,125.0,130.6,130.65,1.32,5.66,69.27,3.22,2023-07-12
39,301323,新莱福,45.61,1.79,0.8,66597,300609489.56,5.58,46.38,43.88,44.51,44.81,1.35,28.48,42.32,2.54,2023-07-12
40,688570,天玛智控,26.29,-1.02,-0.27,25215,66776724.0,1.69,26.74,26.29,26.49,26.56,1.13,4.64,30.46,2.97,2023-07-12
41,688523,航天环宇,29.0,-4.45,-1.35,46691,136403053.0,4.74,30.16,28.72,29.75,30.35,0.7,13.8,529.34,7.65,2023-07-12
42,301310,鑫宏业,69.07,0.14,0.1,33837,239158786.42,5.28,72.6,68.96,69.18,68.97,1.5,15.31,46.81,3.1,2023-07-12
43,688593,新相微,17.2,-3.86,-0.69,46197,80701522.0,3.97,17.88,17.17,17.71,17.89,0.86,6.76,98.45,4.98,2023-07-12
44,001373,翔腾新材,40.0,-2.1,-0.86,13344,54171086.28,3.23,41.27,39.95,40.84,40.86,1.05,7.77,67.93,3.14,2023-07-12
45,301353,普莱得,38.24,-1.14,-0.44,35391,136379334.6,4.21,39.5,37.87,38.4,38.68,0.74,18.63,47.41,2.41,2023-07-12
46,301337,亚华电子,33.89,-2.64,-0.92,13899,47688084.39,3.25,34.93,33.8,34.74,34.81,0.89,5.63,214.77,3.15,2023-07-12
47,301252,同星科技,48.44,-3.51,-1.76,41333,204928295.53,4.5,50.67,48.41,49.44,50.2,0.87,20.67,37.67,3.68,2023-07-12
48,688562,航天软件,26.53,-3.98,-1.1,41989,113240438.0,4.45,27.69,26.46,27.51,27.63,1.12,6.38,-4358.44,6.02,2023-07-12
49,001282,三联锻造,33.01,-2.77,-0.94,41119,138656257.61,4.12,34.4,33.0,33.71,33.95,1.02,14.79,48.96,2.8,2023-07-12
50,301399,英特科技,56.38,-3.13,-1.82,32719,188282676.15,5.19,59.33,56.31,57.0,58.2,0.74,15.68,95.71,3.87,2023-07-12
51,301305,朗坤环境,20.92,1.06,0.22,37005,77430986.32,2.75,21.18,20.61,20.72,20.7,2.37,6.61,30.06,1.54,2023-07-12
52,688458,美芯晟,88.87,-1.66,-1.5,6295,57001132.0,4.89,92.65,88.23,90.3,90.37,0.98,3.49,-393.89,3.47,2023-07-12
53,001324,长青科技,20.81,-2.07,-0.44,18652,39334793.53,2.64,21.33,20.77,21.24,21.25,0.91,5.52,55.27,2.72,2023-07-12
54,688581,安杰思,125.0,-0.13,-0.16,3827,48412488.0,3.33,128.58,124.41,125.16,125.16,1.35,2.96,52.84,3.5,2023-07-12
55,688361,中科飞测-U,72.02,-5.95,-4.56,37630,275216800.0,6.66,76.5,71.4,75.77,76.58,1.37,6.28,183.68,10.02,2023-07-12
56,301428,世纪恒通,35.6,-1.0,-0.36,25404,91365225.53,2.92,36.5,35.45,35.7,35.96,0.93,10.86,49.39,2.99,2023-07-12
57,688552,航天南湖,25.38,-1.67,-0.43,28080,71823588.0,2.6,25.96,25.29,25.82,25.81,1.16,3.67,-125.32,3.36,2023-07-12
58,301332,德尔玛,14.39,1.84,0.26,129866,187153770.54,3.04,14.55,14.12,14.19,14.13,2.37,15.36,71.47,2.46,2023-07-12
59,301382,蜂助手,38.27,0.55,0.21,39594,152399047.36,3.89,39.19,37.71,37.71,38.06,1.3,10.94,55.2,4.13,2023-07-12
60,688512,慧智微-U,20.65,-1.76,-0.37,28220,59198554.0,3.19,21.27,20.6,21.0,21.02,1.05,5.82,-35.61,3.85,2023-07-12
61,001380,华纬科技,33.55,-1.53,-0.52,39690,137047052.04,8.13,36.16,33.39,33.89,34.07,1.06,12.57,39.84,3.07,2023-07-12
62,301325,曼恩斯特,110.99,-0.5,-0.56,7592,84609921.43,1.82,112.78,110.75,111.39,111.55,0.55,3.06,49.51,4.9,2023-07-12
63,688479,友车科技,31.38,-1.57,-0.5,17029,54451921.0,4.64,32.75,31.27,32.75,31.88,1.19,5.23,31.19,2.49,2023-07-12
64,688469,中芯集成-U,5.6,-0.71,-0.04,255051,143069895.0,1.06,5.65,5.59,5.64,5.64,1.16,2.45,-19.68,3.19,2023-07-12
65,603172,万丰股份,17.66,1.15,0.2,31091,55055748.0,3.09,17.9,17.36,17.37,17.46,2.76,9.51,38.28,2.33,2023-07-12
66,301390,经纬股份,47.17,1.33,0.62,25139,118937846.89,4.58,48.48,46.35,46.52,46.55,1.53,16.76,-1229.81,3.17,2023-07-12
67,688249,晶合集成,19.87,-3.26,-0.67,183508,367862581.0,3.99,20.6,19.78,20.5,20.54,1.06,5.26,-30.15,1.77,2023-07-12
68,301293,三博脑科,76.52,-4.65,-3.73,39111,303833331.7,5.87,80.99,76.28,80.69,80.25,1.34,11.46,122.3,5.3,2023-07-12
69,301360,荣旗科技,92.83,-2.94,-2.81,7179,67749167.82,3.97,96.3,92.5,94.8,95.64,0.67,6.0,-190.69,4.55,2023-07-12
70,688478,晶升股份,47.23,-4.72,-2.34,33955,162712697.0,6.62,49.77,46.49,49.26,49.57,0.89,11.88,669.73,4.24,2023-07-12
71,301307,美利信,39.8,12.46,4.41,170658,663599878.28,19.02,41.59,34.86,35.15,35.39,3.13,36.35,37.66,2.63,2023-07-12
72,688146,中船特气,41.84,-1.97,-0.84,19382,81752427.0,1.83,42.59,41.81,42.4,42.68,0.98,3.28,64.92,4.37,2023-07-12
73,688352,颀中科技,13.4,-2.33,-0.32,72203,97738461.0,3.5,13.78,13.3,13.7,13.72,1.28,4.77,130.12,2.9,2023-07-12
74,603137,恒尚节能,19.51,-2.25,-0.45,27683,54373788.0,2.45,19.97,19.48,19.95,19.96,1.95,8.65,9.77,2.36,2023-07-12
75,688539,高华科技,43.24,-2.94,-1.31,10780,47286142.0,3.43,44.76,43.23,44.49,44.55,0.97,3.82,99.91,3.4,2023-07-12
76,688507,索辰科技,123.98,-2.4,-3.05,4833,60588842.0,3.03,127.62,123.77,127.0,127.03,1.0,3.6,-97.18,2.69,2023-07-12
77,301387,光大同创,50.21,0.36,0.18,18818,95073587.54,4.32,51.77,49.61,49.88,50.03,1.54,11.29,37.54,2.42,2023-07-12
78,301357,北方长龙,56.09,4.43,2.38,45401,249559751.05,7.75,56.6,52.44,53.02,53.71,1.34,28.16,53.68,3.33,2023-07-12
79,688433,华曙高科,34.69,2.63,0.89,21519,73394709.0,4.64,34.96,33.39,34.28,33.8,0.9,6.23,175.56,7.93,2023-07-12
80,301429,森泰股份,22.28,-0.04,-0.01,12974,29049283.78,1.79,22.58,22.18,22.23,22.29,1.35,4.63,39.23,2.01,2023-07-12
81,603135,中重科技,20.61,-0.91,-0.19,96827,202460966.0,2.84,21.19,20.6,20.61,20.8,0.77,11.09,46.84,2.05,2023-07-12
82,603125,常青科技,28.91,-0.55,-0.16,21026,61344699.0,2.13,29.47,28.85,29.14,29.07,1.65,4.46,30.07,2.78,2023-07-12
83,601133,柏诚股份,14.64,-0.34,-0.05,73080,108070411.0,3.74,15.07,14.52,14.65,14.69,1.23,5.8,47.32,2.92,2023-07-12
84,601065,江盐集团,12.6,-2.55,-0.33,119126,151459866.0,2.63,12.9,12.56,12.83,12.93,0.65,7.68,14.49,2.16,2023-07-12
85,601061,中信金属,8.77,-2.99,-0.27,237218,211680037.0,3.43,9.07,8.76,9.03,9.04,0.75,4.88,19.79,2.07,2023-07-12
86,001367,海森药业,47.1,1.07,0.5,17004,80335745.5,4.48,48.2,46.11,46.42,46.6,1.81,10.21,32.03,2.74,2023-07-12
87,001360,南矿集团,20.13,1.98,0.39,148933,297027563.85,4.51,20.26,19.37,19.55,19.74,1.1,29.8,69.61,3.18,2023-07-12
88,001328,登康口腔,32.38,0.5,0.16,37531,122246386.75,2.79,32.85,31.95,32.22,32.22,1.94,8.9,43.18,2.63,2023-07-12
89,001287,中电港,25.78,-4.16,-1.12,140150,367964350.47,4.13,26.89,25.78,26.7,26.9,1.07,7.61,68.82,4.05,2023-07-12
90,001286,陕西能源,10.46,-0.1,-0.01,382222,399455888.0,1.72,10.55,10.37,10.43,10.47,1.05,5.25,11.45,1.82,2023-07-12
91,688484,南芯科技,42.15,-2.0,-0.86,17505,74751251.0,2.84,43.3,42.08,42.88,43.01,1.14,3.2,144.16,3.05,2023-07-12
92,688535,华海诚科,92.5,16.97,13.42,88749,795168228.0,14.42,94.9,83.5,85.0,79.08,2.58,54.01,449.0,4.55,2023-07-12
93,688343,云天励飞-U,62.03,-5.46,-3.58,60307,381614946.0,5.79,65.6,61.8,65.31,65.61,1.5,8.09,-61.01,2.69,2023-07-12
94,301281,科源制药,26.5,-1.12,-0.3,7274,19395987.95,1.6,26.88,26.45,26.78,26.8,0.67,2.83,22.36,1.4,2023-07-12
95,301203,国泰环保,36.85,1.94,0.7,17482,64329113.07,3.6,37.3,36.0,36.01,36.15,5.34,10.24,23.89,1.35,2023-07-12
96,301141,中科磁业,76.68,7.02,5.03,139797,1046724550.76,23.11,85.06,68.5,68.5,71.65,1.12,68.96,129.64,3.3,2023-07-12
