序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301519,N舜禹,34.11,62.97,13.18,292560,869768843.99,41.47,35.68,27.0,28.0,20.93,,74.95,351.08,3.86,2023-07-27
2,688651,C盛邦,52.0,-5.45,-3.0,92023,500967222.0,9.04,56.78,51.81,55.51,55.0,0.66,58.33,-138.76,4.19,2023-07-27
3,688612,C威迈,53.65,8.1,4.02,225960,1264627185.0,10.18,58.33,53.28,56.2,49.63,0.9,72.15,64.05,7.64,2023-07-27
4,301172,C君逸,45.61,8.08,3.41,204172,917709868.34,14.88,48.78,42.5,42.5,42.2,0.93,73.8,-326.77,4.02,2023-07-27
5,301515,C港通,43.2,2.06,0.87,130492,522527087.68,17.72,44.47,36.97,38.79,42.33,0.83,55.04,177.1,3.45,2023-07-27
6,301446,C福事特,37.18,-1.72,-0.65,71826,262867582.78,5.0,37.55,35.66,36.42,37.83,0.62,35.91,33.42,2.86,2023-07-27
7,688450,C光格,47.88,0.78,0.37,26415,126114470.0,4.08,48.8,46.86,47.5,47.51,0.43,17.85,-72.13,3.04,2023-07-27
8,301468,C博盈,38.73,1.39,0.53,57823,219250942.26,4.5,38.83,37.11,37.6,38.2,0.6,18.47,42.02,2.31,2023-07-27
9,301499,C维科精,41.0,30.95,9.69,246728,896235151.12,23.79,41.0,33.55,33.55,31.31,1.3,75.26,144.84,4.78,2023-07-27
10,688602,康鹏科技,10.76,-2.18,-0.24,121377,132601372.0,2.82,11.07,10.76,11.0,11.0,0.38,14.33,37.49,2.05,2023-07-27
11,301512,智信精密,67.22,-4.05,-2.84,47932,320539754.9,4.57,68.56,65.36,66.25,70.06,0.56,35.95,-74.7,3.74,2023-07-27
12,688610,埃科光电,67.16,-2.5,-1.72,12756,86338504.0,3.69,68.99,66.45,68.11,68.88,0.34,9.43,390.99,3.08,2023-07-27
13,688563,航材股份,59.66,0.66,0.39,46920,280669216.0,1.86,60.36,59.26,59.26,59.27,0.66,6.89,55.49,2.79,2023-07-27
14,301505,苏州规划,62.81,6.58,3.88,147198,898974995.76,30.53,69.99,52.0,55.5,58.93,1.06,74.66,354.46,5.74,2023-07-27
15,688627,精智达,82.86,-2.38,-2.02,31624,266240899.0,5.82,86.92,81.98,82.5,84.88,0.46,15.84,-569.17,4.91,2023-07-27
16,301503,智迪科技,33.81,-0.59,-0.2,25698,86472048.06,2.71,34.16,33.24,33.66,34.01,0.51,12.85,68.41,2.89,2023-07-27
17,301329,信音电子,22.61,3.1,0.68,86706,194114192.59,5.2,22.92,21.78,21.84,21.93,0.87,21.26,53.08,2.56,2023-07-27
18,301456,盘古智能,38.0,3.97,1.45,70673,267349875.15,4.98,38.33,36.51,36.51,36.55,1.07,20.43,48.55,2.81,2023-07-27
19,301272,英华特,68.76,-4.75,-3.43,27077,190398583.89,8.12,73.64,67.78,70.39,72.19,0.9,19.51,134.37,4.24,2023-07-27
20,688638,誉辰智能,69.2,0.26,0.18,3935,27159361.0,0.94,69.31,68.66,69.0,69.02,0.59,4.4,-190.32,2.62,2023-07-27
21,301393,昊帆生物,89.03,-0.51,-0.46,18218,161578275.6,5.32,90.7,85.94,88.5,89.49,0.7,7.79,66.24,4.42,2023-07-27
22,301381,赛维时代,47.4,-8.32,-4.3,150129,716404355.23,7.12,49.68,46.0,48.5,51.7,0.74,47.8,91.23,8.5,2023-07-27
23,301370,国科恒泰,17.95,-0.88,-0.16,76772,136750064.23,3.15,18.08,17.51,18.08,18.11,0.7,11.59,80.18,3.63,2023-07-27
24,688603,天承科技,93.11,-1.99,-1.89,3641,34316109.0,4.16,95.95,92.0,94.45,95.0,0.34,3.03,118.95,5.17,2023-07-27
25,301261,恒工精密,42.32,1.76,0.73,24826,105005975.56,3.39,42.8,41.39,41.39,41.59,0.6,12.54,30.81,2.63,2023-07-27
26,301486,致尚科技,52.99,-4.68,-2.6,38304,204186694.49,5.41,55.02,52.01,54.98,55.59,0.67,12.55,101.97,2.77,2023-07-27
27,301292,海科新源,23.89,-1.61,-0.39,42012,101135809.93,2.35,24.44,23.87,24.3,24.28,0.7,9.8,42.64,1.7,2023-07-27
28,301202,朗威股份,33.12,-2.5,-0.85,41175,138334511.45,4.24,34.45,33.01,33.68,33.97,0.6,12.74,149.03,3.82,2023-07-27
29,301488,豪恩汽电,90.45,4.64,4.01,96613,918378630.09,11.52,99.96,90.0,98.0,86.44,1.61,48.56,136.95,6.93,2023-07-27
30,301395,仁信新材,22.91,-1.04,-0.24,15503,35678514.05,1.43,23.22,22.89,23.07,23.15,0.8,4.51,53.77,2.05,2023-07-27
31,688582,芯动联科,39.65,1.77,0.69,22253,88288801.0,3.41,40.23,38.9,38.9,38.96,0.76,4.83,-681.32,8.08,2023-07-27
32,301291,明阳电气,31.55,0.64,0.2,31167,97888880.0,0.83,31.55,31.29,31.3,31.35,0.9,4.59,55.5,2.6,2023-07-27
33,301210,金杨股份,44.27,-0.47,-0.21,7616,33870550.64,1.3,44.83,44.25,44.55,44.48,0.42,4.63,67.03,2.06,2023-07-27
34,688429,时创能源,24.41,-2.83,-0.71,17191,42527915.0,2.99,25.14,24.39,25.0,25.12,0.85,5.78,37.99,4.53,2023-07-27
35,688631,莱斯信息,34.28,-0.64,-0.22,6257,21628360.0,2.38,34.98,34.16,34.21,34.5,0.52,1.87,-43.92,3.29,2023-07-27
36,301397,溯联股份,50.72,12.76,5.74,70803,345985565.07,14.23,52.18,45.78,46.0,44.98,2.26,29.85,41.47,2.76,2023-07-27
37,301295,美硕科技,37.28,0.32,0.12,14742,55229047.05,1.67,37.82,37.2,37.55,37.16,0.68,8.64,55.35,2.87,2023-07-27
38,688629,华丰科技,20.26,2.89,0.57,140557,287576181.0,8.89,21.38,19.63,19.73,19.69,1.55,25.67,200.22,6.49,2023-07-27
39,688620,安凯微,13.91,-3.0,-0.43,91390,127920895.0,3.28,14.35,13.88,14.32,14.34,0.87,10.84,352.39,3.61,2023-07-27
40,301170,锡南科技,36.93,3.53,1.26,52948,194979608.8,2.69,37.21,36.25,36.27,35.67,1.55,22.33,44.33,2.38,2023-07-27
41,300804,广康生化,35.11,-1.07,-0.38,11692,41138180.99,2.4,35.68,34.83,35.2,35.49,0.6,6.88,29.89,1.96,2023-07-27
42,688543,国科军工,51.75,3.83,1.91,56738,294952530.0,6.9,53.45,50.01,50.05,49.84,1.71,17.11,200.89,3.56,2023-07-27
43,301376,致欧科技,27.09,-7.95,-2.34,109123,305975393.54,9.65,29.85,27.01,28.54,29.43,1.63,32.62,31.12,3.91,2023-07-27
