序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688653,C康希,22.56,-1.05,-0.24,189577,448800701.0,10.13,24.84,22.53,23.0,22.8,0.66,37.34,5365.23,5.95,2023-11-23
2,001306,夏厦精密,95.59,-1.45,-1.41,52330,509023988.28,7.7,100.58,93.11,95.49,97.0,0.56,34.46,78.55,4.58,2023-11-23
3,688648,中邮科技,28.35,0.53,0.15,42367,119754040.0,2.2,28.5,27.88,28.17,28.2,0.46,14.73,139.27,2.3,2023-11-23
4,001326,联域股份,58.41,2.47,1.41,37798,219797589.46,3.77,58.95,56.8,57.1,57.0,0.72,21.08,24.0,3.56,2023-11-23
5,603062,麦加芯彩,66.7,0.2,0.13,46495,307028094.0,4.51,67.3,64.3,66.0,66.57,0.73,17.57,34.79,3.22,2023-11-23
6,001376,百通能源,30.0,-0.83,-0.25,328988,1027777682.93,12.26,33.0,29.29,31.0,30.25,2.58,71.38,103.17,13.73,2023-11-23
7,603107,上海汽配,28.98,4.09,1.14,192379,551890350.0,5.32,29.09,27.61,27.7,27.84,1.49,23.28,58.4,4.97,2023-11-23
8,301555,惠柏新材,49.27,0.96,0.47,32299,158002747.48,4.06,50.0,48.02,48.69,48.8,0.61,14.76,74.03,4.27,2023-11-23
9,001378,德冠新材,44.54,1.02,0.45,33124,146708931.54,2.15,44.63,43.68,44.09,44.09,0.95,10.52,43.98,3.19,2023-11-23
10,301489,思泉新材,77.44,-1.16,-0.91,17576,135882957.0,3.01,78.37,76.01,76.88,78.35,0.51,12.85,89.08,4.56,2023-11-23
