序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301399,N英特科,40.81,-7.23,-3.18,78438,320596101.17,7.66,43.2,39.83,40.5,43.99,,37.59,69.28,2.8,2023-05-23
2,301305,N朗坤,22.56,-10.65,-2.69,229021,516602709.45,11.6,24.43,21.5,22.66,25.25,,40.93,32.42,1.66,2023-05-23
3,688458,C美芯晟,69.3,-1.86,-1.31,45712,319958065.0,6.13,72.33,68.0,69.02,70.61,0.66,25.33,-307.15,2.71,2023-05-23
4,001324,C长青科,21.93,-7.27,-1.72,137164,298470678.34,8.03,22.9,21.0,21.65,23.65,0.67,40.58,58.25,2.86,2023-05-23
5,688581,C安杰思,132.55,-1.27,-1.71,23673,314000975.0,6.48,137.6,128.9,132.75,134.26,0.39,18.32,56.03,3.71,2023-05-23
6,688361,C飞测-U,70.3,-2.36,-1.7,148738,1048069559.0,5.28,72.2,68.4,71.38,72.0,0.44,24.82,179.3,9.78,2023-05-23
7,301428,C世纪恒,44.91,2.28,1.0,133646,571781378.37,12.0,45.67,40.4,41.46,43.91,0.88,57.13,62.31,3.77,2023-05-23
8,688552,C南湖,26.7,-0.48,-0.13,173762,466225118.0,3.28,27.3,26.42,26.6,26.83,0.5,22.7,-131.84,3.47,2023-05-23
9,301332,C德尔玛,15.01,6.08,0.86,362660,534818962.39,12.44,15.66,13.9,14.2,14.15,1.11,42.9,74.55,2.56,2023-05-23
10,301382,C蜂助手,47.9,10.45,4.53,220352,987425567.33,19.92,49.2,40.56,42.75,43.37,1.03,60.89,69.09,5.17,2023-05-23
11,688512,慧智微-U,22.63,-1.52,-0.35,115852,261719991.0,7.18,23.55,21.9,22.22,22.98,0.54,23.9,-39.03,4.22,2023-05-23
12,001380,华纬科技,27.1,1.73,0.46,61353,164426066.52,3.45,27.17,26.25,26.67,26.64,0.6,19.43,32.18,2.48,2023-05-23
13,301325,曼恩斯特,100.8,3.94,3.82,76299,775752155.61,10.41,106.0,95.9,96.0,96.98,0.98,30.79,44.96,4.45,2023-05-23
14,688479,友车科技,29.09,-0.58,-0.17,39714,115072107.0,3.76,29.54,28.44,29.27,29.26,0.8,12.2,28.91,2.31,2023-05-23
