序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688543,C国科,52.98,4.54,2.3,162313,862855703.0,10.66,55.57,50.17,50.99,50.68,0.72,48.95,205.67,3.64,2023-06-26
2,301376,C致欧,22.71,-13.78,-3.63,132125,310912905.98,9.3,25.16,22.71,25.12,26.34,0.6,39.49,26.09,3.27,2023-06-26
3,301315,C威士顿,69.5,20.45,11.8,140355,895921468.14,26.83,73.49,58.01,59.0,57.7,0.95,67.27,172.66,6.37,2023-06-26
4,688443,C智翔-U,31.19,-9.2,-3.16,141763,432567269.0,25.74,33.0,24.16,33.0,34.35,0.63,17.13,-14.23,3.56,2023-06-26
5,301262,C海看,30.0,-5.96,-1.9,126609,385854511.56,6.55,31.77,29.68,30.7,31.9,0.54,32.34,29.16,3.59,2023-06-26
6,688334,C西高院,18.41,1.15,0.21,135898,251350729.0,4.89,18.92,18.03,18.28,18.2,0.37,19.03,41.84,1.98,2023-06-26
7,301448,C开创,30.51,-7.6,-2.51,68110,213030928.76,6.09,32.51,30.5,31.58,33.02,0.53,34.05,51.25,3.83,2023-06-26
8,301225,C恒勃,36.03,0.76,0.27,57639,209390974.7,5.37,37.15,35.23,35.53,35.76,0.48,24.38,32.64,2.77,2023-06-26
9,301232,飞沃科技,59.69,-7.24,-4.66,23625,144611644.79,6.99,63.5,59.0,63.5,64.35,0.59,18.5,38.63,2.07,2023-06-26
10,301287,康力源,40.43,0.25,0.1,23850,95884289.01,4.19,41.1,39.41,40.29,40.33,0.43,14.31,31.85,2.68,2023-06-26
11,301355,南王科技,17.82,0.73,0.13,43267,76662710.82,2.04,17.87,17.51,17.51,17.69,0.43,9.35,50.04,2.29,2023-06-26
12,688472,阿特斯,19.03,1.17,0.22,704605,1311875465.0,10.95,19.46,17.4,18.61,18.81,0.65,16.68,18.69,3.75,2023-06-26
13,301383,天键股份,37.36,-1.92,-0.73,23818,90130733.66,3.94,38.6,37.1,37.5,38.09,0.43,8.64,56.84,2.49,2023-06-26
14,301320,豪江智能,24.6,-6.46,-1.7,128568,312727489.1,6.77,25.34,23.56,25.34,26.3,0.55,29.92,86.46,4.31,2023-06-26
15,688623,双元科技,93.15,0.38,0.35,10598,97998893.0,4.14,94.37,90.53,93.0,92.8,0.82,7.89,53.11,2.66,2023-06-26
16,688576,西山科技,131.99,-6.39,-9.01,14747,198132612.0,6.26,140.0,131.17,140.0,141.0,0.78,12.43,73.02,3.39,2023-06-26
17,301323,新莱福,38.46,0.87,0.33,27528,106312503.14,3.36,39.08,37.8,38.0,38.13,0.56,11.77,35.69,2.14,2023-06-26
18,688570,天玛智控,26.2,-1.98,-0.53,37960,100175268.0,3.07,26.94,26.12,26.5,26.73,0.62,6.99,30.35,2.96,2023-06-26
19,688523,航天环宇,25.98,-1.55,-0.41,26738,69748679.0,4.7,26.92,25.68,26.45,26.39,0.45,7.9,474.21,6.85,2023-06-26
20,301310,鑫宏业,70.01,-5.24,-3.87,47353,344176204.88,11.97,78.3,69.46,73.85,73.88,0.7,21.43,47.44,3.14,2023-06-26
21,688593,新相微,17.52,-0.62,-0.11,55527,97742148.0,3.35,17.92,17.33,17.59,17.63,0.49,8.12,100.28,5.08,2023-06-26
22,001373,翔腾新材,40.99,0.12,0.05,21391,88007809.4,4.49,41.99,40.15,40.25,40.94,0.61,12.46,69.62,3.21,2023-06-26
23,301353,普莱得,33.58,-4.03,-1.41,17376,59291561.97,5.52,35.35,33.42,34.96,34.99,0.84,9.15,41.63,2.12,2023-06-26
24,301337,亚华电子,34.69,-7.59,-2.85,34352,122231135.25,7.99,37.5,34.5,37.1,37.54,0.94,13.9,219.84,3.23,2023-06-26
25,301252,同星科技,48.6,-1.42,-0.7,26702,132091389.81,7.06,51.35,47.87,49.22,49.3,0.44,13.35,37.79,3.69,2023-06-26
26,688562,航天软件,28.03,-3.84,-1.12,51923,148271499.0,5.52,29.56,27.95,29.21,29.15,0.53,7.89,-4604.86,6.36,2023-06-26
27,001282,三联锻造,33.79,-0.62,-0.21,100645,351256831.05,13.65,36.94,32.3,34.77,34.0,0.94,36.19,50.12,2.87,2023-06-26
28,301399,英特科技,61.16,-2.39,-1.5,31002,190354125.27,5.25,63.5,60.21,60.36,62.66,0.41,14.86,103.83,4.2,2023-06-26
29,301305,朗坤环境,21.3,3.8,0.78,37652,79227346.87,6.19,21.67,20.4,20.5,20.52,1.08,6.73,30.61,1.57,2023-06-26
30,688458,美芯晟,85.7,0.91,0.77,6129,51932621.0,6.39,87.43,82.0,84.08,84.93,0.67,3.4,-379.84,3.35,2023-06-26
