序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603276,C恒兴,27.04,-11.46,-3.5,181849,510286921.0,9.66,29.96,27.01,29.6,30.54,0.75,47.84,48.89,2.51,2023-09-26
2,301520,C万邦医,68.4,-7.57,-5.6,82738,590136212.93,10.78,75.98,68.0,71.25,74.0,0.74,52.35,42.36,3.23,2023-09-26
3,301500,C飞南,26.77,-3.36,-0.93,135977,367074675.72,5.88,28.08,26.45,27.8,27.7,0.6,36.19,44.23,2.48,2023-09-26
4,688716,C中研,28.43,0.42,0.12,40091,114791516.0,3.07,29.1,28.23,28.27,28.31,0.39,14.68,73.24,3.01,2023-09-26
5,301548,C崇德,67.64,2.48,1.64,58571,389132821.14,7.32,68.94,64.11,65.8,66.0,0.84,41.18,40.33,2.94,2023-09-26
6,301550,斯菱股份,44.58,4.11,1.76,113518,496161916.02,8.36,45.01,41.43,43.0,42.82,1.03,43.52,37.25,3.25,2023-09-26
7,688702,盛科通信-U,57.82,-1.65,-0.97,55939,327981085.0,5.51,60.5,57.26,57.71,58.79,0.62,15.04,334.29,9.84,2023-09-26
8,603075,热威股份,29.21,0.24,0.07,88579,255601060.0,5.73,29.75,28.08,29.08,29.14,0.75,22.83,49.39,6.29,2023-09-26
9,301529,福赛科技,46.28,1.67,0.76,49105,225985072.67,3.32,46.62,45.11,45.59,45.52,0.96,25.59,48.92,3.31,2023-09-26
10,688549,中巨芯-U,9.89,-4.72,-0.49,481232,481080611.0,4.91,10.39,9.88,10.34,10.38,0.91,18.4,384.15,4.82,2023-09-26
11,301251,威尔高,54.77,20.0,9.13,198932,1044116180.48,16.52,54.77,47.23,47.23,45.64,3.35,62.32,71.51,5.29,2023-09-26
12,301507,民生健康,21.75,-1.85,-0.41,83457,182832596.76,3.11,22.4,21.71,22.07,22.16,0.82,9.87,55.35,5.32,2023-09-26
13,603270,金帝股份,37.24,-2.97,-1.14,210711,797122914.0,5.97,39.2,36.91,38.62,38.38,0.68,42.97,45.34,3.91,2023-09-26
14,301525,儒竞科技,108.15,1.74,1.85,24864,266579894.4,6.68,110.2,103.1,107.14,106.3,1.07,11.11,44.0,3.42,2023-09-26
15,301528,多浦乐,85.93,-1.25,-1.09,11662,100167248.99,2.4,86.88,84.79,86.4,87.02,1.01,8.26,88.93,3.77,2023-09-26
