序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301360,C荣旗,68.23,4.47,2.92,45030,298772325.94,18.89,71.55,59.21,60.5,65.31,0.85,37.64,-140.16,3.34,2023-04-26
2,688478,C晶升,47.43,1.87,0.87,140587,644533841.0,14.11,49.46,42.89,44.49,46.56,0.7,49.18,672.57,4.26,2023-04-26
3,301307,C美利信,28.52,2.04,0.57,102651,296213223.43,7.48,29.78,27.69,27.7,27.95,0.66,21.86,26.98,1.89,2023-04-26
4,688146,C中船,45.93,1.17,0.53,133217,619581353.0,5.88,47.55,44.88,45.0,45.4,0.44,22.55,63.45,4.77,2023-04-26
5,688352,C颀中,13.0,-5.8,-0.8,312335,415375405.0,7.83,13.98,12.9,13.75,13.8,0.52,20.64,126.23,2.82,2023-04-26
6,603137,恒尚节能,18.0,-0.28,-0.05,56786,103042914.0,2.88,18.47,17.95,18.39,18.05,0.42,17.74,9.01,2.18,2023-04-26
7,688539,高华科技,41.82,-2.06,-0.88,72379,306495257.0,9.63,44.69,40.58,42.0,42.7,0.78,25.64,96.63,3.22,2023-04-26
8,688507,索辰科技,260.99,-7.42,-20.92,7953,215122331.0,6.42,279.09,260.99,279.09,281.91,0.32,8.76,200.62,3.8,2023-04-26
9,301387,光大同创,40.05,0.58,0.23,16550,66576497.13,2.08,40.54,39.71,40.1,39.82,0.53,9.93,26.77,1.93,2023-04-26
10,301357,北方长龙,49.55,-0.12,-0.06,22521,112494148.01,4.13,50.55,48.5,49.0,49.61,0.41,13.97,42.11,2.88,2023-04-26
11,688433,华曙高科,24.29,0.79,0.19,32968,80099421.0,3.44,24.65,23.82,24.1,24.1,0.51,9.54,101.43,5.62,2023-04-26
12,301429,森泰股份,21.91,0.87,0.19,34333,75539127.98,2.81,22.24,21.63,21.7,21.72,0.57,12.25,32.71,1.95,2023-04-26
13,603135,中重科技,18.51,2.55,0.46,71785,132709281.0,3.77,18.75,18.07,18.1,18.05,0.85,8.22,42.07,1.84,2023-04-26
14,603125,常青科技,30.25,4.45,1.29,63008,189973997.0,7.56,30.89,28.7,28.75,28.96,0.81,13.36,30.55,2.96,2023-04-26
15,601133,柏诚股份,15.18,1.4,0.21,114151,173931101.0,3.07,15.41,14.95,14.98,14.97,0.57,9.05,31.62,2.99,2023-04-26
16,601065,江盐集团,10.99,1.48,0.16,93887,103069132.0,2.86,11.08,10.77,10.81,10.83,0.65,6.05,12.63,1.86,2023-04-26
17,601061,中信金属,8.0,2.7,0.21,392909,310294180.0,4.36,8.05,7.71,7.73,7.79,0.76,8.08,17.69,2.28,2023-04-26
18,001367,海森药业,54.81,-1.24,-0.69,61679,352795286.19,12.58,60.98,54.0,56.7,55.5,1.55,37.03,34.63,3.26,2023-04-26
19,001360,南矿集团,18.67,0.43,0.08,67153,125060094.07,2.26,18.8,18.38,18.41,18.59,0.83,13.44,31.51,2.99,2023-04-26
20,001328,登康口腔,31.58,2.53,0.78,63964,201688325.82,4.12,31.94,30.67,30.8,30.8,0.82,15.16,42.11,2.44,2023-04-26
21,001287,中电港,24.83,-3.91,-1.01,290740,739411432.67,4.95,26.1,24.82,25.38,25.84,0.7,15.78,47.1,3.85,2023-04-26
22,001286,陕西能源,10.23,4.92,0.48,765109,770204415.78,6.05,10.34,9.75,9.86,9.75,1.04,10.52,11.2,1.68,2023-04-26
23,688484,南芯科技,40.69,-4.21,-1.79,41497,171090996.0,4.5,42.3,40.39,42.0,42.48,0.74,7.58,139.17,5.0,2023-04-26
