序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688484,N南芯,59.35,48.41,19.36,374523,2126979145.0,27.86,65.0,53.86,54.0,39.99,,68.39,102.1,7.29,2023-04-07
2,688535,C华海,72.71,-12.4,-10.29,94160,705786129.0,9.12,79.46,71.89,77.77,83.0,0.76,57.3,142.32,5.8,2023-04-07
3,688343,C云天-U,101.0,2.02,2.0,234363,2362998857.0,8.14,104.88,96.82,98.0,99.0,0.5,31.44,-82.29,7.65,2023-04-07
4,301281,C科源,40.0,3.23,1.25,61140,241228538.6,8.8,40.8,37.39,38.1,38.75,0.85,33.32,33.9,2.41,2023-04-07
5,301203,C国泰环,39.41,-2.95,-1.2,42830,169647960.05,2.39,40.25,39.28,39.63,40.61,0.62,25.09,21.2,2.22,2023-04-07
6,301141,C中科磁,42.13,-3.06,-1.33,85140,373877646.2,9.34,45.98,41.92,42.58,43.46,0.85,42.0,41.76,3.02,2023-04-07
7,688531,C日联,195.29,1.19,2.29,25555,483634938.0,5.41,196.0,185.55,192.7,193.0,0.39,14.7,216.2,4.9,2023-04-07
8,603162,海通发展,30.38,0.36,0.11,23372,70791022.0,1.45,30.44,30.0,30.27,30.27,0.43,5.66,18.68,3.61,2023-04-07
9,600925,苏能股份,6.56,-1.94,-0.13,738820,485396481.0,1.35,6.62,6.53,6.62,6.69,0.47,10.72,16.63,3.03,2023-04-07
10,301386,未来电器,25.5,-0.2,-0.05,36816,94337669.71,1.64,25.85,25.43,25.51,25.55,0.46,11.09,44.33,2.34,2023-04-07
11,301314,科瑞思,71.89,-0.15,-0.11,17976,129050849.59,2.65,72.55,70.64,71.85,72.0,0.47,16.92,29.63,2.86,2023-04-07
12,603291,联合水务,18.1,10.03,1.65,286885,486698187.0,14.59,18.1,15.7,16.44,16.45,3.36,67.79,59.05,4.87,2023-04-07
13,603065,宿迁联盛,17.1,1.48,0.25,47350,80514669.0,3.74,17.28,16.65,16.68,16.85,0.74,11.3,29.08,3.42,2023-04-07
14,301345,涛涛车业,51.11,0.22,0.11,10254,52236314.54,0.96,51.2,50.71,50.95,51.0,0.6,4.28,27.09,1.98,2023-04-07
15,301378,通达海,116.31,0.92,1.06,19141,222725352.66,6.12,119.6,112.55,114.5,115.25,0.72,16.64,60.97,3.73,2023-04-07
16,301246,宏源药业,36.66,0.96,0.35,25043,91934005.12,1.98,36.93,36.21,36.25,36.31,0.89,5.64,32.35,3.39,2023-04-07
17,301439,泓淋电力,18.54,0.76,0.14,102031,190142017.46,2.83,18.9,18.38,18.44,18.4,1.27,11.06,40.24,2.72,2023-04-07
18,603073,彩蝶实业,21.31,0.71,0.15,29175,62024512.0,2.65,21.48,20.92,21.11,21.16,0.65,10.06,22.51,2.03,2023-04-07
19,603282,亚光股份,33.99,-7.84,-2.89,92551,323786608.0,6.51,36.22,33.82,36.12,36.88,1.12,27.63,27.14,4.16,2023-04-07
20,603153,上海建科,18.93,-5.59,-1.12,171275,326571472.0,3.14,19.49,18.86,19.49,20.05,1.07,31.14,28.15,2.4,2023-04-07
21,001368,通达创智,28.3,-3.15,-0.92,62510,178083227.22,1.88,28.8,28.25,28.65,29.22,0.92,22.32,24.08,2.39,2023-04-07
22,601121,宝地矿业,8.85,1.84,0.16,355712,318256302.0,5.75,9.15,8.65,8.65,8.69,0.91,17.79,35.38,2.41,2023-04-07
23,688502,茂莱光学,245.4,2.76,6.6,17713,419689205.0,8.72,247.95,227.12,236.01,238.8,1.0,14.69,219.56,11.02,2023-04-07
24,301157,华塑科技,63.19,1.15,0.72,31669,202808539.91,4.99,65.25,62.13,62.5,62.47,1.03,22.26,66.51,3.67,2023-04-07
