序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301251,N威尔高,68.32,136.57,39.44,252378,1695120319.4,37.98,73.97,63.0,63.0,28.88,,79.07,89.2,6.6,2023-09-06
2,301507,C民生健,27.93,-14.8,-4.85,474512,1359062600.32,6.65,29.99,27.81,29.0,32.78,0.73,56.12,71.08,6.83,2023-09-06
3,603270,C金帝,44.26,-9.3,-4.54,265280,1207065397.0,11.89,49.85,44.05,48.79,48.8,0.74,54.1,53.88,4.65,2023-09-06
4,301525,儒竞科技,122.7,6.05,7.0,75013,901648012.31,7.73,122.94,114.0,115.36,115.7,0.75,33.53,49.92,3.88,2023-09-06
5,301528,多浦乐,100.27,2.95,2.87,31129,308715948.79,3.64,100.55,97.0,97.0,97.4,0.65,22.05,103.77,4.4,2023-09-06
6,688591,泰凌微,36.59,3.45,1.22,146406,531897732.0,4.98,37.13,35.37,35.9,35.37,0.56,28.13,153.45,3.78,2023-09-06
7,603275,众辰科技,52.02,3.56,1.79,86825,440725417.0,5.57,52.06,49.26,50.31,50.23,1.01,23.82,41.38,3.04,2023-09-06
8,301421,波长光电,92.2,14.86,11.93,172208,1461224919.14,27.11,96.32,74.56,77.0,80.27,1.13,62.76,154.36,9.15,2023-09-06
9,301469,恒达新材,49.98,1.59,0.78,45855,225982508.1,4.07,50.23,48.23,49.21,49.2,0.56,22.08,53.18,3.39,2023-09-06
10,301418,协昌科技,75.36,5.28,3.78,60125,441589987.16,8.68,76.17,69.96,70.49,71.58,1.31,34.58,55.72,3.52,2023-09-06
11,688693,锴威特,65.99,1.29,0.84,37383,245308697.0,3.5,66.48,64.2,65.28,65.15,0.62,22.73,82.93,4.7,2023-09-06
12,301533,威马农机,49.32,1.65,0.8,47137,228453823.96,6.04,49.66,46.73,48.02,48.52,1.03,21.79,67.03,4.49,2023-09-06
13,688573,信宇人,39.71,0.03,0.01,29232,115440697.0,6.68,40.65,38.0,39.9,39.7,0.48,14.97,-1045.9,4.43,2023-09-06
14,301511,德福科技,34.14,5.08,1.65,165553,557826927.7,9.39,34.83,31.78,32.5,32.49,1.74,28.47,138.31,3.67,2023-09-06
15,688592,司南导航,73.4,5.37,3.74,46882,335022372.0,11.1,73.49,65.76,69.52,69.66,1.01,36.81,303.48,4.58,2023-09-06
16,301498,乖宝宠物,44.6,1.34,0.59,30316,134144354.57,3.32,44.86,43.4,44.01,44.01,0.78,8.07,43.36,5.19,2023-09-06
17,688548,广钢气体,13.68,12.78,1.55,639512,832623412.0,17.15,14.05,11.97,12.06,12.13,1.33,26.29,56.9,3.24,2023-09-06
18,301510,固高科技,53.0,8.43,4.12,140965,733902808.96,21.3,58.0,47.59,48.19,48.88,1.59,40.92,522.81,17.47,2023-09-06
19,301372,科净源,71.19,-1.89,-1.37,35985,252746410.66,4.27,71.68,68.58,71.01,72.56,0.74,22.13,51.02,5.14,2023-09-06
20,301348,蓝箭电子,65.32,20.01,10.89,339589,2029780454.68,24.27,65.32,52.11,52.11,54.43,2.22,71.61,161.48,8.43,2023-09-06
21,688671,碧兴物联,60.1,2.28,1.34,52719,309139776.0,6.45,60.29,56.5,58.88,58.76,0.55,31.74,98.69,4.13,2023-09-06
22,301487,盟固利,59.11,-3.19,-1.95,150409,878557513.23,7.4,61.0,56.48,60.71,61.06,0.8,27.62,328.06,13.82,2023-09-06
23,300904,威力传动,87.76,-8.3,-7.94,55508,495740222.74,9.91,95.71,86.23,94.28,95.7,0.72,32.34,140.06,7.42,2023-09-06
24,603296,华勤技术,71.5,0.32,0.23,20538,146097696.0,2.23,71.87,70.28,70.83,71.27,0.89,3.45,20.2,2.7,2023-09-06
25,688347,华虹公司,51.5,2.67,1.34,142730,724275996.0,4.47,51.85,49.61,50.1,50.16,0.86,13.73,27.82,2.09,2023-09-06
