序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688573,N信宇人,41.7,76.1,18.02,176024,730913662.0,46.88,47.86,36.76,42.0,23.68,,90.17,-1098.31,4.66,2023-08-17
2,301511,N德福,43.84,56.57,15.84,460380,2166614579.64,43.46,56.0,43.83,46.8,28.0,,79.17,121.21,4.73,2023-08-17
3,688592,C司南,77.86,20.79,13.4,101705,723107944.0,36.72,82.66,58.99,60.21,64.46,0.95,79.85,-93.22,4.96,2023-08-17
4,301498,C乖宝,54.27,-7.15,-4.18,199008,1062486868.93,12.49,57.8,50.5,53.2,58.45,0.7,52.98,52.76,6.31,2023-08-17
5,688548,C广钢,11.88,2.24,0.26,633038,746889443.0,5.94,12.1,11.41,11.6,11.62,0.43,26.03,49.42,2.82,2023-08-17
6,301510,C固高,61.73,3.96,2.35,199774,1219859879.48,13.94,64.78,56.5,58.21,59.38,0.79,57.99,3233.26,20.96,2023-08-17
7,301372,C科净源,75.63,5.64,4.04,89781,633931164.19,15.83,77.08,65.75,70.3,71.59,0.92,55.22,-403.05,5.78,2023-08-17
8,301348,蓝箭电子,51.62,2.71,1.36,190177,939306011.38,11.74,52.5,46.6,49.2,50.26,0.76,40.1,163.74,6.77,2023-08-17
9,688671,碧兴物联,42.71,6.59,2.64,64226,263786485.0,12.28,43.25,38.33,39.09,40.07,0.79,38.66,61.24,2.96,2023-08-17
10,301487,盟固利,61.08,20.0,10.18,374432,2040265194.78,21.67,61.08,50.05,53.0,50.9,1.17,68.76,338.99,14.28,2023-08-17
11,300904,威力传动,95.0,12.41,10.49,118662,1020721126.95,28.0,99.66,76.0,79.19,84.51,1.04,69.14,424.72,8.21,2023-08-17
12,603296,华勤技术,73.35,2.32,1.66,52962,386135613.0,4.71,74.18,70.8,71.0,71.69,0.65,8.91,20.01,2.85,2023-08-17
13,688347,华虹公司,49.03,1.03,0.5,81378,396250788.0,2.41,49.18,48.01,48.02,48.53,0.5,7.83,20.14,2.01,2023-08-17
14,301362,民爆光电,49.26,-2.22,-1.12,68174,331732961.75,5.5,50.0,47.23,50.0,50.38,0.61,28.38,28.62,2.12,2023-08-17
15,301518,长华化学,30.47,2.94,0.87,98815,293524957.33,6.49,30.54,28.62,29.22,29.6,0.81,29.72,53.9,3.17,2023-08-17
16,301509,金凯生科,94.5,-2.58,-2.5,72407,690937121.16,6.43,99.35,93.11,95.0,97.0,0.67,35.5,49.98,4.01,2023-08-17
17,603119,浙江荣泰,30.0,1.49,0.44,227866,680146696.0,3.96,30.29,29.12,29.5,29.56,1.25,33.22,67.75,5.48,2023-08-17
18,301371,敷尔佳,57.41,-2.28,-1.34,68338,389391238.01,4.65,58.55,55.82,58.08,58.75,0.71,18.16,36.04,4.58,2023-08-17
19,688646,逸飞激光,45.65,2.13,0.95,18859,84822820.0,5.57,45.79,43.3,44.22,44.7,0.78,10.54,125.18,2.76,2023-08-17
20,301519,舜禹股份,29.44,-0.03,-0.01,94185,271226020.0,6.45,29.77,27.87,29.0,29.45,0.8,24.13,303.01,3.33,2023-08-17
21,688651,盛邦安全,51.67,4.98,2.45,36699,187744435.0,9.26,52.89,48.33,48.33,49.22,1.02,23.26,-137.88,4.16,2023-08-17
22,688612,威迈斯,48.6,2.64,1.25,25407,123055050.0,4.52,49.15,47.01,47.01,47.35,0.8,8.11,58.02,6.92,2023-08-17
23,301172,君逸数码,48.65,-5.07,-2.6,146929,725608867.38,7.98,51.44,47.35,50.3,51.25,0.84,53.11,-348.54,4.28,2023-08-17
24,301515,港通医疗,45.04,-6.75,-3.26,102731,466242340.78,8.63,47.5,43.33,47.5,48.3,0.66,43.33,184.64,3.6,2023-08-17
25,301446,福事特,36.15,2.99,1.05,37622,132584192.9,6.21,36.33,34.15,35.0,35.1,0.71,18.81,32.49,2.78,2023-08-17
26,688450,光格科技,46.05,2.61,1.17,11440,52395276.0,4.32,46.49,44.55,44.8,44.88,0.9,7.73,-69.37,2.93,2023-08-17
27,301468,博盈特焊,38.87,0.41,0.16,37681,144058877.44,4.08,38.99,37.41,38.33,38.71,1.17,12.04,26.97,2.25,2023-08-17
28,301499,维科精密,43.24,-0.51,-0.22,148750,639873292.97,12.08,45.8,40.55,42.4,43.46,1.19,45.38,152.75,5.04,2023-08-17
29,688602,康鹏科技,11.39,0.35,0.04,133479,151108836.0,3.17,11.49,11.13,11.27,11.35,0.88,15.75,39.69,2.17,2023-08-17
30,301512,智信精密,70.08,4.3,2.89,51032,350142478.17,8.35,71.35,65.74,66.95,67.19,0.89,38.27,-77.88,3.9,2023-08-17
31,688610,埃科光电,61.75,0.46,0.28,4938,30060763.0,2.94,61.8,59.99,61.08,61.47,0.78,3.65,359.5,2.83,2023-08-17
32,688563,航材股份,58.86,1.98,1.14,26542,155550445.0,3.64,59.32,57.22,57.76,57.72,1.31,3.9,54.75,2.75,2023-08-17
33,301505,苏州规划,55.6,-5.44,-3.2,72054,401340742.49,5.51,57.68,54.44,56.28,58.8,0.93,36.55,313.77,5.08,2023-08-17
34,688627,精智达,81.9,1.95,1.57,17673,144897201.0,4.64,83.69,79.96,80.0,80.33,0.91,8.85,-562.58,4.85,2023-08-17
