序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688591,N泰凌微,32.7,30.9,7.72,407738,1373732670.0,28.66,37.77,30.61,33.33,24.98,,78.34,137.14,3.38,2023-08-25
2,603275,C众辰,49.0,-12.58,-7.05,128903,661073146.0,10.04,54.6,48.97,53.53,56.05,0.66,35.37,38.98,2.86,2023-08-25
3,301421,C波长,53.92,-15.49,-9.88,147983,851377192.12,15.33,63.66,53.88,61.94,63.8,0.76,53.93,90.27,5.35,2023-08-25
4,301469,C恒达,48.28,0.5,0.24,110112,495382362.73,17.07,49.8,41.6,45.0,48.04,0.83,53.01,51.37,3.27,2023-08-25
5,301418,C协昌,69.25,-11.47,-8.97,72456,515979553.6,11.35,76.66,67.78,75.1,78.22,0.76,41.67,51.21,3.24,2023-08-25
6,688693,锴威特,53.96,-11.58,-7.07,54320,302132006.0,9.5,59.3,53.5,58.03,61.03,0.64,33.03,67.81,3.85,2023-08-25
7,301533,威马农机,44.99,-13.48,-7.01,85220,402575722.38,13.19,51.52,44.66,51.5,52.0,0.7,39.39,61.14,4.09,2023-08-25
8,688573,信宇人,34.64,-10.7,-4.15,75886,276274832.0,14.85,39.9,34.14,39.5,38.79,0.63,38.87,-912.36,3.87,2023-08-25
9,301511,德福科技,30.9,-8.63,-2.92,185696,596673412.53,10.76,34.39,30.75,33.4,33.82,0.67,31.93,85.43,3.34,2023-08-25
10,688592,司南导航,55.0,-10.71,-6.6,36781,212364321.0,9.95,60.88,54.75,60.2,61.6,0.57,28.88,-65.85,3.5,2023-08-25
11,301498,乖宝宠物,42.36,-7.13,-3.25,72072,311820922.6,6.18,44.9,42.08,44.88,45.61,0.6,19.19,41.18,4.93,2023-08-25
12,688548,广钢气体,10.23,-4.39,-0.47,311058,324376815.0,4.49,10.69,10.21,10.52,10.7,0.55,12.79,42.55,2.42,2023-08-25
13,301510,固高科技,41.41,-10.83,-5.03,102077,445118385.48,11.41,46.71,41.41,45.75,46.44,0.66,29.63,2168.95,14.06,2023-08-25
14,301372,科净源,78.7,-7.12,-6.03,99088,837303861.16,20.06,93.0,76.0,78.0,84.73,1.02,60.95,-419.41,6.01,2023-08-25
15,301348,蓝箭电子,38.9,-8.06,-3.41,111965,447305539.04,8.51,41.95,38.35,41.3,42.31,0.73,23.61,123.39,5.1,2023-08-25
16,688671,碧兴物联,56.08,7.85,4.08,97827,555195531.0,19.54,61.4,51.24,51.88,52.0,1.08,58.89,80.41,3.89,2023-08-25
17,301487,盟固利,66.17,-6.14,-4.33,202087,1401702880.73,11.36,74.18,66.17,68.02,70.5,0.71,37.11,367.24,15.47,2023-08-25
18,300904,威力传动,72.43,-13.25,-11.06,59762,462762574.35,13.1,83.37,72.43,80.02,83.49,0.64,34.82,323.81,6.26,2023-08-25
19,603296,华勤技术,68.45,-3.74,-2.66,32140,223882624.0,3.94,71.24,68.44,70.6,71.11,1.07,5.41,18.68,2.66,2023-08-25
20,688347,华虹公司,43.83,-4.09,-1.87,96202,424271311.0,3.83,45.2,43.45,45.2,45.7,0.88,9.25,18.01,1.8,2023-08-25
21,301362,民爆光电,41.23,-6.19,-2.72,35482,150306389.21,5.55,43.67,41.23,43.57,43.95,0.61,14.77,23.96,1.78,2023-08-25
22,301518,长华化学,26.8,-3.74,-1.04,40323,110030978.6,3.88,27.85,26.77,27.8,27.84,0.54,12.13,42.29,2.74,2023-08-25
23,301509,金凯生科,73.2,0.48,0.35,40415,298644241.7,5.01,75.68,72.03,72.03,72.85,0.71,19.81,38.71,3.1,2023-08-25
24,603119,浙江荣泰,22.11,-7.49,-1.79,120160,271677306.0,6.44,23.6,22.06,23.53,23.9,0.76,17.52,44.56,3.94,2023-08-25
25,301371,敷尔佳,50.56,-0.45,-0.23,52153,272169867.73,5.45,53.33,50.56,51.8,50.79,0.9,13.86,28.61,3.89,2023-08-25
26,688646,逸飞激光,41.32,-4.97,-2.16,13604,56906983.0,5.11,43.15,40.93,42.71,43.48,0.46,7.6,113.31,2.5,2023-08-25
27,301519,舜禹股份,29.2,3.11,0.88,174510,529664822.76,8.93,31.54,29.01,29.34,28.32,1.16,44.7,70.48,3.23,2023-08-25
28,688651,盛邦安全,43.94,-7.69,-3.66,22201,101373283.0,7.77,47.5,43.8,46.17,47.6,0.63,14.07,-117.25,3.54,2023-08-25
29,688612,威迈斯,41.38,-4.26,-1.84,22153,92210466.0,5.07,42.99,40.8,42.99,43.22,0.74,7.07,49.4,5.89,2023-08-25
30,301172,君逸数码,42.19,2.68,1.1,92285,384410266.83,6.55,42.68,39.99,41.38,41.09,0.83,33.36,-302.26,3.72,2023-08-25
