序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688443,N智翔-U,34.02,-10.19,-3.86,268458,946621517.0,9.9,37.46,33.71,35.0,37.88,,32.44,-15.52,3.89,2023-06-20
2,301262,N海看,37.55,24.26,7.33,273629,1043145129.25,17.97,41.38,35.95,36.0,30.22,,69.89,36.5,4.5,2023-06-20
3,688334,C西高院,19.76,-4.68,-0.97,333900,690815970.0,10.56,21.95,19.76,21.5,20.73,0.65,46.77,44.9,2.12,2023-06-20
4,301448,C开创,38.26,-4.04,-1.61,129652,508670764.03,12.62,42.03,37.0,37.1,39.87,0.86,64.83,64.27,4.8,2023-06-20
5,301225,C恒勃,38.33,-8.17,-3.41,106363,417176786.75,5.63,40.67,38.32,40.06,41.74,0.71,44.99,34.72,2.95,2023-06-20
6,301232,C飞沃,64.8,-3.94,-2.66,33989,221796903.24,3.35,66.86,64.6,66.33,67.46,0.7,26.61,41.94,2.25,2023-06-20
7,301287,C康力源,42.79,-4.66,-2.09,44106,191073088.43,5.08,44.78,42.5,44.4,44.88,0.56,26.46,33.7,2.83,2023-06-20
8,301355,南王科技,18.58,-2.72,-0.52,80775,152252208.19,3.66,19.27,18.57,19.18,19.1,0.51,17.46,52.17,2.39,2023-06-20
9,688472,阿特斯,19.05,0.26,0.05,1154898,2211669510.0,13.16,20.56,18.06,18.52,19.0,1.0,27.34,18.71,3.75,2023-06-20
10,301383,天键股份,40.46,1.28,0.51,52991,213891508.18,2.8,40.9,39.78,40.2,39.95,0.74,19.23,61.56,2.7,2023-06-20
11,301320,豪江智能,28.09,3.46,0.94,243704,686511678.92,11.12,29.28,26.26,27.75,27.15,0.9,56.72,98.73,4.92,2023-06-20
12,688623,双元科技,94.77,0.32,0.3,15150,141913753.0,3.21,95.44,92.41,93.9,94.47,1.01,11.27,54.03,2.71,2023-06-20
13,688576,西山科技,140.42,2.12,2.92,20865,291147465.0,6.19,143.61,135.1,138.92,137.5,1.03,17.58,77.69,3.61,2023-06-20
14,301323,新莱福,39.72,-4.52,-1.88,51946,208532881.48,5.24,41.88,39.7,41.88,41.6,0.84,22.21,36.86,2.21,2023-06-20
15,688570,天玛智控,27.83,0.47,0.13,44723,124587042.0,1.91,28.12,27.59,27.84,27.7,0.65,8.23,32.24,3.15,2023-06-20
16,688523,航天环宇,28.04,3.47,0.94,74261,206208636.0,6.61,28.39,26.6,26.86,27.1,1.39,21.95,511.81,7.4,2023-06-20
17,301310,鑫宏业,72.7,10.49,6.9,82449,574641488.46,18.59,77.41,65.18,66.82,65.8,1.5,37.31,49.27,3.26,2023-06-20
18,688593,新相微,18.9,-3.72,-0.73,131098,249871609.0,6.72,19.83,18.51,19.83,19.63,1.05,19.17,108.18,5.48,2023-06-20
19,001373,翔腾新材,42.91,-4.54,-2.04,41955,182461063.55,5.23,45.08,42.73,45.0,44.95,1.05,24.43,72.88,3.36,2023-06-20
20,301353,普莱得,36.82,-2.05,-0.77,19871,73461460.05,2.53,37.57,36.62,37.3,37.59,0.85,10.46,45.65,2.32,2023-06-20
21,301337,亚华电子,39.87,0.45,0.18,34985,138160813.71,2.67,40.01,38.95,39.39,39.69,0.8,14.16,252.67,3.71,2023-06-20
22,301252,同星科技,51.91,-4.75,-2.59,58372,302992224.94,4.18,53.28,51.0,52.94,54.5,0.72,29.19,40.37,3.94,2023-06-20
23,688562,航天软件,31.45,-1.04,-0.33,109004,349323566.0,5.76,32.99,31.16,31.79,31.78,1.19,16.57,-5166.71,7.14,2023-06-20
24,001282,三联锻造,33.19,-3.49,-1.2,173238,588027016.18,11.98,36.08,31.96,34.0,34.39,2.62,62.3,49.23,2.82,2023-06-20
25,301399,英特科技,66.86,-6.16,-4.39,79476,540004013.45,6.02,70.98,66.69,69.04,71.25,0.92,38.09,113.5,4.59,2023-06-20
26,301305,朗坤环境,21.24,-1.94,-0.42,41038,88040935.06,2.54,21.78,21.23,21.66,21.66,1.2,7.33,30.52,1.56,2023-06-20
27,688458,美芯晟,85.7,-2.98,-2.63,8837,76384211.0,3.14,88.12,85.35,87.35,88.33,0.71,4.9,-379.84,3.35,2023-06-20
28,001324,长青科技,22.15,-2.68,-0.61,44750,99799313.61,3.56,22.81,22.0,22.81,22.76,0.73,13.24,58.83,2.89,2023-06-20
29,688581,安杰思,125.18,0.71,0.88,6494,80185996.0,4.89,126.2,120.12,124.13,124.3,1.47,5.03,52.92,3.51,2023-06-20
30,688361,中科飞测-U,77.09,-3.64,-2.91,81008,620106718.0,5.85,79.5,74.82,79.0,80.0,1.92,13.52,196.61,10.73,2023-06-20
31,301428,世纪恒通,38.21,-6.8,-2.79,62022,243391668.23,6.95,40.87,38.02,40.87,41.0,1.47,26.51,53.02,3.21,2023-06-20
32,688552,航天南湖,25.9,1.13,0.29,57629,148281457.0,3.05,26.05,25.27,25.48,25.61,1.16,7.53,-127.89,3.36,2023-06-20
33,301332,德尔玛,14.35,2.06,0.29,114159,163141828.72,3.7,14.55,14.03,14.15,14.06,0.94,13.5,71.27,2.45,2023-06-20
34,301382,蜂助手,42.16,-4.44,-1.96,58021,249788031.74,4.17,44.0,42.16,44.0,44.12,0.94,16.03,60.81,4.55,2023-06-20
35,688512,慧智微-U,24.05,-5.58,-1.42,70169,170542418.0,5.69,25.25,23.8,25.04,25.47,1.08,14.48,-41.48,4.49,2023-06-20
36,001380,华纬科技,32.11,3.92,1.21,70701,224510919.37,8.16,33.0,30.48,30.5,30.9,1.39,22.39,38.13,2.94,2023-06-20
37,301325,曼恩斯特,102.0,-1.1,-1.13,16897,175028231.54,3.36,105.47,102.0,103.95,103.13,0.7,6.82,45.5,4.5,2023-06-20
38,688479,友车科技,33.33,-3.39,-1.17,34771,119413876.0,7.57,35.66,33.05,34.62,34.5,1.09,10.68,33.12,2.65,2023-06-20
39,688469,中芯集成-U,5.79,-1.7,-0.1,597718,347968812.0,1.87,5.9,5.79,5.9,5.89,1.17,5.74,-20.34,3.3,2023-06-20
40,603172,万丰股份,17.14,-3.11,-0.55,39615,68695165.0,3.62,17.76,17.12,17.69,17.69,1.02,12.11,37.16,2.26,2023-06-20
