序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688653,C康希,22.8,-9.88,-2.5,204130,478016592.0,10.32,24.84,22.23,24.0,25.3,0.64,40.21,5422.3,6.02,2023-11-22
2,001306,C夏厦,97.0,-8.14,-8.6,68675,692219952.09,9.66,107.2,97.0,106.0,105.6,0.69,45.22,79.71,4.65,2023-11-22
3,688648,中邮科技,28.2,-1.12,-0.32,57002,160535957.0,3.58,28.74,27.72,28.39,28.52,0.48,19.82,138.54,2.29,2023-11-22
4,001326,联域股份,57.0,-2.53,-1.48,38836,223534245.22,3.33,58.75,56.8,58.3,58.48,0.6,21.66,23.43,3.47,2023-11-22
5,603062,麦加芯彩,66.57,2.02,1.32,63037,421949225.0,3.34,68.19,66.01,67.01,65.25,1.03,23.83,34.72,3.21,2023-11-22
6,001376,百通能源,30.25,10.0,2.75,232337,689180259.73,11.27,30.25,27.15,27.3,27.5,2.17,50.41,104.03,13.84,2023-11-22
7,603107,上海汽配,27.84,-2.04,-0.58,109008,306883441.0,2.64,28.57,27.82,28.37,28.42,0.72,13.19,56.11,4.77,2023-11-22
8,301555,惠柏新材,48.8,-3.94,-2.0,52811,261986792.0,6.26,51.78,48.6,51.0,50.8,1.01,24.14,73.32,4.23,2023-11-22
9,001378,德冠新材,44.09,-1.54,-0.69,40986,182613116.8,2.66,45.25,44.06,44.97,44.78,1.14,13.02,43.54,3.15,2023-11-22
10,301489,思泉新材,78.35,-4.98,-4.11,28399,224983522.87,4.9,81.69,77.65,80.5,82.46,0.81,20.77,90.13,4.61,2023-11-22
11,603273,天元智能,30.44,10.01,2.77,199122,582089480.0,9.04,30.44,27.94,27.99,27.67,2.4,37.93,107.78,7.73,2023-11-22
