序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301516,N中远通,28.6,316.3,21.73,483749,1540148632.73,127.51,36.76,28.0,30.3,6.87,,78.19,99.08,5.47,2023-12-08
2,688720,C艾森,60.09,2.72,1.59,77525,456764543.0,12.79,62.66,55.18,59.04,58.5,0.73,46.62,214.28,5.28,2023-12-08
3,601083,C锦江,14.32,-2.39,-0.35,649748,971548298.0,10.5,15.7,14.16,15.01,14.67,0.67,34.51,19.91,2.29,2023-12-08
4,301508,中机认检,35.85,-10.22,-4.08,205638,787594991.79,13.27,41.1,35.8,38.84,39.93,0.8,47.87,54.31,4.34,2023-12-08
5,688652,京仪装备,56.8,-1.75,-1.01,44295,252380680.0,4.29,58.2,55.72,57.61,57.81,0.42,11.69,61.28,4.94,2023-12-08
6,301568,思泰克,48.5,-1.76,-0.87,77426,377762603.56,5.39,49.98,47.32,49.29,49.37,0.86,31.62,45.05,5.08,2023-12-08
7,688653,康希通信,20.02,1.11,0.22,69929,140858619.0,4.44,20.5,19.62,19.65,19.8,0.8,13.77,4761.16,5.28,2023-12-08
8,001306,夏厦精密,97.95,3.95,3.72,30254,295252496.23,5.31,99.0,94.0,94.0,94.23,0.85,19.92,80.49,4.7,2023-12-08
9,688648,中邮科技,27.67,-2.95,-0.84,43723,122333989.0,3.16,28.51,27.61,28.51,28.51,0.73,15.2,135.93,2.25,2023-12-08
10,001326,联域股份,48.99,-1.53,-0.76,14993,74034567.2,2.47,50.11,48.88,49.75,49.75,1.0,8.36,20.13,2.99,2023-12-08
