序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688646,N逸飞,56.5,20.73,9.7,146014,803528212.0,29.91,62.0,48.0,48.0,46.8,,81.62,154.93,3.42,2023-07-28
2,301519,C舜禹,35.0,2.61,0.89,270873,934095407.37,15.24,36.66,31.46,31.46,34.11,0.93,69.39,360.24,3.96,2023-07-28
3,688651,C盛邦,53.18,2.27,1.18,75665,397891048.0,8.0,54.27,50.11,50.13,52.0,0.65,47.96,-141.9,4.29,2023-07-28
4,688612,C威迈,52.0,-3.08,-1.65,154939,794242146.0,13.46,55.47,48.25,50.4,53.65,0.65,49.47,62.08,7.4,2023-07-28
5,301172,C君逸,49.62,8.79,4.01,209986,1031201911.8,22.45,54.57,44.33,44.46,45.61,0.99,75.9,-355.49,4.37,2023-07-28
6,301515,C港通,43.3,0.23,0.1,132589,567109281.68,12.62,45.48,40.03,41.5,43.2,0.89,55.92,177.51,3.46,2023-07-28
7,301446,C福事特,40.3,8.39,3.12,102760,399216913.79,16.81,42.29,36.04,36.43,37.18,1.01,51.38,36.22,3.1,2023-07-28
8,688450,C光格,46.87,-2.11,-1.01,26474,124962396.0,3.65,48.26,46.51,47.48,47.88,0.51,17.89,-70.6,2.98,2023-07-28
9,301468,C博盈,38.42,-0.8,-0.31,52737,203594367.69,4.54,39.45,37.69,38.0,38.73,0.6,16.85,41.69,2.3,2023-07-28
10,301499,维科精密,45.59,11.2,4.59,251354,1081768783.99,26.1,49.2,38.5,38.5,41.0,1.25,76.68,161.06,5.32,2023-07-28
11,688602,康鹏科技,11.14,3.53,0.38,146425,161638438.0,5.02,11.24,10.7,10.8,10.76,0.68,17.28,38.82,2.12,2023-07-28
12,301512,智信精密,67.02,-0.3,-0.2,42621,291186482.44,5.73,70.51,66.66,67.21,67.22,0.58,31.97,-74.48,3.73,2023-07-28
13,688610,埃科光电,64.95,-3.29,-2.21,10362,68003515.0,4.48,67.88,64.87,67.88,67.16,0.37,7.66,378.13,2.98,2023-07-28
14,688563,航材股份,59.96,0.5,0.3,49424,294566345.0,2.4,60.39,58.96,59.34,59.66,0.9,7.26,55.77,2.8,2023-07-28
15,301505,苏州规划,59.77,-4.84,-3.04,126147,783388829.06,12.93,66.8,58.68,61.88,62.81,0.87,63.98,337.3,5.46,2023-07-28
16,688627,精智达,79.05,-4.6,-3.81,42674,339275925.0,8.98,84.34,76.9,83.41,82.86,0.74,21.38,-543.0,4.68,2023-07-28
17,301503,智迪科技,34.0,0.56,0.19,31324,105163431.52,4.17,34.19,32.78,33.66,33.81,0.75,15.66,68.8,2.91,2023-07-28
18,301329,信音电子,22.39,-0.97,-0.22,74617,165370929.06,3.76,22.53,21.68,22.29,22.61,0.79,18.3,52.56,2.54,2023-07-28
19,301456,盘古智能,37.4,-1.58,-0.6,54722,203575800.92,5.26,38.29,36.29,37.8,38.0,0.9,15.82,47.79,2.77,2023-07-28
20,301272,英华特,67.64,-1.63,-1.12,19876,134814813.83,3.94,69.37,66.66,67.23,68.76,0.7,14.32,132.18,4.17,2023-07-28
21,688638,誉辰智能,68.95,-0.36,-0.25,4379,30105184.0,1.58,69.26,68.17,69.2,69.2,0.83,4.89,-189.63,2.61,2023-07-28
22,301393,昊帆生物,88.87,-0.18,-0.16,18618,163850763.86,4.22,90.66,86.9,88.85,89.03,0.79,7.96,66.12,4.41,2023-07-28
23,301381,赛维时代,43.52,-8.19,-3.88,137288,616424400.39,9.24,47.9,43.52,45.37,47.4,0.64,43.71,83.76,7.81,2023-07-28
24,301370,国科恒泰,17.69,-1.45,-0.26,79691,140414017.42,2.56,17.86,17.4,17.84,17.95,0.78,12.03,79.02,3.58,2023-07-28
25,688603,天承科技,90.69,-2.6,-2.42,7242,65754048.0,4.52,93.11,88.9,93.11,93.11,0.85,6.03,115.85,5.04,2023-07-28
26,301261,恒工精密,41.57,-1.77,-0.75,28743,118976898.53,3.66,42.15,40.6,41.97,42.32,0.87,14.52,30.27,2.59,2023-07-28
27,301486,致尚科技,51.44,-2.93,-1.55,35294,183913712.8,4.47,53.48,51.11,52.85,52.99,0.67,11.57,98.99,2.69,2023-07-28
28,301292,海科新源,23.89,0.0,0.0,37798,89764013.34,2.3,24.0,23.45,23.86,23.89,0.7,8.81,42.64,1.7,2023-07-28
29,301202,朗威股份,32.86,-0.79,-0.26,40127,131841990.33,2.48,33.37,32.55,33.0,33.12,0.74,12.42,147.86,3.79,2023-07-28
30,301488,豪恩汽电,93.26,3.11,2.81,89116,818943042.71,12.0,97.73,86.88,90.45,90.45,1.31,44.79,141.2,7.14,2023-07-28
31,301395,仁信新材,23.01,0.44,0.1,13596,31190952.89,1.18,23.05,22.78,22.85,22.91,0.79,3.96,54.01,2.06,2023-07-28
32,688582,芯动联科,39.31,-0.86,-0.34,37350,144148581.0,4.34,39.52,37.8,39.01,39.65,1.32,8.11,-675.48,8.01,2023-07-28
33,301291,明阳电气,32.31,2.41,0.76,74136,239360348.57,4.18,32.88,31.56,31.84,31.55,2.58,10.92,56.84,2.67,2023-07-28
34,301210,金杨股份,44.38,0.25,0.11,8846,39040599.68,1.78,44.49,43.7,44.07,44.27,0.55,5.38,67.19,2.07,2023-07-28
35,688429,时创能源,24.38,-0.12,-0.03,13102,31886402.0,2.74,24.63,23.96,24.38,24.41,0.73,4.4,37.95,4.53,2023-07-28
36,688631,莱斯信息,33.87,-1.2,-0.41,8583,29150554.0,1.93,34.44,33.78,34.29,34.28,0.91,2.56,-43.4,3.26,2023-07-28
37,301397,溯联股份,48.2,-4.97,-2.52,59716,291857838.54,5.13,50.6,48.0,49.0,50.72,1.48,25.17,39.41,2.63,2023-07-28
38,301295,美硕科技,38.81,4.1,1.53,58967,227188504.84,12.69,40.74,36.01,37.06,37.28,3.09,34.54,57.62,2.99,2023-07-28
39,688629,华丰科技,19.75,-2.52,-0.51,87290,172087297.0,4.15,20.15,19.31,20.1,20.26,0.94,15.94,195.18,6.33,2023-07-28
40,688620,安凯微,13.97,0.43,0.06,61249,84853586.0,2.52,14.01,13.66,13.98,13.91,0.67,7.27,353.91,3.63,2023-07-28
41,301170,锡南科技,36.25,-1.84,-0.68,53091,189859118.55,5.66,36.75,34.66,36.0,36.93,1.43,22.39,43.52,2.33,2023-07-28
42,300804,广康生化,35.17,0.17,0.06,8839,30974017.36,1.74,35.31,34.7,34.99,35.11,0.56,5.2,29.94,1.96,2023-07-28
43,688543,国科军工,50.93,-1.58,-0.82,46155,231170513.0,4.25,51.2,49.0,50.9,51.75,1.19,13.92,197.71,3.5,2023-07-28
44,301376,致欧科技,27.31,0.81,0.22,80490,221652907.92,7.68,28.74,26.66,27.11,27.09,1.01,24.06,31.37,3.94,2023-07-28
45,301315,威士顿,65.8,20.01,10.97,101975,615877541.3,21.54,65.8,53.99,53.99,54.83,1.26,48.88,163.46,6.03,2023-07-28
46,688443,智翔金泰-U,32.6,9.99,2.96,83301,257767957.0,11.4,32.68,29.3,29.3,29.64,3.21,10.06,-14.87,3.73,2023-07-28
47,301262,海看股份,31.13,-0.92,-0.29,113583,348164684.44,4.58,31.35,29.91,30.95,31.42,1.16,29.01,30.26,3.73,2023-07-28
48,688334,西高院,17.12,-0.64,-0.11,61119,103372726.0,3.6,17.24,16.62,17.2,17.23,1.86,8.56,38.91,1.84,2023-07-28
49,301448,开创电气,29.42,0.31,0.09,15064,44174861.39,2.63,29.65,28.88,29.12,29.33,0.4,7.53,49.42,3.69,2023-07-28
50,301225,恒勃股份,36.46,1.5,0.54,88661,331904621.34,6.24,38.62,36.38,37.27,35.92,2.78,37.51,33.03,2.8,2023-07-28
51,301232,飞沃科技,58.03,-0.39,-0.23,7157,41182991.93,2.49,58.26,56.81,57.81,58.26,0.93,5.6,37.56,2.01,2023-07-28
52,301287,康力源,43.29,4.11,1.71,40615,172243559.86,5.07,43.34,41.23,41.7,41.58,1.32,24.36,34.1,2.87,2023-07-28
53,301355,南王科技,18.07,-0.39,-0.07,36710,65751721.65,2.65,18.1,17.62,18.08,18.14,0.64,7.93,50.74,2.33,2023-07-28
54,688472,阿特斯,16.06,3.01,0.47,302741,481878589.0,6.16,16.28,15.32,15.49,15.59,1.33,7.17,16.13,3.23,2023-07-28
55,301383,天键股份,38.11,-1.04,-0.4,26279,98762209.96,3.97,38.5,36.97,37.95,38.51,0.8,9.53,57.98,2.54,2023-07-28
56,301320,豪江智能,22.3,3.82,0.82,75764,165575757.79,6.84,22.4,20.93,21.34,21.48,1.02,17.63,78.38,3.91,2023-07-28
57,688623,双元科技,87.87,0.05,0.04,4128,36078086.0,1.23,87.91,86.83,87.81,87.83,0.91,3.07,50.1,2.51,2023-07-28
58,688576,西山科技,113.72,0.06,0.07,4637,52196706.0,3.01,114.33,110.91,113.65,113.65,1.11,3.91,62.92,2.92,2023-07-28
59,301323,新莱福,42.62,0.5,0.21,26128,110866860.12,3.87,43.15,41.51,42.37,42.41,0.52,11.17,39.55,2.37,2023-07-28
60,688570,天玛智控,26.5,1.15,0.3,27304,71409237.0,3.05,26.5,25.7,26.27,26.2,1.43,5.03,30.7,3.0,2023-07-28
61,688523,航天环宇,25.8,0.0,0.0,22443,56822960.0,3.41,25.84,24.96,25.76,25.8,1.69,6.63,470.93,6.8,2023-07-28
62,301310,鑫宏业,60.85,-2.8,-1.75,17979,109652218.65,5.27,62.91,59.61,62.0,62.6,1.36,8.14,41.24,2.73,2023-07-28
63,688593,新相微,16.91,-1.4,-0.24,33297,56304372.0,2.27,17.15,16.76,16.82,17.15,0.93,4.87,96.79,4.9,2023-07-28
64,001373,翔腾新材,44.74,-3.29,-1.52,37733,170980923.03,3.8,46.5,44.74,45.68,46.26,0.54,21.97,75.99,3.51,2023-07-28
65,301353,普莱得,35.87,1.16,0.41,19607,69306044.45,4.51,35.98,34.38,35.15,35.46,0.66,10.32,44.47,2.26,2023-07-28
66,301337,亚华电子,34.47,0.88,0.3,14483,49454823.64,5.21,35.18,33.4,33.87,34.17,0.74,5.86,218.45,3.21,2023-07-28
67,301252,同星科技,46.52,-2.94,-1.41,30347,142077745.14,3.9,47.93,46.06,47.55,47.93,0.66,15.17,36.18,3.53,2023-07-28
68,688562,航天软件,26.93,2.16,0.57,36624,97594885.0,4.55,27.26,26.06,26.08,26.36,1.2,5.57,-4424.15,6.11,2023-07-28
69,001282,三联锻造,31.04,1.47,0.45,20691,63468815.94,5.36,31.5,29.86,30.3,30.59,1.43,7.44,46.04,2.64,2023-07-28
70,301399,英特科技,50.0,-2.31,-1.18,15905,79805564.49,4.42,51.49,49.23,50.9,51.18,0.85,7.62,84.88,3.43,2023-07-28
