序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688603,C天承,91.19,4.68,4.08,51979,489352734.0,13.66,99.9,88.0,88.38,87.11,0.53,43.26,116.49,5.07,2023-07-11
2,301261,C恒工,59.29,18.58,9.29,151114,827020043.65,38.8,65.48,46.08,47.0,50.0,0.97,76.35,43.17,3.69,2023-07-11
3,301486,C致尚,61.13,2.17,1.3,121768,745561843.02,8.74,63.03,57.8,58.63,59.83,0.68,39.91,117.64,3.2,2023-07-11
4,301292,C海科,28.24,4.01,1.09,173900,488243088.63,11.01,29.32,26.33,26.58,27.15,0.71,40.55,50.41,2.01,2023-07-11
5,301202,C朗威,40.68,2.39,0.95,191333,799815871.49,11.25,44.27,39.8,40.5,39.73,1.04,59.22,183.05,4.69,2023-07-11
6,301488,豪恩汽电,111.36,-1.45,-1.64,120301,1292407384.16,10.81,113.88,101.66,109.65,113.0,0.8,60.47,168.61,8.53,2023-07-11
7,301395,仁信新材,22.92,0.84,0.19,20919,47690516.95,1.19,22.94,22.67,22.7,22.73,0.4,6.09,53.8,2.06,2023-07-11
8,688582,芯动联科,45.16,6.79,2.87,92443,406914608.0,8.68,45.63,41.96,42.1,42.29,0.82,20.06,-776.0,9.2,2023-07-11
9,301291,明阳电气,31.17,0.58,0.18,37289,115987907.44,1.0,31.23,30.92,30.92,30.99,0.43,5.49,54.84,2.57,2023-07-11
10,301210,金杨股份,46.17,0.7,0.32,10986,50534641.25,1.26,46.23,45.65,45.65,45.85,0.4,6.68,69.9,2.15,2023-07-11
11,688429,时创能源,27.19,1.57,0.42,35031,94371389.0,3.96,27.48,26.42,26.82,26.77,0.42,11.77,42.32,5.05,2023-07-11
12,688631,莱斯信息,39.85,1.22,0.48,30677,121006151.0,6.76,40.68,38.02,39.3,39.37,0.56,9.15,-51.06,3.83,2023-07-11
13,301397,溯联股份,42.67,2.57,1.07,33598,141541069.55,3.53,42.88,41.41,41.69,41.6,0.87,14.16,34.89,2.33,2023-07-11
14,301295,美硕科技,37.94,1.17,0.44,23441,88247308.33,1.63,37.94,37.33,37.73,37.5,0.5,13.73,56.33,2.92,2023-07-11
15,688629,华丰科技,26.18,13.33,3.08,250782,623814897.0,13.98,26.48,23.25,23.27,23.1,0.99,45.8,258.72,8.38,2023-07-11
16,688620,安凯微,14.4,1.12,0.16,83506,120494797.0,3.23,14.66,14.2,14.25,14.24,0.59,9.91,364.8,3.74,2023-07-11
17,301170,锡南科技,40.5,9.82,3.62,103551,397774443.25,11.66,40.7,36.4,36.55,36.88,0.89,43.67,48.62,2.61,2023-07-11
18,300804,广康生化,34.35,0.64,0.22,12435,42497510.51,0.97,34.36,34.03,34.21,34.13,0.72,7.32,29.24,1.92,2023-07-11
19,688543,国科军工,54.4,1.23,0.66,32803,177223373.0,2.03,54.6,53.51,54.2,53.74,0.51,9.89,211.18,3.74,2023-07-11
