序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301503,N智迪,39.07,23.68,7.48,127614,555430512.5,21.97,46.0,39.06,45.0,31.59,,63.81,79.05,3.34,2023-07-17
2,301329,N信音,28.51,35.76,7.51,292639,870561021.99,16.67,32.0,28.5,31.0,21.0,,71.76,66.93,3.23,2023-07-17
3,301456,C盘古,41.61,-17.57,-8.87,153606,661157193.05,6.68,44.88,41.51,44.8,50.48,0.65,44.4,53.16,3.08,2023-07-17
4,301272,C英华特,70.88,-13.53,-11.09,59388,437828020.96,7.81,77.0,70.6,76.81,81.97,0.63,42.8,138.51,4.37,2023-07-17
5,688638,C誉辰,72.08,-2.88,-2.14,13090,94800121.0,2.96,74.0,71.8,73.31,74.22,0.44,14.63,-198.24,2.73,2023-07-17
6,301393,C昊帆,98.28,1.63,1.58,53471,523461776.09,7.17,101.6,94.67,94.91,96.7,0.45,22.86,73.12,4.88,2023-07-17
7,301381,C赛维,35.12,-14.34,-5.88,191694,703493092.48,11.15,39.45,34.88,38.6,41.0,0.77,61.03,67.59,6.3,2023-07-17
8,301370,C国科恒,18.56,-8.03,-1.62,225986,429354309.49,7.68,19.97,18.42,19.8,20.18,0.59,34.11,82.91,3.76,2023-07-17
9,688603,天承科技,96.44,-1.51,-1.48,20205,197181449.0,5.09,99.98,95.0,96.95,97.92,0.38,16.82,123.2,5.36,2023-07-17
10,301261,恒工精密,43.16,-4.81,-2.18,50560,220901567.28,4.34,45.1,43.13,44.98,45.34,0.39,25.55,31.43,2.68,2023-07-17
11,301486,致尚科技,56.47,-10.12,-6.36,98036,576847271.94,8.56,61.79,56.41,61.22,62.83,0.78,32.13,108.67,2.96,2023-07-17
12,301292,海科新源,24.78,0.81,0.2,62366,153922261.47,2.2,24.89,24.35,24.57,24.58,0.42,14.54,44.23,1.76,2023-07-17
13,301202,朗威股份,36.7,0.88,0.32,111213,411562824.54,5.5,38.0,36.0,36.38,36.38,0.77,34.42,165.14,4.23,2023-07-17
14,301488,豪恩汽电,89.14,-3.86,-3.58,69526,627535624.2,5.5,93.25,88.15,90.15,92.72,0.61,34.95,134.96,6.83,2023-07-17
15,301395,仁信新材,22.93,-0.82,-0.19,15261,34930533.32,1.38,23.09,22.77,23.09,23.12,0.58,4.44,53.82,2.06,2023-07-17
16,688582,芯动联科,40.85,-4.29,-1.83,50955,210281333.0,6.96,42.97,40.0,42.73,42.68,0.7,11.06,-701.94,8.32,2023-07-17
17,301291,明阳电气,32.7,2.44,0.78,113469,373117271.24,4.45,33.48,32.06,32.2,31.92,1.22,16.71,57.53,2.7,2023-07-17
18,301210,金杨股份,47.0,0.02,0.01,11594,54580045.79,1.85,47.56,46.69,46.95,46.99,0.75,7.05,71.16,2.19,2023-07-17
19,688429,时创能源,27.08,-1.35,-0.37,27799,76063348.0,3.32,27.93,27.02,27.59,27.45,0.68,9.34,42.15,5.03,2023-07-17
20,688631,莱斯信息,36.96,-4.02,-1.55,23709,88099354.0,7.06,38.93,36.21,38.51,38.51,0.9,7.07,-47.36,3.55,2023-07-17
21,301397,溯联股份,44.33,0.93,0.41,24666,107876460.99,2.91,44.36,43.08,43.95,43.92,0.63,10.4,36.25,2.42,2023-07-17
22,301295,美硕科技,40.02,0.38,0.15,42562,171484296.31,3.81,41.06,39.54,39.56,39.87,0.95,24.93,59.41,3.08,2023-07-17
23,688629,华丰科技,22.83,-7.2,-1.77,162298,380283002.0,8.9,24.7,22.51,24.69,24.6,0.79,29.64,225.61,7.31,2023-07-17
24,688620,安凯微,15.45,-3.32,-0.53,98513,153766614.0,4.63,16.1,15.36,15.79,15.98,0.66,11.69,391.4,4.01,2023-07-17
25,301170,锡南科技,37.42,-4.15,-1.62,57590,219922558.48,8.58,40.35,37.0,38.51,39.04,0.69,24.29,44.92,2.41,2023-07-17
26,300804,广康生化,34.91,-1.52,-0.54,14588,51154899.87,2.54,35.78,34.88,35.5,35.45,0.78,8.59,29.72,1.95,2023-07-17
27,688543,国科军工,51.95,-2.7,-1.44,31931,165791652.0,3.69,52.99,51.02,52.88,53.39,0.86,9.63,201.67,3.57,2023-07-17
28,301376,致欧科技,25.25,-1.41,-0.36,29815,74680266.47,3.9,25.58,24.58,25.44,25.61,0.71,8.91,29.01,3.64,2023-07-17
29,301315,威士顿,51.16,-1.71,-0.89,42515,216879281.41,3.71,52.08,50.15,51.5,52.05,0.88,20.38,127.09,4.69,2023-07-17
30,688443,智翔金泰-U,30.8,-3.39,-1.08,24264,74629358.0,4.58,31.81,30.35,31.27,31.88,0.6,2.93,-14.05,3.52,2023-07-17
31,301262,海看股份,30.73,0.69,0.21,111537,343652148.2,6.72,32.0,29.95,29.95,30.52,1.31,28.49,29.87,3.68,2023-07-17
32,688334,西高院,18.15,-0.44,-0.08,52029,95088257.0,2.19,18.47,18.07,18.22,18.23,0.88,7.29,41.25,1.95,2023-07-17
33,301448,开创电气,30.94,-0.61,-0.19,28617,88527225.64,4.63,31.85,30.41,30.85,31.13,0.95,14.31,51.97,3.88,2023-07-17
34,301225,恒勃股份,35.99,-1.29,-0.47,32370,115995708.75,1.97,36.25,35.53,36.09,36.46,0.53,13.69,32.6,2.77,2023-07-17
35,301232,飞沃科技,60.18,-1.15,-0.7,9339,56116948.86,3.89,61.65,59.28,60.88,60.88,1.05,7.31,38.95,2.09,2023-07-17
36,301287,康力源,41.05,0.44,0.18,14180,57846619.75,2.08,41.15,40.3,40.81,40.87,0.99,8.51,32.33,2.72,2023-07-17
37,301355,南王科技,18.55,5.4,0.95,121794,224399374.57,9.49,19.09,17.42,17.55,17.6,4.07,26.33,52.09,2.39,2023-07-17
