序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301360,C荣旗,66.9,-1.95,-1.33,30016,202988982.39,12.27,71.55,63.18,65.99,68.23,0.61,25.09,-137.43,3.28,2023-04-27
2,688478,C晶升,57.01,20.2,9.58,154554,839404708.0,23.95,58.28,46.92,46.92,47.43,0.85,54.07,808.42,5.12,2023-04-27
3,301307,C美利信,30.0,5.19,1.48,127807,379528480.59,9.78,30.55,27.76,28.08,28.52,0.93,27.22,28.38,1.99,2023-04-27
4,688146,C中船,46.89,2.09,0.96,126075,599962299.0,7.47,48.98,45.55,45.55,45.93,0.49,21.34,72.75,4.87,2023-04-27
5,688352,颀中科技,13.23,1.77,0.23,219392,291958367.0,5.92,13.65,12.88,13.0,13.0,0.4,14.5,128.47,2.87,2023-04-27
6,603137,恒尚节能,18.09,0.5,0.09,51366,93538942.0,3.06,18.48,17.93,18.04,18.0,0.5,16.05,9.06,2.19,2023-04-27
7,688539,高华科技,39.5,-5.55,-2.32,62636,256723464.0,7.82,42.66,39.39,41.18,41.82,0.79,22.19,91.27,3.04,2023-04-27
8,688507,索辰科技,242.0,-7.28,-18.99,14992,372538289.0,7.28,261.0,242.0,261.0,260.99,0.83,16.52,-128.16,3.52,2023-04-27
9,301387,光大同创,40.18,0.32,0.13,14177,56675423.03,3.62,40.44,38.99,40.0,40.05,0.58,8.51,26.85,1.94,2023-04-27
10,301357,北方长龙,48.5,-2.12,-1.05,25856,127671059.16,5.89,50.91,47.99,47.99,49.55,0.57,16.04,46.42,2.78,2023-04-27
11,688433,华曙高科,24.54,1.03,0.25,39578,97659718.0,4.86,25.26,24.08,24.29,24.29,0.69,11.45,124.19,5.68,2023-04-27
12,301429,森泰股份,21.87,-0.18,-0.04,28951,63638997.21,3.47,22.26,21.5,21.61,21.91,0.59,10.33,38.51,1.93,2023-04-27
13,603135,中重科技,18.06,-2.43,-0.45,61693,112548949.0,2.59,18.53,18.05,18.39,18.51,0.75,7.07,41.04,1.79,2023-04-27
14,603125,常青科技,29.61,-2.12,-0.64,39544,118815578.0,3.74,30.7,29.57,29.9,30.25,0.57,8.38,29.9,2.9,2023-04-27
15,601133,柏诚股份,14.8,-2.5,-0.38,119194,178760097.0,3.69,15.31,14.75,15.0,15.18,0.69,9.45,47.84,2.87,2023-04-27
16,601065,江盐集团,11.09,0.91,0.1,120893,135416034.0,2.27,11.33,11.08,11.26,10.99,0.92,7.79,12.75,1.87,2023-04-27
17,601061,中信金属,7.9,-1.25,-0.1,275784,218500103.0,2.13,8.02,7.85,7.97,8.0,0.55,5.67,17.83,1.87,2023-04-27
18,001367,海森药业,55.64,1.51,0.83,41665,233729700.57,9.18,58.5,53.47,53.47,54.81,0.92,25.01,35.16,3.31,2023-04-27
19,001360,南矿集团,18.32,-1.87,-0.35,53188,98368754.95,2.57,18.78,18.3,18.55,18.67,0.74,10.64,30.92,2.93,2023-04-27
20,001328,登康口腔,32.53,3.01,0.95,93430,300200517.34,6.11,32.94,31.01,31.23,31.58,1.34,22.15,43.38,2.52,2023-04-27
21,001287,中电港,24.71,-0.48,-0.12,254832,642113904.01,4.79,25.87,24.68,24.71,24.83,0.67,13.83,46.87,3.83,2023-04-27
22,001286,陕西能源,10.16,-0.68,-0.07,643259,652802998.75,3.32,10.34,10.0,10.12,10.23,0.92,8.84,11.12,1.67,2023-04-27
23,688484,南芯科技,39.81,-2.16,-0.88,36381,147007856.0,4.23,41.41,39.69,40.0,40.69,0.68,6.64,136.16,2.88,2023-04-27
24,688535,华海诚科,61.36,2.27,1.36,25338,157076878.0,8.45,64.08,59.01,60.0,60.0,0.53,15.42,297.85,2.99,2023-04-27
25,688343,云天励飞-U,65.75,-2.88,-1.95,107514,726556993.0,6.63,69.77,65.28,66.66,67.7,0.49,14.43,-53.57,4.98,2023-04-27
26,301281,科源制药,37.94,2.73,1.01,30192,113940028.92,6.63,38.87,36.42,36.45,36.93,2.03,16.45,22.86,1.41,2023-04-27
27,301203,国泰环保,35.83,0.73,0.26,6936,24871896.11,1.57,36.14,35.58,35.58,35.57,0.85,4.06,23.23,1.24,2023-04-27
28,301141,中科磁业,37.22,-1.27,-0.48,22512,84726474.3,2.65,38.15,37.15,37.19,37.7,0.57,11.1,36.89,2.66,2023-04-27
29,688531,日联科技,158.68,-1.25,-2.01,4949,79487626.0,5.13,165.79,157.55,159.05,160.69,0.47,2.85,223.98,3.96,2023-04-27
30,603162,海通发展,25.89,-1.18,-0.31,9003,23379129.0,1.49,26.27,25.88,26.27,26.2,0.57,2.18,34.81,3.01,2023-04-27
31,600925,苏能股份,6.14,-0.16,-0.01,237014,146145727.0,1.3,6.22,6.14,6.18,6.15,0.73,3.44,12.29,2.67,2023-04-27
