序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603162,N海通发,32.85,-11.81,-4.4,116250,401557729.0,18.55,38.99,32.08,38.99,37.25,,28.16,20.19,3.9,2023-03-29
2,600925,N苏能,7.94,28.48,1.76,3457209,2804255484.0,23.95,8.9,7.42,7.42,6.18,,50.19,20.12,3.67,2023-03-29
3,301386,N未来,28.3,-5.64,-1.69,152996,445337188.3,9.97,30.98,27.99,30.01,29.99,,46.09,49.2,2.59,2023-03-29
4,301314,C科瑞思,78.08,-10.25,-8.92,52190,421316623.39,7.14,83.98,77.77,80.37,87.0,0.77,49.12,32.19,3.11,2023-03-29
5,603291,联合水务,10.21,10.02,0.93,3351,3420871.0,0.0,10.21,10.21,10.21,9.28,0.42,0.79,33.31,2.75,2023-03-29
6,603065,宿迁联盛,17.13,-2.95,-0.52,81102,140329472.0,3.51,17.69,17.07,17.68,17.65,0.56,19.36,29.13,3.42,2023-03-29
7,301345,涛涛车业,51.85,-2.21,-1.17,27059,141440956.11,3.24,53.32,51.6,53.2,53.02,0.7,11.29,27.48,2.01,2023-03-29
8,301378,通达海,110.32,-7.36,-8.76,26752,300167020.9,5.89,116.14,109.13,115.0,119.08,0.6,23.26,57.83,3.54,2023-03-29
9,301246,宏源药业,36.56,-2.4,-0.9,45379,167154728.34,2.7,37.5,36.49,37.42,37.46,0.71,10.23,32.26,3.38,2023-03-29
10,301439,泓淋电力,18.64,-3.27,-0.63,133594,252211586.86,4.1,19.38,18.59,19.15,19.27,0.96,14.48,40.46,2.73,2023-03-29
11,603073,彩蝶实业,21.36,-3.26,-0.72,50497,108534782.0,2.36,21.84,21.32,21.81,22.08,0.78,17.41,22.56,2.03,2023-03-29
12,603282,亚光股份,33.7,-3.93,-1.38,132064,474876024.0,12.23,37.99,33.7,35.33,35.08,1.0,39.42,26.91,4.13,2023-03-29
13,603153,上海建科,18.5,-3.55,-0.68,110666,205830617.0,3.6,19.1,18.41,19.06,19.18,0.59,20.12,27.51,2.35,2023-03-29
14,001368,通达创智,27.14,-2.44,-0.68,41663,113424931.82,2.59,27.62,26.9,27.42,27.82,0.99,14.88,23.09,2.29,2023-03-29
15,601121,宝地矿业,8.85,-3.17,-0.29,288163,257153061.0,3.94,9.18,8.82,9.18,9.14,0.52,14.41,35.38,2.41,2023-03-29
16,688502,茂莱光学,208.0,4.73,9.39,21458,438838128.0,9.74,212.34,193.0,198.0,198.61,0.83,17.79,186.1,9.34,2023-03-29
17,301157,华塑科技,65.45,-1.28,-0.85,37035,244275849.09,6.15,67.96,63.88,64.8,66.3,0.91,26.03,68.89,3.8,2023-03-29
18,001278,一彬科技,24.72,-3.55,-0.91,103158,257611143.12,5.81,26.0,24.51,26.0,25.63,1.7,33.35,27.21,2.54,2023-03-29
19,001366,播恩集团,16.53,-6.29,-1.11,119994,201876131.64,5.84,17.33,16.3,17.3,17.64,1.05,29.74,34.31,3.16,2023-03-29
20,301322,绿通科技,119.95,-1.03,-1.25,6934,83953232.52,4.19,123.5,118.42,120.22,121.2,0.52,4.18,26.9,3.0,2023-03-29
21,603061,金海通,117.43,4.3,4.84,44295,512363101.0,8.16,119.19,110.0,112.6,112.59,1.24,29.53,45.77,5.3,2023-03-29
22,001337,四川黄金,29.19,3.69,1.04,215852,617404252.51,4.76,29.19,27.85,28.15,28.15,0.63,35.98,61.7,9.96,2023-03-29
23,688522,纳睿雷达,64.47,2.35,1.48,42756,270527003.0,5.6,64.87,61.34,63.19,62.99,0.98,11.94,94.11,4.53,2023-03-29
24,301408,华人健康,20.38,-0.54,-0.11,87618,179370020.08,5.22,21.08,20.01,20.79,20.49,1.15,15.55,50.52,4.46,2023-03-29
25,001311,多利科技,98.07,5.76,5.34,70017,686651151.88,10.95,101.66,91.51,92.0,92.73,1.76,19.82,31.12,3.57,2023-03-29
26,001225,和泰机电,50.88,-1.89,-0.98,6873,35362533.4,2.45,52.12,50.85,51.58,51.86,0.73,4.25,14.9,2.33,2023-03-29
27,688486,龙迅股份,93.22,0.78,0.72,9147,86030796.0,3.95,95.96,92.31,92.6,92.5,0.53,6.15,93.29,4.8,2023-03-29
28,301303,真兰仪表,24.95,-2.84,-0.73,49957,125712525.38,2.84,25.67,24.94,25.54,25.68,1.12,7.22,41.54,2.65,2023-03-29
29,603190,亚通精工,32.01,-1.75,-0.57,40404,131512428.0,4.51,33.3,31.83,32.0,32.58,1.55,13.47,25.48,2.01,2023-03-29
30,688307,中润光学,37.85,1.15,0.43,15719,59475287.0,3.47,38.38,37.08,37.5,37.42,0.57,8.61,80.96,4.09,2023-03-29
31,603307,扬州金泉,54.98,-1.12,-0.62,8734,48405624.0,2.19,56.15,54.93,55.9,55.6,0.6,5.21,13.15,3.34,2023-03-29
32,001260,坤泰股份,24.8,0.45,0.11,83538,210604767.79,5.63,25.8,24.41,24.69,24.69,2.46,29.06,46.13,3.73,2023-03-29
33,001314,亿道信息,44.67,-2.04,-0.93,31068,140129692.89,2.79,45.9,44.63,45.78,45.6,0.58,8.85,27.52,3.18,2023-03-29
34,688515,裕太微-U,206.86,-3.78,-8.13,18524,385341955.0,5.95,215.0,202.2,215.0,214.99,0.9,10.17,-41186.66,8.44,2023-03-29
35,301419,阿莱德,39.98,8.79,3.23,74096,287014508.85,9.58,40.2,36.68,36.95,36.75,2.07,31.25,62.59,4.35,2023-03-29
36,301358,湖南裕能,42.17,-1.72,-0.74,56938,243867680.82,3.08,43.46,42.14,42.96,42.91,0.79,4.57,11.31,3.5,2023-03-29
37,301373,凌玮科技,35.31,-1.64,-0.59,13085,46277215.1,2.03,35.87,35.14,35.87,35.9,0.83,5.19,42.02,2.71,2023-03-29
38,301260,格力博,26.79,0.07,0.02,45987,123512926.22,2.43,27.21,26.56,26.74,26.77,0.76,4.03,48.38,2.6,2023-03-29
39,601059,信达证券,15.21,-2.12,-0.33,259073,396332945.0,3.54,15.64,15.09,15.6,15.54,0.79,7.99,40.19,3.03,2023-03-29
40,603281,江瀚新材,48.61,-0.92,-0.45,21714,105857580.0,1.75,49.4,48.54,49.35,49.06,0.77,3.26,12.72,2.93,2023-03-29
41,603173,福斯达,25.36,-1.59,-0.41,12831,32710889.0,1.86,25.78,25.3,25.78,25.77,0.73,3.21,27.18,3.24,2023-03-29
42,688435,英方软件,114.92,-3.8,-4.54,8435,96932361.0,5.4,119.0,112.55,119.0,119.46,0.88,4.79,259.0,8.52,2023-03-29
43,301317,鑫磊股份,25.63,3.31,0.82,52468,132926821.77,3.87,25.65,24.69,24.77,24.81,1.8,14.08,52.18,3.72,2023-03-29
44,688485,九州一轨,17.54,-0.85,-0.15,9152,16160126.0,1.98,17.87,17.52,17.68,17.69,0.49,2.86,41.19,1.96,2023-03-29
45,688506,百利天恒-U,68.18,2.07,1.38,5728,38391751.0,5.07,68.4,65.01,67.8,66.8,0.54,1.73,-95.57,15.07,2023-03-29
46,688525,佰维存储,38.64,3.4,1.27,119205,459492969.0,11.67,40.57,36.21,37.36,37.37,0.88,34.27,227.27,6.85,2023-03-29
47,301297,富乐德,20.99,4.32,0.87,195590,406236253.18,6.46,21.3,20.0,20.03,20.12,1.09,27.9,84.4,5.31,2023-03-29
48,301105,鸿铭股份,37.96,-0.58,-0.22,2652,10096672.0,0.97,38.3,37.93,38.18,38.18,0.9,2.12,31.93,2.05,2023-03-29
49,688496,清越科技,11.53,3.78,0.42,69856,80453304.0,7.74,11.92,11.06,11.19,11.11,1.05,8.9,91.83,4.07,2023-03-29
50,688475,萤石网络,37.57,0.08,0.03,26744,101402705.0,3.3,38.63,37.39,37.54,37.54,0.75,3.19,63.45,4.35,2023-03-29
51,001301,尚太科技,66.85,-1.44,-0.98,36596,246569112.05,5.75,69.2,65.3,66.2,67.83,1.23,5.64,12.45,3.51,2023-03-29
52,301301,川宁生物,9.5,-0.94,-0.09,126238,120692278.64,2.5,9.71,9.47,9.6,9.59,0.73,6.03,51.31,3.4,2023-03-29
53,301255,通力科技,35.75,-0.83,-0.3,7597,27139046.0,1.61,36.08,35.5,36.0,36.05,1.12,4.47,25.06,2.42,2023-03-29
54,688410,山外山,37.35,-1.06,-0.4,14251,53718459.0,4.79,38.76,36.95,38.4,37.75,1.03,4.29,92.44,3.57,2023-03-29
55,301280,珠城科技,49.8,-0.97,-0.49,4121,20589952.68,1.49,50.47,49.72,50.28,50.29,0.53,2.8,29.78,2.0,2023-03-29
56,688147,微导纳米,35.62,3.22,1.11,52451,187071328.0,7.07,36.78,34.34,34.34,34.51,1.56,13.95,269.2,8.22,2023-03-29
57,688141,杰华特,48.99,0.02,0.01,46263,227315326.0,7.55,50.85,47.15,48.6,48.98,0.81,9.35,136.12,6.91,2023-03-29
58,601136,首创证券,14.49,-2.69,-0.4,216377,315102063.0,3.63,14.94,14.4,14.87,14.89,0.9,7.92,66.08,3.29,2023-03-29
59,688498,源杰科技,159.99,8.56,12.61,25697,400751452.0,13.75,163.79,143.52,148.0,147.38,1.2,20.28,96.68,4.55,2023-03-29
60,688172,燕东微,22.7,2.62,0.58,119115,269051241.0,6.19,23.2,21.83,22.23,22.12,1.17,9.96,58.89,1.9,2023-03-29
