序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688610,N埃科,70.34,-4.08,-2.99,85073,572723388.0,16.36,74.01,62.01,70.0,73.33,,62.92,409.51,3.22,2023-07-19
2,688563,N航材,63.64,-19.43,-15.35,271642,1687394281.0,13.04,70.0,59.7,70.0,78.99,,39.88,59.2,2.98,2023-07-19
3,301505,N苏州规,38.99,47.97,12.64,146254,573049813.7,36.32,45.01,35.44,37.0,26.35,,74.18,220.03,3.56,2023-07-19
4,688627,C精智达,83.48,8.98,6.88,127892,1000967635.0,21.93,87.6,70.8,72.0,76.6,0.78,64.07,-573.43,4.95,2023-07-19
5,301503,C智迪,33.84,2.11,0.7,78703,270114963.67,8.3,35.55,32.8,32.8,33.14,0.69,39.35,68.47,2.89,2023-07-19
6,301329,C信音,23.2,-1.44,-0.34,132596,306930512.9,4.42,23.66,22.62,22.62,23.54,0.52,32.51,54.46,2.63,2023-07-19
7,301456,C盘古,38.82,0.36,0.14,66701,259648789.4,2.74,39.34,38.28,38.3,38.68,0.4,19.28,49.6,2.88,2023-07-19
8,301272,C英华特,67.0,2.74,1.79,33473,223514329.35,3.47,67.87,65.61,65.63,65.21,0.46,24.12,130.93,4.13,2023-07-19
9,688638,誉辰智能,70.9,-1.76,-1.27,11881,84399928.0,2.4,72.23,70.5,71.99,72.17,0.53,13.28,-194.99,2.69,2023-07-19
10,301393,昊帆生物,93.99,-5.79,-5.78,35394,339841446.08,6.61,99.99,93.4,99.0,99.77,0.39,15.13,69.93,4.67,2023-07-19
11,301381,赛维时代,34.81,2.29,0.78,147954,497592108.36,9.93,35.38,32.0,33.33,34.03,0.67,47.1,67.0,6.24,2023-07-19
12,301370,国科恒泰,18.26,0.55,0.1,130546,235129527.86,3.25,18.3,17.71,18.17,18.16,0.43,19.71,81.57,3.7,2023-07-19
13,688603,天承科技,96.91,2.14,2.03,16438,160820110.0,8.24,101.75,93.93,93.93,94.88,0.53,13.68,123.8,5.39,2023-07-19
14,301261,恒工精密,43.61,0.88,0.38,45940,196692751.23,5.78,44.19,41.69,42.98,43.23,0.55,23.21,31.75,2.71,2023-07-19
15,301486,致尚科技,55.89,5.06,2.69,61975,341883565.28,5.77,56.47,53.4,53.5,53.2,0.6,20.31,107.55,2.93,2023-07-19
16,301292,海科新源,24.29,1.29,0.31,51355,124211374.02,2.67,24.43,23.79,23.86,23.98,0.49,11.97,43.36,1.73,2023-07-19
17,301202,朗威股份,37.61,0.51,0.19,111546,415525891.36,8.31,38.74,35.63,37.0,37.42,0.92,34.52,169.24,4.34,2023-07-19
18,301488,豪恩汽电,87.49,-3.56,-3.23,61503,540644873.71,5.24,90.47,85.72,90.47,90.72,0.67,30.91,132.47,6.7,2023-07-19
19,301395,仁信新材,23.0,0.13,0.03,14634,33530930.52,0.7,23.02,22.86,22.93,22.97,0.67,4.26,53.98,2.06,2023-07-19
20,688582,芯动联科,42.1,-1.41,-0.6,29482,123407292.0,4.57,42.8,40.85,42.16,42.7,0.57,6.4,-723.42,8.58,2023-07-19
21,301291,明阳电气,32.45,-0.37,-0.12,64658,210367101.53,2.79,33.01,32.1,32.3,32.57,0.57,9.52,57.09,2.68,2023-07-19
22,301210,金杨股份,46.68,0.78,0.36,7872,36729856.51,1.27,46.99,46.4,46.4,46.32,0.52,4.79,70.68,2.18,2023-07-19
23,688429,时创能源,26.75,0.64,0.17,21764,57602351.0,2.56,26.79,26.11,26.5,26.58,0.65,7.31,41.63,4.97,2023-07-19
24,688631,莱斯信息,36.38,-0.05,-0.02,21439,77679153.0,3.08,36.92,35.8,36.13,36.4,1.07,6.39,-46.61,3.5,2023-07-19
25,301397,溯联股份,45.35,5.76,2.47,51479,230555317.83,7.28,45.8,42.68,42.68,42.88,1.37,21.7,37.08,2.47,2023-07-19
26,301295,美硕科技,38.89,0.93,0.36,22847,88546237.43,2.36,39.19,38.28,38.3,38.53,0.45,13.38,57.74,2.99,2023-07-19
27,688629,华丰科技,22.17,2.64,0.57,151540,336205976.0,5.09,22.7,21.6,22.0,21.6,0.82,27.68,219.09,7.1,2023-07-19
28,688620,安凯微,16.49,3.32,0.53,145479,232676279.0,7.52,16.63,15.43,15.72,15.96,0.89,17.26,417.75,4.29,2023-07-19
29,301170,锡南科技,36.91,-2.74,-1.04,49227,181034257.78,4.22,37.62,36.02,37.59,37.95,0.73,20.76,44.31,2.38,2023-07-19
30,300804,广康生化,35.25,-0.76,-0.27,15165,53272222.11,1.38,35.41,34.92,35.11,35.52,0.7,8.93,30.0,1.97,2023-07-19
31,688543,国科军工,52.95,0.17,0.09,31386,167469585.0,2.97,54.28,52.71,52.89,52.86,0.96,9.46,205.55,3.64,2023-07-19
32,301376,致欧科技,24.73,-1.47,-0.37,17193,42593076.42,2.63,25.15,24.49,25.04,25.1,0.52,5.14,28.41,3.57,2023-07-19
33,301315,威士顿,59.04,20.0,9.84,71328,401505478.73,17.3,59.04,50.53,50.53,49.2,1.39,34.19,146.67,5.41,2023-07-19
34,688443,智翔金泰-U,29.27,-2.04,-0.61,21720,64202797.0,3.85,30.25,29.1,29.91,29.88,0.74,2.62,-13.35,3.34,2023-07-19
35,301262,海看股份,31.51,8.39,2.44,126214,394235275.86,14.9,33.25,28.92,29.0,29.07,1.22,32.24,30.63,3.77,2023-07-19
36,688334,西高院,17.86,0.28,0.05,35070,62319969.0,1.68,17.91,17.61,17.78,17.81,0.63,4.91,40.59,1.92,2023-07-19
37,301448,开创电气,30.88,2.93,0.88,25116,76665551.26,3.23,30.88,29.91,30.1,30.0,0.72,12.56,51.87,3.87,2023-07-19
38,301225,恒勃股份,36.8,-0.7,-0.26,38189,138406167.78,3.21,36.87,35.68,36.5,37.06,0.73,16.16,33.34,2.83,2023-07-19
39,301232,飞沃科技,59.41,0.2,0.12,7644,45567071.14,1.8,60.14,59.07,59.48,59.29,0.84,5.98,38.45,2.06,2023-07-19
40,301287,康力源,41.41,2.25,0.91,20088,82429832.36,2.64,41.43,40.36,40.39,40.5,1.35,12.05,32.62,2.74,2023-07-19
41,301355,南王科技,18.35,1.49,0.27,53496,97605264.92,3.21,18.49,17.91,18.0,18.08,0.97,11.56,51.53,2.36,2023-07-19
42,688472,阿特斯,16.14,-0.06,-0.01,153336,246138928.0,1.98,16.24,15.92,16.04,16.15,0.51,3.63,16.21,3.25,2023-07-19
43,301383,天键股份,39.49,0.38,0.15,30132,118295857.69,4.78,40.4,38.52,38.98,39.34,1.02,10.93,60.08,2.63,2023-07-19
44,301320,豪江智能,22.58,1.57,0.35,106853,240335878.89,6.03,22.97,21.63,21.68,22.23,1.8,24.87,79.36,3.96,2023-07-19
45,688623,双元科技,88.96,-0.82,-0.74,6199,55306251.0,1.58,90.23,88.81,89.7,89.7,1.33,4.61,50.72,2.54,2023-07-19
46,688576,西山科技,115.0,-0.61,-0.7,3791,43664751.0,3.15,118.0,114.35,115.56,115.7,0.55,3.19,63.62,2.95,2023-07-19
47,301323,新莱福,50.26,5.97,2.83,100426,493541417.05,12.69,51.88,45.86,47.0,47.43,0.97,42.94,46.64,2.8,2023-07-19
48,688570,天玛智控,27.48,-0.47,-0.13,28786,79157719.0,1.81,27.78,27.28,27.4,27.61,0.71,5.3,31.83,3.11,2023-07-19
49,688523,航天环宇,27.13,-1.85,-0.51,17399,47071104.0,3.26,27.66,26.76,27.66,27.64,0.6,5.14,495.2,7.16,2023-07-19
50,301310,鑫宏业,65.04,-2.68,-1.79,13217,86435336.06,3.89,67.3,64.7,66.87,66.83,0.65,5.98,44.08,2.92,2023-07-19
51,688593,新相微,17.97,0.73,0.13,42535,76349524.0,2.8,18.2,17.7,17.7,17.84,0.74,6.22,102.85,5.21,2023-07-19
52,001373,翔腾新材,49.94,-7.84,-4.25,127883,675713887.02,14.36,57.68,49.9,53.55,54.19,2.43,74.47,84.82,3.91,2023-07-19
53,301353,普莱得,42.26,8.64,3.36,63704,258591642.31,12.29,42.9,38.12,38.47,38.9,1.54,33.53,52.39,2.67,2023-07-19
54,301337,亚华电子,36.9,2.87,1.03,33162,122214500.98,4.88,37.47,35.72,35.72,35.87,1.25,13.42,233.85,3.43,2023-07-19
55,301252,同星科技,56.28,9.07,4.68,93104,513362079.96,17.58,59.88,50.81,51.8,51.6,1.53,46.55,43.76,4.27,2023-07-19
56,688562,航天软件,27.18,1.38,0.37,33907,91856444.0,2.91,27.44,26.66,26.73,26.81,1.16,5.15,-4465.22,6.17,2023-07-19
57,001282,三联锻造,31.76,-2.4,-0.78,18452,59043929.48,2.12,32.44,31.75,32.41,32.54,0.68,6.64,47.11,2.7,2023-07-19
58,301399,英特科技,59.76,1.7,1.0,51290,309481812.77,4.94,61.66,58.76,61.0,58.76,1.29,24.58,101.45,4.1,2023-07-19
59,301305,朗坤环境,21.75,-0.32,-0.07,65820,143105496.96,5.59,22.5,21.28,21.78,21.82,0.98,11.76,31.26,1.6,2023-07-19
60,688458,美芯晟,83.95,-2.1,-1.8,5148,43522655.0,4.14,86.86,83.31,85.85,85.75,0.53,2.85,-372.08,3.28,2023-07-19
61,001324,长青科技,22.36,1.64,0.36,58741,130194139.97,5.82,22.8,21.52,21.85,22.0,1.83,17.38,59.39,2.92,2023-07-19
