序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688593,N新相微,21.07,88.46,9.89,578959,1204250748.0,41.23,23.6,18.99,19.0,11.18,,84.68,120.6,6.11,2023-06-01
2,001373,N翔腾,46.05,59.18,17.12,116311,545091054.04,16.56,49.9,45.11,45.12,28.93,,67.73,78.21,3.61,2023-06-01
3,301353,C普莱得,41.2,-9.25,-4.2,87250,363746455.89,6.63,43.81,40.8,43.0,45.4,0.78,45.92,51.08,2.6,2023-06-01
4,301337,C亚华,40.23,-5.39,-2.29,77543,316374937.5,4.73,42.18,40.17,41.53,42.52,0.64,31.39,254.95,3.74,2023-06-01
5,301252,同星科技,43.23,-0.62,-0.27,50281,214987722.78,3.86,43.48,41.8,43.0,43.5,0.51,25.14,33.62,3.28,2023-06-01
6,688562,航天软件,30.69,-3.34,-1.06,294640,931184222.0,11.62,33.6,29.91,33.03,31.75,1.06,44.78,-5041.86,6.96,2023-06-01
7,001282,三联锻造,32.2,-4.34,-1.46,173752,586789170.28,12.42,36.36,32.18,34.5,33.66,1.45,62.48,47.76,2.73,2023-06-01
8,301399,英特科技,53.01,-1.16,-0.62,66797,355315411.01,6.32,54.48,51.09,51.7,53.63,0.56,32.01,89.99,3.64,2023-06-01
9,301305,朗坤环境,21.82,-0.59,-0.13,58048,127202741.58,1.73,22.13,21.75,21.86,21.95,0.35,10.37,31.36,1.6,2023-06-01
10,688458,美芯晟,84.25,3.76,3.05,30922,257155414.0,7.94,85.28,78.83,79.0,81.2,0.7,17.13,-373.41,3.29,2023-06-01
11,001324,长青科技,21.81,-0.91,-0.2,70030,152574092.14,3.5,22.19,21.42,21.75,22.01,0.63,20.72,57.93,2.85,2023-06-01
12,688581,安杰思,131.12,2.02,2.6,10366,135492682.0,7.12,134.65,125.5,127.52,128.52,0.73,8.02,55.43,3.67,2023-06-01
13,688361,中科飞测-U,82.11,-3.22,-2.73,108216,893264532.0,7.31,86.89,80.69,83.88,84.84,1.08,18.06,209.42,11.42,2023-06-01
14,301428,世纪恒通,41.88,1.95,0.8,65884,273399699.11,5.26,42.26,40.1,40.4,41.08,0.75,28.16,58.11,3.52,2023-06-01
