序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603135,C中重,22.49,-5.86,-1.4,215651,486238826.0,6.24,23.5,22.01,23.5,23.89,0.5,24.7,35.73,3.39,2023-04-12
2,603125,C常青,35.84,0.0,0.0,147028,510662523.0,12.42,37.5,33.05,34.26,35.84,0.58,31.17,36.2,3.5,2023-04-12
3,601133,C柏诚,18.23,-4.0,-0.76,380481,693275136.0,5.79,18.76,17.66,18.3,18.99,0.53,30.17,37.97,3.59,2023-04-12
4,601065,C江盐,13.12,-4.16,-0.57,394510,515724248.0,4.31,13.42,12.83,13.25,13.69,0.52,25.42,19.82,2.3,2023-04-12
5,601061,C中信金,10.28,1.38,0.14,1197073,1236362002.0,9.17,10.72,9.79,10.08,10.14,0.51,24.63,22.74,2.93,2023-04-12
6,001367,C海森,73.0,-10.98,-9.0,86691,617388710.24,11.57,76.49,67.0,76.0,82.0,0.75,52.04,46.13,4.34,2023-04-12
7,001360,C南矿,24.35,-13.74,-3.88,238209,576612243.81,7.69,25.3,23.13,24.32,28.23,0.75,47.67,41.1,3.9,2023-04-12
8,001328,C登康,39.5,-6.18,-2.6,180859,711773135.86,6.25,40.65,38.02,39.42,42.1,0.63,42.88,50.52,4.97,2023-04-12
9,001287,C中电港,32.01,1.46,0.46,795406,2572307579.49,14.23,33.99,29.5,30.5,31.55,0.67,43.16,60.72,4.96,2023-04-12
10,001286,C陕西能,11.47,-6.75,-0.83,1939380,2251465296.73,6.5,12.1,11.3,12.1,12.3,0.57,26.66,17.4,1.97,2023-04-12
11,688484,C南芯,50.7,4.3,2.09,142365,723937813.0,9.36,52.55,48.0,48.04,48.61,0.59,26.0,87.22,6.23,2023-04-12
12,688535,华海诚科,65.07,-3.83,-2.59,44492,296847971.0,7.32,69.46,64.51,65.8,67.66,0.46,27.07,127.37,5.19,2023-04-12
13,688343,云天励飞-U,83.5,3.47,2.8,168162,1391905185.0,6.01,84.9,80.05,81.5,80.7,0.48,22.56,-68.03,6.33,2023-04-12
14,301281,科源制药,36.67,-1.0,-0.37,25257,92635946.71,2.51,37.25,36.32,37.0,37.04,0.44,13.76,31.07,2.21,2023-04-12
15,301203,国泰环保,37.78,0.32,0.12,15339,57745987.24,1.54,37.95,37.37,37.68,37.66,0.33,8.99,20.33,2.13,2023-04-12
16,301141,中科磁业,42.89,4.43,1.82,72463,303735178.16,7.91,43.55,40.3,40.32,41.07,0.93,35.75,42.51,3.07,2023-04-12
17,688531,日联科技,185.01,-3.14,-5.99,18666,344763842.0,4.34,190.29,182.01,188.5,191.0,0.59,10.74,204.82,4.64,2023-04-12
18,603162,海通发展,29.09,-0.31,-0.09,24067,70045148.0,1.2,29.33,28.98,29.0,29.18,0.71,5.83,17.88,3.46,2023-04-12
19,600925,苏能股份,6.46,0.16,0.01,407143,262578874.0,0.93,6.48,6.42,6.43,6.45,0.45,5.91,16.37,2.98,2023-04-12
20,301386,未来电器,24.45,0.66,0.16,22126,53729901.74,1.48,24.45,24.09,24.3,24.29,0.48,6.67,42.5,2.24,2023-04-12
21,301314,科瑞思,70.21,1.83,1.26,15688,109377424.65,2.84,70.46,68.5,68.5,68.95,0.71,14.77,28.94,2.8,2023-04-12
22,603291,联合水务,14.8,0.95,0.14,164758,240963985.0,9.35,15.45,14.08,14.56,14.66,0.78,38.93,48.28,3.98,2023-04-12
23,603065,宿迁联盛,16.25,0.99,0.16,27366,44268222.0,1.55,16.29,16.04,16.14,16.09,0.47,6.53,27.64,3.25,2023-04-12
24,301345,涛涛车业,50.3,0.14,0.07,8909,44802841.71,1.08,50.58,50.04,50.16,50.23,0.66,3.72,26.66,1.95,2023-04-12
25,301378,通达海,113.91,5.47,5.91,20081,223139419.29,8.69,115.0,105.61,107.03,108.0,0.92,17.46,59.71,3.66,2023-04-12
26,301246,宏源药业,36.8,-0.7,-0.26,17171,63168054.11,1.16,37.06,36.63,37.0,37.06,0.68,3.87,32.48,3.4,2023-04-12
27,301439,泓淋电力,18.05,0.11,0.02,55493,99719208.48,1.28,18.09,17.86,18.03,18.03,0.69,6.01,39.18,2.65,2023-04-12
28,603073,彩蝶实业,20.34,0.25,0.05,21450,43352814.0,1.43,20.38,20.09,20.23,20.29,0.52,7.4,21.49,1.94,2023-04-12
29,603282,亚光股份,34.69,0.09,0.03,40809,143384337.0,4.47,36.1,34.55,34.66,34.66,0.54,12.18,27.7,4.25,2023-04-12
30,603153,上海建科,17.93,-2.08,-0.38,78010,140161887.0,1.58,18.19,17.9,18.1,18.31,0.43,14.18,26.66,2.28,2023-04-12
31,001368,通达创智,26.93,-1.07,-0.29,30820,83069376.44,1.91,27.32,26.8,27.29,27.22,0.42,11.01,22.91,2.27,2023-04-12
32,601121,宝地矿业,8.35,-0.6,-0.05,152738,127601989.0,2.38,8.47,8.27,8.39,8.4,0.46,7.64,33.38,2.27,2023-04-12
33,688502,茂莱光学,249.8,3.07,7.43,15043,376986908.0,8.66,259.0,238.0,238.0,242.37,0.77,12.47,223.49,11.22,2023-04-12
34,301157,华塑科技,63.85,-0.96,-0.62,22159,140062563.7,3.54,64.5,62.22,64.01,64.47,0.68,15.58,67.2,3.7,2023-04-12
35,001278,一彬科技,23.02,-1.88,-0.44,29764,68591140.07,2.69,23.46,22.83,23.41,23.46,0.62,9.62,25.34,2.37,2023-04-12
36,001366,播恩集团,17.42,-1.02,-0.18,83387,144163574.47,2.9,17.58,17.07,17.54,17.6,0.42,20.67,36.26,3.33,2023-04-12
37,301322,绿通科技,117.59,2.33,2.68,6604,77272853.7,4.16,118.8,114.02,114.02,114.91,0.89,3.98,26.37,2.94,2023-04-12
38,603061,金海通,122.84,5.97,6.92,36253,434015806.0,10.07,125.28,113.61,115.0,115.92,1.06,24.17,47.88,5.54,2023-04-12
39,001337,四川黄金,29.74,-0.34,-0.1,232860,699675176.61,5.26,30.88,29.31,29.32,29.84,0.89,38.81,62.87,10.15,2023-04-12
40,688522,纳睿雷达,60.33,0.03,0.02,23619,142862010.0,1.33,60.9,60.1,60.8,60.31,0.68,6.6,88.07,4.24,2023-04-12
