序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688653,C康希,25.3,-10.6,-3.0,251156,669600187.0,13.82,28.99,25.08,27.5,28.3,0.72,49.47,6016.85,6.68,2023-11-21
2,001306,C夏厦,105.6,-10.52,-12.41,84731,920899051.33,8.98,115.01,104.41,112.33,118.01,0.81,55.8,86.77,5.06,2023-11-21
3,688648,中邮科技,28.52,-2.36,-0.69,65694,189696222.0,3.05,29.39,28.5,28.93,29.21,0.49,22.84,140.11,2.32,2023-11-21
4,001326,联域股份,58.48,-0.49,-0.29,47231,277374670.22,3.35,59.97,58.0,58.08,58.77,0.62,26.34,24.03,3.57,2023-11-21
5,603062,麦加芯彩,65.25,5.22,3.24,101725,677688703.0,5.37,68.21,64.88,64.88,62.01,1.83,38.45,34.03,3.15,2023-11-21
6,001376,百通能源,27.5,4.17,1.1,157134,427150449.3,7.5,28.29,26.31,26.7,26.4,1.51,34.09,94.57,12.59,2023-11-21
7,603107,上海汽配,28.42,-1.15,-0.33,118870,340425500.0,1.95,28.89,28.33,28.7,28.75,0.76,14.38,57.27,4.87,2023-11-21
8,301555,惠柏新材,50.8,-0.72,-0.37,44502,227757557.08,2.91,51.99,50.5,50.51,51.17,0.81,20.34,76.33,4.4,2023-11-21
9,001378,德冠新材,44.78,-0.71,-0.32,29147,131120483.47,1.09,45.24,44.75,45.14,45.1,0.74,9.26,44.22,3.2,2023-11-21
10,301489,思泉新材,82.46,-10.47,-9.64,36822,316623167.2,9.88,91.0,81.9,91.0,92.1,0.94,26.93,94.86,4.85,2023-11-21
11,603273,天元智能,27.67,-1.71,-0.48,85381,237424560.0,4.37,28.38,27.15,28.27,28.15,0.91,16.26,97.97,7.03,2023-11-21
